,Average MAE,Median MAE,Average RMSE,Median RMSE,Train_time,Train_time std,Model
1,3.0111859639700027,2.930437958869237,3.854211972392649,3.7379509286168444,33.18996861,2.6098528558739282,"100 epochs, 20 years"
2,2.989773634132415,2.9180744645483214,3.9094202043569455,3.8372270246586186,13.340097910000003,1.2440952399423935,"100 epochs, 5 years"
3,2.998284601575042,2.931085027100528,3.92389366873296,3.841536132430675,8.83780699,0.7999998579856435,"50 epochs, 5 years"
