,Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
6064,2013,6,9,2,30,50.1,3
6065,2013,6,9,2,40,57,3.2
6066,2013,6,9,2,50,56.9,3.4
6067,2013,6,9,3,00,59.4,3.3
6068,2013,6,9,3,10,59.9,3.4
6069,2013,6,9,3,20,70.1,3.6
6070,2013,6,9,3,30,73,3.4
6071,2013,6,9,3,40,88.4,3.3
6072,2013,6,9,3,50,92.2,3.6
6073,2013,6,9,4,00,109,3.8
6074,2013,6,9,4,10,127.7,3.3
6075,2013,6,9,4,20,133.6,3.4
6076,2013,6,9,4,30,134.7,3.6
6077,2013,6,9,4,40,119,4
6078,2013,6,9,4,50,97.7,4.9
6079,2013,6,9,5,00,104,5.1
6080,2013,6,9,5,10,112.4,5.5
6081,2013,6,9,5,20,120,7.9
6082,2013,6,9,5,30,122.5,7.7
6083,2013,6,9,5,40,118.4,8.4
6084,2013,6,9,5,50,115.6,8.3
6085,2013,6,9,6,00,116.1,7.2
6086,2013,6,9,6,10,106.7,6.6
6087,2013,6,9,6,20,108,7
6088,2013,6,9,6,30,105.1,6.3
6089,2013,6,9,6,40,100.2,6.3
6090,2013,6,9,6,50,102.3,5.9
6091,2013,6,9,7,00,101.1,5.9
6092,2013,6,9,7,10,94.5,5.7
6093,2013,6,9,7,20,87.3,5.6
6094,2013,6,9,7,30,83.3,5.5
6095,2013,6,9,7,40,84.2,5.4
6096,2013,6,9,7,50,89.5,5.4
6097,2013,6,9,8,00,89,5.7
6098,2013,6,9,8,10,90.5,5.8
6099,2013,6,9,8,20,97.4,6.2
6100,2013,6,9,8,30,101.7,6.6
6101,2013,6,9,8,40,105.3,7.2
6102,2013,6,9,8,50,109.6,7.5
6103,2013,6,9,9,00,108.4,7.3
6104,2013,6,9,9,10,105.6,7.4
6105,2013,6,9,9,20,105.7,7
6106,2013,6,9,9,30,109.9,7.4
6107,2013,6,9,9,40,114.7,7.9
6108,2013,6,9,9,50,115.1,8
6109,2013,6,9,10,00,118.7,8.3
6110,2013,6,9,10,10,119.4,8.5
6111,2013,6,9,10,20,119.9,8.6
6112,2013,6,9,10,30,118.8,8.3
6113,2013,6,9,10,40,118.1,8.3
6114,2013,6,9,10,50,119.8,8.2
6115,2013,6,9,11,00,118.5,8.2
6116,2013,6,9,11,10,119.9,8.3
6117,2013,6,9,11,20,119.5,8.4
6118,2013,6,9,11,30,118.6,8.3
6119,2013,6,9,11,40,119.4,8.2
6120,2013,6,9,11,50,119.3,8.2
6121,2013,6,9,12,00,120.1,8.4
6122,2013,6,9,12,10,120.5,8.2
6123,2013,6,9,12,20,124.6,8.2
6124,2013,6,9,12,30,124.7,8.6
6125,2013,6,9,12,40,123.8,8.5
6126,2013,6,9,12,50,121.6,8.5
6127,2013,6,9,13,00,119.3,8.4
6128,2013,6,9,13,10,121.8,8.2
6129,2013,6,9,13,20,121.7,8.2
6130,2013,6,9,13,30,121.2,8.1
6131,2013,6,9,13,40,125.5,8.1
6132,2013,6,9,13,50,122.3,7.7
6133,2013,6,9,14,00,120.7,7.4
6134,2013,6,9,14,10,116.1,7.3
6135,2013,6,9,14,20,118.6,7.3
6136,2013,6,9,14,30,123.3,7.1
6137,2013,6,9,14,40,125.2,6.7
6138,2013,6,9,14,50,124.9,6.6
6139,2013,6,9,15,00,123.2,6.5
6140,2013,6,9,15,10,118,6
6141,2013,6,9,15,20,119.6,5.9
6142,2013,6,9,15,30,131.5,5.4
6143,2013,6,9,15,40,133.2,5.7
6144,2013,6,9,15,50,128.6,5.5
6145,2013,6,9,16,00,130.6,5.3
6146,2013,6,9,16,10,133.9,5.2
6147,2013,6,9,16,20,140.3,5.3
6148,2013,6,9,16,30,151.9,5.3
6149,2013,6,9,16,40,161.6,5.4
6150,2013,6,9,16,50,167.8,5.1
6151,2013,6,9,17,00,164.1,5.1
6152,2013,6,9,17,10,161.6,5
6153,2013,6,9,17,20,137.9,5.1
6154,2013,6,9,17,30,120.4,5.8
6155,2013,6,9,17,40,108.7,4.7
6156,2013,6,9,17,50,112.6,4.9
6157,2013,6,9,18,00,130.8,4.7
6158,2013,6,9,18,10,139.6,4.2
6159,2013,6,9,18,20,142,3.3
6160,2013,6,9,18,30,129,2.8
6161,2013,6,9,18,40,120.8,2.8
6162,2013,6,9,18,50,119.8,2.8
6163,2013,6,9,19,00,124.7,2.9
6164,2013,6,9,19,10,134.5,2.2
6165,2013,6,9,19,20,119.4,2.2
6166,2013,6,9,19,30,108.7,2.6
6167,2013,6,9,19,40,131.4,2
6168,2013,6,9,19,50,166.5,1.9
6169,2013,6,9,20,00,173.2,1.8
6170,2013,6,9,20,10,174.7,2.2
6171,2013,6,9,20,20,168.9,2.4
6172,2013,6,9,20,30,175.2,2.4
6173,2013,6,9,20,40,172.3,2.9
6174,2013,6,9,20,50,157.6,3.5
6175,2013,6,9,21,00,164.4,2.3
6176,2013,6,9,21,10,174,2.6
6177,2013,6,9,21,20,169.2,2.1
6178,2013,6,9,21,30,172.5,1.5
6179,2013,6,9,21,40,161.8,1.7
6180,2013,6,9,21,50,176.6,1.7
6181,2013,6,9,22,00,168.9,1.6
6182,2013,6,9,22,10,143.8,1
6183,2013,6,9,22,20,143.6,1.2
6184,2013,6,9,22,30,153.2,1.3
6185,2013,6,9,22,40,127.4,1.2
6186,2013,6,9,22,50,132.9,2.1
6187,2013,6,9,23,00,132.9,2.1
6188,2013,6,9,23,10,132.9,2.1
6189,2013,6,9,23,20,132.9,2.1
6190,2013,6,9,23,30,130.6,7.6
6191,2013,6,9,23,40,124.6,8.3
6192,2013,6,9,23,50,111.9,9.1
6193,2013,6,10,0,00,106,8.3
6194,2013,6,10,0,10,113.5,10.5
6195,2013,6,10,0,20,107.1,9.7
6196,2013,6,10,0,30,107.3,10
6197,2013,6,10,0,40,106.6,10.6
6198,2013,6,10,0,50,109,10.5
6199,2013,6,10,1,00,110.7,11.3
6200,2013,6,10,1,10,113,11.7
6201,2013,6,10,1,20,109.5,11.3
6202,2013,6,10,1,30,107.3,10.6
6203,2013,6,10,1,40,101.6,10.2
6204,2013,6,10,1,50,101,9.8
6205,2013,6,10,2,00,101,9.9
6206,2013,6,10,2,10,102.1,10.2
6207,2013,6,10,2,20,101.7,10.2
6208,2013,6,10,2,30,103.1,10.4
6209,2013,6,10,2,40,100.6,10.8
6210,2013,6,10,2,50,102.7,11.5
6211,2013,6,10,3,00,104.6,11.9
6212,2013,6,10,3,10,104.4,11.7
6213,2013,6,10,3,20,103.4,11.6
6214,2013,6,10,3,30,103.3,11.4
6215,2013,6,10,3,40,104.1,11.2
6216,2013,6,10,3,50,108.2,11.5
6217,2013,6,10,4,00,107.9,11.9
6218,2013,6,10,4,10,108.6,11.8
6219,2013,6,10,4,20,107,11.7
6220,2013,6,10,4,30,108.5,11.6
6221,2013,6,10,4,40,108.9,11.9
6222,2013,6,10,4,50,107.3,11.4
6223,2013,6,10,5,00,107.9,11.7
6224,2013,6,10,5,10,110.6,12.2
6225,2013,6,10,5,20,109.6,11.8
6226,2013,6,10,5,30,112.8,11.3
6227,2013,6,10,5,40,114.4,10.8
6228,2013,6,10,5,50,115.8,10.6
6229,2013,6,10,6,00,121.1,10.8
6230,2013,6,10,6,10,122.2,10.3
6231,2013,6,10,6,20,127.6,10.8
6232,2013,6,10,6,30,130.5,10.8
6233,2013,6,10,6,40,126.3,9.9
6234,2013,6,10,6,50,125.4,9.7
6235,2013,6,10,7,00,123.8,9.6
6236,2013,6,10,7,10,120.4,8.5
6237,2013,6,10,7,20,115.1,8.5
6238,2013,6,10,7,30,118.1,8.8
6239,2013,6,10,7,40,120.6,9
6240,2013,6,10,7,50,121,8.8
6241,2013,6,10,8,00,114,8.2
6242,2013,6,10,8,10,108.4,7.3
6243,2013,6,10,8,20,109.9,7.4
6244,2013,6,10,8,30,110.6,7.3
6245,2013,6,10,8,40,108.4,7.1
6246,2013,6,10,8,50,108.4,7.4
6247,2013,6,10,9,00,106.5,7.6
6248,2013,6,10,9,10,103.3,7.3
6249,2013,6,10,9,20,100.4,7.1
6250,2013,6,10,9,30,96.3,7.2
6251,2013,6,10,9,40,91.4,7.3
6252,2013,6,10,9,50,88.3,7.7
6253,2013,6,10,10,00,85.1,8.1
6254,2013,6,10,10,10,88,8.1
6255,2013,6,10,10,20,93.2,8.4
6256,2013,6,10,10,30,97.7,9.2
6257,2013,6,10,10,40,96.8,8.8
6258,2013,6,10,10,50,96.2,8.9
6259,2013,6,10,11,00,95.8,8.7
6260,2013,6,10,11,10,92.9,8.5
6261,2013,6,10,11,20,91.1,8.2
6262,2013,6,10,11,30,87.7,7.9
6263,2013,6,10,11,40,80.2,7.6
6264,2013,6,10,11,50,81.6,7.3
6265,2013,6,10,12,00,81.4,7.2
6266,2013,6,10,12,10,87.1,7.5
6267,2013,6,10,12,20,83.9,7.9
6268,2013,6,10,12,30,83.4,7.9
6269,2013,6,10,12,40,83.1,8
6270,2013,6,10,12,50,83.3,7.5
6271,2013,6,10,13,00,82,7.6
6272,2013,6,10,13,10,77.8,7.5
6273,2013,6,10,13,20,72.2,7.6
6274,2013,6,10,13,30,70.8,7.7
6275,2013,6,10,13,40,68.9,8.5
6276,2013,6,10,13,50,68.9,8.5
6277,2013,6,10,14,00,68.9,8.5
6278,2013,6,10,14,10,68.9,8.5
6279,2013,6,10,14,20,76.3,6.7
6280,2013,6,10,14,30,62.9,6.6
6281,2013,6,10,14,40,61.1,5.8
6282,2013,6,10,14,50,67.9,4.6
6283,2013,6,10,15,00,68.4,4.3
6284,2013,6,10,15,10,73.5,4.4
6285,2013,6,10,15,20,78,4.1
6286,2013,6,10,15,30,87.7,4.1
6287,2013,6,10,15,40,92,4.8
6288,2013,6,10,15,50,100.5,5.3
6289,2013,6,10,16,00,100.6,5.9
6290,2013,6,10,16,10,91.6,6.8
6291,2013,6,10,16,20,88.3,7.1
6292,2013,6,10,16,30,84.7,6.6
6293,2013,6,10,16,40,86.6,6.7
6294,2013,6,10,16,50,86.1,5.9
6295,2013,6,10,17,00,85.8,5.2
6296,2013,6,10,17,10,81.7,4.1
6297,2013,6,10,17,20,67.5,4.6
6298,2013,6,10,17,30,70.9,4.1
6299,2013,6,10,17,40,67.1,3.6
6300,2013,6,10,17,50,71.4,2.6
6301,2013,6,10,18,00,39.6,2.4
6302,2013,6,10,18,10,27.1,4.8
6303,2013,6,10,18,20,25.2,4.8
6304,2013,6,10,18,30,26.5,4.8
6305,2013,6,10,18,40,21.9,4.1
6306,2013,6,10,18,50,17.9,4.1
6307,2013,6,10,19,00,358.2,4.2
6308,2013,6,10,19,10,345.5,5.8
6309,2013,6,10,19,20,341.6,7.7
6310,2013,6,10,19,30,338.8,7.9
6311,2013,6,10,19,40,340.8,9.1
6312,2013,6,10,19,50,343.8,9.4
6313,2013,6,10,20,00,344.4,10.1
6314,2013,6,10,20,10,345.3,10
6315,2013,6,10,20,20,349.3,9.3
6316,2013,6,10,20,30,354,9.3
6317,2013,6,10,20,40,352,9.2
6318,2013,6,10,20,50,353.6,9.3
6319,2013,6,10,21,00,352.4,9.1
6320,2013,6,10,21,10,354.8,8.1
6321,2013,6,10,21,20,356.8,7.4
6322,2013,6,10,21,30,358.4,7.6
6323,2013,6,10,21,40,354.1,8.2
6324,2013,6,10,21,50,355.6,7.7
6325,2013,6,10,22,00,352.3,8.3
6326,2013,6,10,22,10,343.7,8.8
6327,2013,6,10,22,20,341.6,9.2
6328,2013,6,10,22,30,342.3,9.4
6329,2013,6,10,22,40,343.3,9.6
6330,2013,6,10,22,50,345.4,9.5
6331,2013,6,10,23,00,346.6,9
6332,2013,6,10,23,10,350.1,8.6
6333,2013,6,10,23,20,351.9,8.1
6334,2013,6,10,23,30,352.4,7.8
6335,2013,6,10,23,40,350.5,7.6
6336,2013,6,10,23,50,352.1,7.2
6337,2013,6,11,0,00,353.9,7.2
6338,2013,6,11,0,10,354.9,7.1
6339,2013,6,11,0,20,355.7,7.3
6340,2013,6,11,0,30,355.1,6.9
6341,2013,6,11,0,40,352.3,5.9
6342,2013,6,11,0,50,349.7,5.8
6343,2013,6,11,1,00,346.8,6.1
6344,2013,6,11,1,10,344,4.9
6345,2013,6,11,1,20,333,5.5
6346,2013,6,11,1,30,332.7,5.1
6347,2013,6,11,1,40,333.6,5.9
6348,2013,6,11,1,50,333.7,6.2
6349,2013,6,11,2,00,338,5.8
6350,2013,6,11,2,10,337.8,5.8
6351,2013,6,11,2,20,341.1,5.9
6352,2013,6,11,2,30,339.5,5.9
6353,2013,6,11,2,40,344.7,5.7
6354,2013,6,11,2,50,342.3,5.5
6355,2013,6,11,3,00,336.6,5.3
6356,2013,6,11,3,10,334,5.1
6357,2013,6,11,3,20,334.1,5.5
6358,2013,6,11,3,30,327.3,5.3
6359,2013,6,11,3,40,321.8,5.1
6360,2013,6,11,3,50,323.1,5.2
6361,2013,6,11,4,00,313.7,5.9
6362,2013,6,11,4,10,323.1,5.6
6363,2013,6,11,4,20,319.2,5.5
6364,2013,6,11,4,30,321.7,5.3
6365,2013,6,11,4,40,322.8,5
6366,2013,6,11,4,50,322.5,4.6
6367,2013,6,11,5,00,320.4,4.7
6368,2013,6,11,5,10,310.3,5.4
6369,2013,6,11,5,20,308.4,5.7
6370,2013,6,11,5,30,299.7,6.3
6371,2013,6,11,5,40,300.1,6
6372,2013,6,11,5,50,302.4,6.2
6373,2013,6,11,6,00,304.4,6.1
6374,2013,6,11,6,10,306.4,6.1
6375,2013,6,11,6,20,298.9,6.4
6376,2013,6,11,6,30,300.3,6.6
6377,2013,6,11,6,40,304.4,6.3
6378,2013,6,11,6,50,299.6,6.7
6379,2013,6,11,7,00,298.8,5.7
6380,2013,6,11,7,10,300.3,5.7
6381,2013,6,11,7,20,294.4,5.8
6382,2013,6,11,7,30,295.9,6.2
6383,2013,6,11,7,40,300.3,6.4
6384,2013,6,11,7,50,300.3,6.4
6385,2013,6,11,8,00,301,7.4
6386,2013,6,11,8,10,297,7.4
6387,2013,6,11,8,20,301.3,6.7
6388,2013,6,11,8,30,302,6.8
6389,2013,6,11,8,40,303.4,6.7
6390,2013,6,11,8,50,300.3,6.7
6391,2013,6,11,9,00,297.3,6.1
6392,2013,6,11,9,10,298,4.3
6393,2013,6,11,9,20,293.5,3.9
6394,2013,6,11,9,30,287.1,3.1
6395,2013,6,11,9,40,280.4,3
6396,2013,6,11,9,50,286.3,3.3
6397,2013,6,11,10,00,292,4.3
6398,2013,6,11,10,10,290.5,3.2
6399,2013,6,11,10,20,300.2,2.2
6400,2013,6,11,10,30,304,1.9
6401,2013,6,11,10,40,277.6,1.6
6402,2013,6,11,10,50,279.2,1.2
6403,2013,6,11,11,00,250.6,1
6404,2013,6,11,11,10,210.7,1.5
6405,2013,6,11,11,20,216,2
6406,2013,6,11,11,30,201.2,2.4
6407,2013,6,11,11,40,193.1,2.8
6408,2013,6,11,11,50,182.6,3
6409,2013,6,11,12,00,188.6,3.3
6410,2013,6,11,12,10,188.7,3.5
6411,2013,6,11,12,20,196.8,3.3
6412,2013,6,11,12,30,191.2,3.4
6413,2013,6,11,12,40,216.8,3.5
6414,2013,6,11,12,50,217.2,3.5
6415,2013,6,11,13,00,202.2,3.3
6416,2013,6,11,13,10,192.6,3.4
6417,2013,6,11,13,20,193.8,4.2
6418,2013,6,11,13,30,191.1,4.6
6419,2013,6,11,13,40,182.7,5.5
6420,2013,6,11,13,50,188.9,5.1
6421,2013,6,11,14,00,188.2,4.7
6422,2013,6,11,14,10,184.6,5.2
6423,2013,6,11,14,20,190,5
6424,2013,6,11,14,30,185.2,4.9
6425,2013,6,11,14,40,177.1,4.8
6426,2013,6,11,14,50,176.4,5
6427,2013,6,11,15,00,179.3,4.7
6428,2013,6,11,15,10,178.4,4.9
6429,2013,6,11,15,20,180.6,5.3
6430,2013,6,11,15,30,180.9,6.1
6431,2013,6,11,15,40,175.7,6.4
6432,2013,6,11,15,50,175.2,6.6
6433,2013,6,11,16,00,180.6,7.1
6434,2013,6,11,16,10,183.7,7.2
6435,2013,6,11,16,20,185.9,7.4
6436,2013,6,11,16,30,190.1,7.4
6437,2013,6,11,16,40,192.1,7.5
6438,2013,6,11,16,50,194,7
6439,2013,6,11,17,00,185.6,6.1
6440,2013,6,11,17,10,181.5,5.9
6441,2013,6,11,17,20,184.9,6
6442,2013,6,11,17,30,178.6,6
6443,2013,6,11,17,40,172,5.5
6444,2013,6,11,17,50,174.8,6.2
6445,2013,6,11,18,00,176.3,5.7
6446,2013,6,11,18,10,172.6,4.8
6447,2013,6,11,18,20,184.4,5.8
6448,2013,6,11,18,30,190.6,6.2
6449,2013,6,11,18,40,192.3,6.3
6450,2013,6,11,18,50,195.4,7.1
6451,2013,6,11,19,00,207.7,7.5
6452,2013,6,11,19,10,205.1,7.4
6453,2013,6,11,19,20,206,7.2
6454,2013,6,11,19,30,198.8,6.2
6455,2013,6,11,19,40,196.5,5.6
6456,2013,6,11,19,50,205.5,5.7
6457,2013,6,11,20,00,200.2,5.3
6458,2013,6,11,20,10,201.4,5.2
6459,2013,6,11,20,20,196.1,5.4
6460,2013,6,11,20,30,198.6,5.7
6461,2013,6,11,20,40,200.2,5.9
6462,2013,6,11,20,50,199.6,5.2
6463,2013,6,11,21,00,200,5
6464,2013,6,11,21,10,191.3,4.3
6465,2013,6,11,21,20,177.8,5.1
6466,2013,6,11,21,30,167.5,5.3
6467,2013,6,11,21,40,169.5,5.3
6468,2013,6,11,21,50,161.7,4.1
6469,2013,6,11,22,00,159.9,3.6
6470,2013,6,11,22,10,177.9,4.9
6471,2013,6,11,22,20,189.2,6
6472,2013,6,11,22,30,197.2,6.4
6473,2013,6,11,22,40,196.6,5.9
6474,2013,6,11,22,50,192.5,5.3
6475,2013,6,11,23,00,186.5,4.8
6476,2013,6,11,23,10,188.4,4.7
6477,2013,6,11,23,20,183.4,4.2
6478,2013,6,11,23,30,181.7,4.2
6479,2013,6,11,23,40,179.3,3.8
6480,2013,6,11,23,50,180.2,3.6
6481,2013,6,12,0,00,179.3,3.7
6482,2013,6,12,0,10,180.7,3.7
6483,2013,6,12,0,20,184.9,4
6484,2013,6,12,0,30,188,3.8
6485,2013,6,12,0,40,184.7,3.8
6486,2013,6,12,0,50,185.4,3.7
6487,2013,6,12,1,00,201,4.2
6488,2013,6,12,1,10,205,4.6
6489,2013,6,12,1,20,202.2,5
6490,2013,6,12,1,30,199.8,5.2
6491,2013,6,12,1,40,211.9,4.9
6492,2013,6,12,1,50,215.4,4.4
6493,2013,6,12,2,00,214.6,4.3
6494,2013,6,12,2,10,208.4,4.3
6495,2013,6,12,2,20,209.3,4.3
6496,2013,6,12,2,30,209.2,4.3
6497,2013,6,12,2,40,209.4,4.1
6498,2013,6,12,2,50,210.8,3.5
6499,2013,6,12,3,00,210.2,3.2
6500,2013,6,12,3,10,210,2.6
6501,2013,6,12,3,20,217.7,1.9
6502,2013,6,12,3,30,227,1.9
6503,2013,6,12,3,40,231.5,1.6
6504,2013,6,12,3,50,234.5,1.7
6505,2013,6,12,4,00,242.9,1.8
6506,2013,6,12,4,10,249.4,1.6
6507,2013,6,12,4,20,247.3,1.3
6508,2013,6,12,4,30,231.1,1.2
6509,2013,6,12,4,40,228.9,1.6
6510,2013,6,12,4,50,217.9,1.3
6511,2013,6,12,5,00,198.2,1
6512,2013,6,12,5,10,187.6,0.7
6513,2013,6,12,5,20,166.3,0.6
6514,2013,6,12,5,30,134.2,0.9
6515,2013,6,12,5,40,151.7,1.2
6516,2013,6,12,5,50,169.7,1.2
6517,2013,6,12,6,00,186.8,1
6518,2013,6,12,6,10,215.5,1.8
6519,2013,6,12,6,20,237,2.7
6520,2013,6,12,6,30,251.7,4.4
6521,2013,6,12,6,40,249.2,5.2
6522,2013,6,12,6,50,244,4.5
6523,2013,6,12,7,00,234.5,4.2
6524,2013,6,12,7,10,220.3,4
6525,2013,6,12,7,20,197.4,4.4
6526,2013,6,12,7,30,183.3,4.2
6527,2013,6,12,7,40,157.9,3.9
6528,2013,6,12,7,50,159.3,2.8
6529,2013,6,12,8,00,200.6,2.4
6530,2013,6,12,8,10,222,3
6531,2013,6,12,8,20,233.7,3
6532,2013,6,12,8,30,237.1,3.4
6533,2013,6,12,8,40,238.4,3.5
6534,2013,6,12,8,50,246.6,3.7
6535,2013,6,12,9,00,263.3,4
6536,2013,6,12,9,10,255.4,4.1
6537,2013,6,12,9,20,259.3,4.6
6538,2013,6,12,9,30,257.4,2.9
6539,2013,6,12,9,40,221.9,2.6
6540,2013,6,12,9,50,232.8,3.4
6541,2013,6,12,10,00,247.2,3.8
6542,2013,6,12,10,10,247.4,5.7
6543,2013,6,12,10,20,260.8,4.9
6544,2013,6,12,10,30,265.7,3.5
6545,2013,6,12,10,40,22.8,3.7
6546,2013,6,12,10,50,58.2,6.1
6547,2013,6,12,11,00,47.2,6.1
6548,2013,6,12,11,10,15,6.4
6549,2013,6,12,11,20,3.1,3.7
6550,2013,6,12,11,30,15.6,2.1
6551,2013,6,12,11,40,73.4,1.9
6552,2013,6,12,11,50,77.5,1.7
6553,2013,6,12,12,00,104.1,1.6
6554,2013,6,12,12,10,77,1.5
6555,2013,6,12,12,20,16.5,1.7
6556,2013,6,12,12,30,16.5,1.7
6557,2013,6,12,12,40,16.5,1.7
6558,2013,6,12,12,50,16.5,1.7
6559,2013,6,12,13,00,16.5,1.7
6560,2013,6,12,13,10,16.5,1.7
6561,2013,6,12,13,20,16.5,1.7
6562,2013,6,12,13,30,16.5,1.7
6563,2013,6,12,13,40,16.5,1.7
6564,2013,6,12,13,50,16.5,1.7
6565,2013,6,12,14,00,16.5,1.7
6566,2013,6,12,14,10,16.5,1.7
6567,2013,6,12,14,20,176.5,5.3
6568,2013,6,12,14,30,168.6,3
6569,2013,6,12,14,40,197.4,2.7
6570,2013,6,12,14,50,201.5,3.1
6571,2013,6,12,15,00,204.1,3.3
6572,2013,6,12,15,10,229.7,4.8
6573,2013,6,12,15,20,244,4.2
6574,2013,6,12,15,30,214.1,2.1
6575,2013,6,12,15,40,186.3,2.7
6576,2013,6,12,15,50,168.5,2.9
6577,2013,6,12,16,00,79.1,3.5
6578,2013,6,12,16,10,87.9,5.3
6579,2013,6,12,16,20,97.8,6.2
6580,2013,6,12,16,30,91.8,5.6
6581,2013,6,12,16,40,128.8,4.8
6582,2013,6,12,16,50,167.9,4.7
6583,2013,6,12,17,00,171.7,3.7
6584,2013,6,12,17,10,162.9,3.4
6585,2013,6,12,17,20,142.6,2.8
6586,2013,6,12,17,30,124.9,2.8
6587,2013,6,12,17,40,117.5,3
6588,2013,6,12,17,50,115.4,3.7
6589,2013,6,12,18,00,108.1,4.6
6590,2013,6,12,18,10,121.8,4.4
6591,2013,6,12,18,20,131.4,3.8
6592,2013,6,12,18,30,128.6,3.6
6593,2013,6,12,18,40,107.7,3.1
6594,2013,6,12,18,50,87.2,3.4
6595,2013,6,12,19,00,73.9,3.5
6596,2013,6,12,19,10,52.5,3.4
6597,2013,6,12,19,20,358.3,1.6
6598,2013,6,12,19,30,342.2,1.6
6599,2013,6,12,19,40,356.2,2.2
6600,2013,6,12,19,50,15.2,2.4
6601,2013,6,12,20,00,6,2.1
6602,2013,6,12,20,10,5.1,2.8
6603,2013,6,12,20,20,10.6,3.3
6604,2013,6,12,20,30,20.1,3.9
6605,2013,6,12,20,40,22.9,4
6606,2013,6,12,20,50,29.4,4.2
6607,2013,6,12,21,00,36.9,4.5
6608,2013,6,12,21,10,44.9,4.9
6609,2013,6,12,21,20,48.4,5.4
6610,2013,6,12,21,30,55.6,5.7
6611,2013,6,12,21,40,57.6,5.4
6612,2013,6,12,21,50,54.9,5.5
6613,2013,6,12,22,00,59.1,5.8
6614,2013,6,12,22,10,63.3,6.2
6615,2013,6,12,22,20,64.1,5.5
6616,2013,6,12,22,30,52.9,5.2
6617,2013,6,12,22,40,33.7,5.7
6618,2013,6,12,22,50,33.7,5.7
6619,2013,6,12,23,00,33.7,5.7
6620,2013,6,12,23,10,33.7,5.7
6621,2013,6,12,23,20,33.7,5.7
6622,2013,6,12,23,30,33.7,5.7
6623,2013,6,12,23,40,33.7,5.7
6624,2013,6,12,23,50,18,10.4
6625,2013,6,13,0,00,97.1,9.4
6626,2013,6,13,0,10,97.1,9.4
6627,2013,6,13,0,20,97.1,9.4
6628,2013,6,13,0,30,41.4,15
6629,2013,6,13,0,40,59.6,13.2
6630,2013,6,13,0,50,59.6,13.2
6631,2013,6,13,1,00,59.6,13.2
6632,2013,6,13,1,10,59.6,13.2
6633,2013,6,13,1,20,59.6,13.2
6634,2013,6,13,1,30,59.6,13.2
6635,2013,6,13,1,40,59.6,13.2
6636,2013,6,13,1,50,59.6,13.2
6637,2013,6,13,2,00,59.6,13.2
6638,2013,6,13,2,10,59.6,13.2
6639,2013,6,13,2,20,38.5,4.2
6640,2013,6,13,2,30,21.1,3.5
6641,2013,6,13,2,40,21.1,3.5
6642,2013,6,13,2,50,21.1,3.5
6643,2013,6,13,3,00,21.1,3.5
6644,2013,6,13,3,10,21.1,3.5
6645,2013,6,13,3,20,21.1,3.5
6646,2013,6,13,3,30,21.1,3.5
6647,2013,6,13,3,40,21.1,3.5
6648,2013,6,13,3,50,21.1,3.5
6649,2013,6,13,4,00,21.1,3.5
6650,2013,6,13,4,10,358.1,6.4
6651,2013,6,13,4,20,337,7.6
6652,2013,6,13,4,30,346.3,7.7
6653,2013,6,13,4,40,346.7,7.2
6654,2013,6,13,4,50,346.7,7.2
6655,2013,6,13,5,00,358.6,6.7
6656,2013,6,13,5,10,0.5,7.2
6657,2013,6,13,5,20,10.7,9.4
6658,2013,6,13,5,30,27.4,9.7
6659,2013,6,13,5,40,12.3,8.7
6660,2013,6,13,5,50,4.6,9.7
6661,2013,6,13,6,00,7.4,9.1
6662,2013,6,13,6,10,17.2,6
6663,2013,6,13,6,20,33.3,7.5
6664,2013,6,13,6,30,16.3,7.1
6665,2013,6,13,6,40,10,7.2
6666,2013,6,13,6,50,9.7,7.4
6667,2013,6,13,7,00,9.2,7.8
6668,2013,6,13,7,10,16.2,8.4
6669,2013,6,13,7,20,18.4,8.9
6670,2013,6,13,7,30,22.6,9.1
6671,2013,6,13,7,40,22.4,8.7
6672,2013,6,13,7,50,25.3,8.7
6673,2013,6,13,8,00,21.8,8.7
6674,2013,6,13,8,10,19.5,8.7
6675,2013,6,13,8,20,24,8.8
6676,2013,6,13,8,30,20.8,8.8
6677,2013,6,13,8,40,24.1,8.8
6678,2013,6,13,8,50,24.2,9.1
6679,2013,6,13,9,00,26.9,8.6
6680,2013,6,13,9,10,28.2,7.9
6681,2013,6,13,9,20,23.9,7.6
6682,2013,6,13,9,30,25,7.2
6683,2013,6,13,9,40,21.9,6.2
6684,2013,6,13,9,50,16.3,6.3
6685,2013,6,13,10,00,0.6,7.1
6686,2013,6,13,10,10,2.4,7.3
6687,2013,6,13,10,20,11.3,7.5
6688,2013,6,13,10,30,5,7
6689,2013,6,13,10,40,6.5,7
6690,2013,6,13,10,50,6.6,7.5
6691,2013,6,13,11,00,9.7,7.3
6692,2013,6,13,11,10,4.1,7
6693,2013,6,13,11,20,0.9,7.1
6694,2013,6,13,11,30,0.5,7.6
6695,2013,6,13,11,40,0.2,8
6696,2013,6,13,11,50,355.4,8.4
6697,2013,6,13,12,00,356.2,8.2
6698,2013,6,13,12,10,354.3,8.4
6699,2013,6,13,12,20,350.7,9.8
6700,2013,6,13,12,30,349.1,10.7
6701,2013,6,13,12,40,348.2,12
6702,2013,6,13,12,50,347.2,13.4
6703,2013,6,13,13,00,345.1,13.7
6704,2013,6,13,13,10,348.6,14.3
6705,2013,6,13,13,20,351.4,14.3
6706,2013,6,13,13,30,352.2,14.2
