SiteID,Site Timezone,Data Timezone,Longitude,Latitude,Country
86821,-6,0,-89.12451,44.333202,United States
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2002,1,1,0,30,300.11,9.700000000000001
2002,1,1,1,30,304.22,9.41
2002,1,1,2,30,309.93,8.74
2002,1,1,3,30,317,8.620000000000001
2002,1,1,4,30,314.11,8.94
2002,1,1,5,30,310.54,8.78
2002,1,1,6,30,311.38,8.67
2002,1,1,7,30,313.07,8.71
2002,1,1,8,30,317.14,8.51
2002,1,1,9,30,322.66,8.28
2002,1,1,10,30,325.79,7.69
2002,1,1,11,30,326.2,7.45
2002,1,1,12,30,328.77,7.37
2002,1,1,13,30,332.17,7.73
2002,1,1,14,30,342.16,7.53
2002,1,1,15,30,355.86,5.26
2002,1,1,16,30,8.03,4.03
2002,1,1,17,30,21.5,3.74
2002,1,1,18,30,27.6,4.4
2002,1,1,19,30,32.19,4.62
2002,1,1,20,30,29.93,4.51
2002,1,1,21,30,24.14,4.08
2002,1,1,22,30,8.700000000000001,4.68
2002,1,1,23,30,27.27,4.3100000000000005
2002,1,2,0,30,3.89,5.16
2002,1,2,1,30,3.72,5.39
2002,1,2,2,30,356.58,6.26
2002,1,2,3,30,12.73,7.18
2002,1,2,4,30,17.05,6.74
2002,1,2,5,30,10.17,6.32
2002,1,2,6,30,9.44,6.26
2002,1,2,7,30,2.21,6.01
2002,1,2,8,30,346.66,6.36
2002,1,2,9,30,338.84000000000003,5.8500000000000005
2002,1,2,10,30,323.67,6.08
2002,1,2,11,30,318.75,7.01
2002,1,2,12,30,315.75,7.75
2002,1,2,13,30,309.09000000000003,7.65
2002,1,2,14,30,301.02,6.05
2002,1,2,15,30,296.66,6.45
2002,1,2,16,30,294.48,7.26
2002,1,2,17,30,294.35,7.86
2002,1,2,18,30,293.79,8.24
2002,1,2,19,30,292.25,8.52
2002,1,2,20,30,289.59000000000003,8.36
2002,1,2,21,30,289.69,8.3
2002,1,2,22,30,291.51,8.99
2002,1,2,23,30,290.83,9.35
2002,1,3,0,30,289.87,9.63
2002,1,3,1,30,290.72,10.61
2002,1,3,2,30,289.73,11.25
2002,1,3,3,30,289.25,11.5
2002,1,3,4,30,289.11,11.63
2002,1,3,5,30,289.49,11.11
2002,1,3,6,30,290.12,10.99
2002,1,3,7,30,291.02,10.74
2002,1,3,8,30,291.90000000000003,10.81
2002,1,3,9,30,292.6,11.41
2002,1,3,10,30,292.17,11.02
2002,1,3,11,30,295.56,10.91
2002,1,3,12,30,298.68,10.81
2002,1,3,13,30,300.11,10.18
2002,1,3,14,30,295.01,8.16
2002,1,3,15,30,284.2,6.43
2002,1,3,16,30,276.63,6.23
2002,1,3,17,30,265.74,6.13
2002,1,3,18,30,255.02,5.92
2002,1,3,19,30,247.38,7.140000000000001
2002,1,3,20,30,241.57,7.59
