SiteID,Site Timezone,Data Timezone,Longitude,Latitude,Country
86821,-6,0,-89.12451,44.333202,United States
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2011,1,1,0,30,103.44,7.37
2011,1,1,1,30,101.48,4.32
2011,1,1,2,30,82.19,7.5
2011,1,1,3,30,116,2.23
2011,1,1,4,30,241,4.0600000000000005
2011,1,1,5,30,235.86,6.86
2011,1,1,6,30,220.06,9.88
2011,1,1,7,30,244.55,12.32
2011,1,1,8,30,243.42000000000002,10.94
2011,1,1,9,30,242.33,11.92
2011,1,1,10,30,241.55,12.4
2011,1,1,11,30,237.39000000000001,12.71
2011,1,1,12,30,236.76,15.02
2011,1,1,13,30,231.71,16.14
2011,1,1,14,30,231.83,17.54
2011,1,1,15,30,229.69,15.13
2011,1,1,16,30,231.77,16.11
2011,1,1,17,30,236.14000000000001,18.57
2011,1,1,18,30,238.77,18.62
2011,1,1,19,30,241.59,17.19
2011,1,1,20,30,246.59,16.06
2011,1,1,21,30,250.35,15.81
2011,1,1,22,30,255.42000000000002,14.65
2011,1,1,23,30,256.18,13.83
2011,1,2,0,30,259.02,14.23
2011,1,2,1,30,265.6,13.58
2011,1,2,2,30,270.9,12.26
2011,1,2,3,30,268.39,12.42
2011,1,2,4,30,268.59000000000003,12.91
2011,1,2,5,30,264.03000000000003,12.71
2011,1,2,6,30,263.88,11.97
2011,1,2,7,30,263.55,12.13
2011,1,2,8,30,265.26,12.24
2011,1,2,9,30,264.68,11.88
2011,1,2,10,30,264.8,10.950000000000001
2011,1,2,11,30,262.89,10.17
2011,1,2,12,30,264.59000000000003,10.49
2011,1,2,13,30,265.5,10.57
2011,1,2,14,30,264.82,9.86
2011,1,2,15,30,263.67,9.11
2011,1,2,16,30,259.85,8.84
2011,1,2,17,30,258.07,8.41
2011,1,2,18,30,254.42000000000002,8.08
2011,1,2,19,30,249.18,7.38
2011,1,2,20,30,243.9,7.01
2011,1,2,21,30,240.32,7.32
2011,1,2,22,30,233.98000000000002,7.05
2011,1,2,23,30,227.93,7.8
2011,1,3,0,30,225.91,8.26
