SiteID,Site Timezone,Data Timezone,Longitude,Latitude,Country
86821,-6,0,-89.12451,44.333202,United States
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2007,1,1,0,30,202.69,7.42
2007,1,1,1,30,214.81,7.44
2007,1,1,2,30,235.88,8.68
2007,1,1,3,30,222.63,9.13
2007,1,1,4,30,228.47,8.73
2007,1,1,5,30,247.44,9.67
2007,1,1,6,30,254.78,7.890000000000001
2007,1,1,7,30,276.25,6.54
2007,1,1,8,30,351.99,13.17
2007,1,1,9,30,339.73,14.47
2007,1,1,10,30,342.6,17.39
2007,1,1,11,30,340.2,18.52
2007,1,1,12,30,342.71,19.19
2007,1,1,13,30,342.42,17.96
2007,1,1,14,30,341.43,17.55
2007,1,1,15,30,342.12,14.96
2007,1,1,16,30,340.56,11.67
2007,1,1,17,30,337.82,10.25
2007,1,1,18,30,332.09000000000003,9.99
2007,1,1,19,30,330.06,10.14
2007,1,1,20,30,323.8,9.19
2007,1,1,21,30,314.90000000000003,9.48
2007,1,1,22,30,305.96,10.14
2007,1,1,23,30,301.45,10.44
2007,1,2,0,30,299.76,11.09
2007,1,2,1,30,302.18,11.16
2007,1,2,2,30,304.82,10.85
2007,1,2,3,30,305.13,10.31
2007,1,2,4,30,301.13,9.5
2007,1,2,5,30,299.23,9.290000000000001
2007,1,2,6,30,291.36,9.38
2007,1,2,7,30,286.16,8.44
2007,1,2,8,30,280.8,6.76
2007,1,2,9,30,266.06,5.24
2007,1,2,10,30,252.48000000000002,5.03
2007,1,2,11,30,242.75,4.9
2007,1,2,12,30,229.34,5.2700000000000005
2007,1,2,13,30,227.06,6
2007,1,2,14,30,226.15,6.94
2007,1,2,15,30,226.59,6.68
2007,1,2,16,30,222.46,7.55
2007,1,2,17,30,221.29,7.91
2007,1,2,18,30,220.61,8.81
2007,1,2,19,30,222.13,9.42
2007,1,2,20,30,222.59,9.55
2007,1,2,21,30,215.53,11.21
2007,1,2,22,30,215.03,12.34
2007,1,2,23,30,215.08,13.02
2007,1,3,0,30,219.22,13.25
2007,1,3,1,30,221.68,13.27
2007,1,3,2,30,222.55,13.450000000000001
2007,1,3,3,30,222.56,13.34
2007,1,3,4,30,222.19,13.74
2007,1,3,5,30,225.44,14.4
2007,1,3,6,30,229.17000000000002,13.97
2007,1,3,7,30,227.87,13.5
2007,1,3,8,30,226.62,13.21
2007,1,3,9,30,227.57,13.13
2007,1,3,10,30,230.13,13.3
2007,1,3,11,30,231.75,13.13
2007,1,3,12,30,233.81,13.39
2007,1,3,13,30,234.48000000000002,13.38
2007,1,3,14,30,231.68,13.46
2007,1,3,15,30,231.76,13.26
2007,1,3,16,30,231.06,11.71
2007,1,3,17,30,229.19,11.370000000000001
2007,1,3,18,30,229.79,12.36
2007,1,3,19,30,228.94,12.77
2007,1,3,20,30,225.95000000000002,14.48
2007,1,3,21,30,223.3,14.55
2007,1,3,22,30,220.03,14.17
2007,1,3,23,30,214.22,14.16
2007,1,4,0,30,214.12,15.11
2007,1,4,1,30,214.42000000000002,15.27
2007,1,4,2,30,215.73000000000002,15.48
2007,1,4,3,30,216.73000000000002,16
2007,1,4,4,30,221.25,15.83
2007,1,4,5,30,224.91,14.88
2007,1,4,6,30,223.38,13.31
2007,1,4,7,30,222.55,13.68
2007,1,4,8,30,222.27,13.450000000000001
2007,1,4,9,30,221.11,12.870000000000001
2007,1,4,10,30,217.42000000000002,13.700000000000001
