SiteID,Site Timezone,Data Timezone,Longitude,Latitude,Country
86821,-6,0,-89.12451,44.333202,United States
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2019,1,1,0,30,19.6,14.84
2019,1,1,1,30,19.2,17.21
2019,1,1,2,30,19.72,17.5
2019,1,1,3,30,16.61,15.48
2019,1,1,4,30,10.98,14.52
2019,1,1,5,30,3.68,12.42
2019,1,1,6,30,3.98,11.49
2019,1,1,7,30,2.68,10.81
2019,1,1,8,30,0.66,10.76
2019,1,1,9,30,4.94,10.1
2019,1,1,10,30,6.33,9.540000000000001
2019,1,1,11,30,9.67,8.6
2019,1,1,12,30,17.38,8.5
2019,1,1,13,30,18.27,8.16
2019,1,1,14,30,12.4,6.11
2019,1,1,15,30,4.3100000000000005,5.0200000000000005
2019,1,1,16,30,358.38,4.16
2019,1,1,17,30,0.9500000000000001,3.72
2019,1,1,18,30,2.0100000000000002,3.25
2019,1,1,19,30,4.8500000000000005,2.88
2019,1,1,20,30,355.23,2.49
2019,1,1,21,30,326.06,1.3800000000000001
2019,1,1,22,30,326.13,1.03
2019,1,1,23,30,302.51,1.72
2019,1,2,0,30,297.67,1.82
2019,1,2,1,30,328.90000000000003,1.03
2019,1,2,2,30,245.42000000000002,0.84
2019,1,2,3,30,197.03,1.41
2019,1,2,4,30,203.69,3.7600000000000002
2019,1,2,5,30,210.33,4.59
2019,1,2,6,30,205.19,4.93
2019,1,2,7,30,206.55,5.37
2019,1,2,8,30,204.13,5.24
2019,1,2,9,30,205.43,4.82
2019,1,2,10,30,207.68,5.26
2019,1,2,11,30,197.14000000000001,4.28
2019,1,2,12,30,198.01,4.1
2019,1,2,13,30,200.59,4.4
2019,1,2,14,30,206.41,5.45
2019,1,2,15,30,209.92000000000002,6.23
2019,1,2,16,30,210.56,6.95
2019,1,2,17,30,210.62,7.2700000000000005
2019,1,2,18,30,217.49,7.43
2019,1,2,19,30,221.22,7.4
2019,1,2,20,30,218.8,8.47
2019,1,2,21,30,237.04,9.41
2019,1,2,22,30,243.72,9.92
2019,1,2,23,30,249.22,8.98
2019,1,3,0,30,242.5,9.58
2019,1,3,1,30,242.48000000000002,9.99
2019,1,3,2,30,247.85,10.61
2019,1,3,3,30,254.69,11.5
2019,1,3,4,30,261.04,12.09
2019,1,3,5,30,268.34000000000003,12.8
2019,1,3,6,30,271.54,11.36
2019,1,3,7,30,269.9,9.96
2019,1,3,8,30,262.72,7.3500000000000005
2019,1,3,9,30,257.58,6.7
2019,1,3,10,30,248.31,7.2700000000000005
2019,1,3,11,30,239.92000000000002,6.15
2019,1,3,12,30,239.99,6.38
2019,1,3,13,30,240.91,8.08
2019,1,3,14,30,232.54,7.97
2019,1,3,15,30,228.39000000000001,7.03
2019,1,3,16,30,228.21,6.96
2019,1,3,17,30,229.34,7.72
2019,1,3,18,30,231.99,8.63
2019,1,3,19,30,227.95000000000002,8.86
2019,1,3,20,30,228.25,9.59
2019,1,3,21,30,232.37,10.93
2019,1,3,22,30,236.29,12.38
2019,1,3,23,30,240.62,12.94
2019,1,4,0,30,245.85,14.290000000000001
2019,1,4,1,30,249.39000000000001,15.25
2019,1,4,2,30,252.78,15.200000000000001
2019,1,4,3,30,255.3,15.08
2019,1,4,4,30,252.34,14.39
2019,1,4,5,30,254.28,15.26
2019,1,4,6,30,255.8,15.07
2019,1,4,7,30,258.89,14.85
2019,1,4,8,30,268.59000000000003,14.530000000000001
2019,1,4,9,30,275.39,14.66
2019,1,4,10,30,282.76,14.22
2019,1,4,11,30,291.36,13.63
2019,1,4,12,30,289.59000000000003,11.3
2019,1,4,13,30,288.2,7.58
2019,1,4,14,30,262.28000000000003,5.03
2019,1,4,15,30,260.29,5.71
2019,1,4,16,30,268.07,5.07
2019,1,4,17,30,282.66,6.17
2019,1,4,18,30,285.43,5.44
2019,1,4,19,30,285.36,4.97
2019,1,4,20,30,286.55,5.73
