SiteID,Site Timezone,Data Timezone,Longitude,Latitude,Country
86821,-6,0,-89.12451,44.333202,United States
Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
2004,1,1,0,30,298.14,7.72
2004,1,1,1,30,299.73,6.890000000000001
2004,1,1,2,30,308.01,5.98
2004,1,1,3,30,314.77,5.71
2004,1,1,4,30,329.25,4.89
2004,1,1,5,30,341.66,4.22
2004,1,1,6,30,20.07,2.09
2004,1,1,7,30,43.35,2.07
2004,1,1,8,30,67.65,2.2600000000000002
2004,1,1,9,30,98.4,2.97
2004,1,1,10,30,107.21000000000001,3.64
2004,1,1,11,30,115.61,4.14
2004,1,1,12,30,123.33,4.72
2004,1,1,13,30,130.78,5.17
2004,1,1,14,30,128.41,6.3100000000000005
2004,1,1,15,30,132.04,6.09
2004,1,1,16,30,135.11,6.5600000000000005
2004,1,1,17,30,138.18,8.24
2004,1,1,18,30,139.14000000000001,7.8
2004,1,1,19,30,137.51,8.47
2004,1,1,20,30,127.74000000000001,8.790000000000001
2004,1,1,21,30,126.06,9.99
2004,1,1,22,30,135.16,11.02
2004,1,1,23,30,149.86,9.1
2004,1,2,0,30,165.89000000000001,8.38
2004,1,2,1,30,185.65,7.6000000000000005
2004,1,2,2,30,202.23000000000002,7.65
2004,1,2,3,30,225.19,8.28
2004,1,2,4,30,253.84,9.26
2004,1,2,5,30,270.72,9.55
2004,1,2,6,30,273.45,8.39
2004,1,2,7,30,269.92,8.540000000000001
2004,1,2,8,30,278.78000000000003,8.790000000000001
2004,1,2,9,30,285.34000000000003,7.4
2004,1,2,10,30,295.43,5.72
2004,1,2,11,30,312.38,3.6
2004,1,2,12,30,348.13,3.5300000000000002
2004,1,2,13,30,3.0700000000000003,2.32
2004,1,2,14,30,114.07000000000001,2.17
2004,1,2,15,30,136.76,2.33
2004,1,2,16,30,132.58,3.83
2004,1,2,17,30,136.68,5.13
2004,1,2,18,30,132.92000000000002,5.92
2004,1,2,19,30,124.17,6.5600000000000005
2004,1,2,20,30,122.18,7.16
2004,1,2,21,30,108.75,7.32
2004,1,2,22,30,102.7,8.24
2004,1,2,23,30,104.63,8.1
2004,1,3,0,30,97.03,6.69
2004,1,3,1,30,101.91,5.24
2004,1,3,2,30,118.8,3.71
2004,1,3,3,30,153.84,2.69
2004,1,3,4,30,228.93,4.37
2004,1,3,5,30,249.49,11.31
2004,1,3,6,30,272.55,10.700000000000001
2004,1,3,7,30,269.89,9.46
2004,1,3,8,30,282.23,12.99
2004,1,3,9,30,285.46,11.61
2004,1,3,10,30,294.64,9.91
2004,1,3,11,30,299.40000000000003,10.93
2004,1,3,12,30,294.16,9.82
2004,1,3,13,30,293.35,10.07
2004,1,3,14,30,293.33,10.75
2004,1,3,15,30,291.27,12.63
