SiteID,Site Timezone,Data Timezone,Longitude,Latitude,Country
86821,-6,0,-89.12451,44.333202,United States
2001,1,8,3,30,355.90000000000003,9.73
2001,1,8,4,30,358.63,9.92
2001,1,8,5,30,358.18,10.01
2001,1,8,6,30,0.1,10.08
2001,1,8,7,30,358.8,9.48
2001,1,8,8,30,359.69,9.38
2001,1,8,9,30,7.12,9.23
2001,1,8,10,30,16.26,8.22
2001,1,8,11,30,14.44,9.03
2001,1,8,12,30,13.41,9.040000000000001
2001,1,8,13,30,11.1,8.77
2001,1,8,14,30,17.57,9.15
2001,1,8,15,30,15.66,8.15
2001,1,8,16,30,19.080000000000002,5.55
2001,1,8,17,30,25.14,5.17
2001,1,8,18,30,25.68,5.15
2001,1,8,19,30,22.400000000000002,5.5600000000000005
2001,1,8,20,30,17.95,4.48
2001,1,8,21,30,356.07,3.84
2001,1,8,22,30,349.38,6.34
2001,1,8,23,30,351.03000000000003,6.96
2001,1,9,0,30,355.76,6.26
2001,1,9,1,30,351.07,6.8100000000000005
2001,1,9,2,30,354.34000000000003,6.79
2001,1,9,3,30,352.45,6.34
2001,1,9,4,30,351.74,5.2700000000000005
2001,1,9,5,30,331.87,4.69
2001,1,9,6,30,305.09000000000003,6.19
2001,1,9,7,30,300.27,7.74
2001,1,9,8,30,303.95,9.18
2001,1,9,9,30,297.41,9.41
2001,1,9,10,30,288.81,10.870000000000001
2001,1,9,11,30,287.27,11.55
2001,1,9,12,30,282.34000000000003,11.61
2001,1,9,13,30,282.19,11.5
2001,1,9,14,30,276.14,11.55
2001,1,9,15,30,274.35,10.84
2001,1,9,16,30,275.71,10.35
2001,1,9,17,30,279.02,10.61
2001,1,9,18,30,279.05,11.32
2001,1,9,19,30,277.73,11.620000000000001
2001,1,9,20,30,275.23,11.61
2001,1,9,21,30,271.78000000000003,13.13
2001,1,9,22,30,264.81,13.33
2001,1,9,23,30,258.43,12.86
2001,1,10,0,30,257.66,12.81
2001,1,10,1,30,259.14,12.92
2001,1,10,2,30,266.47,15.72
2001,1,10,3,30,267.55,17.3
2001,1,10,4,30,266.44,17.53
2001,1,10,5,30,264.92,18.44
2001,1,10,6,30,265.59000000000003,18.85
2001,1,10,7,30,267.04,18.61
2001,1,10,8,30,267.31,17.78
2001,1,10,9,30,267.5,17.26
2001,1,10,10,30,262.94,15.56
2001,1,10,11,30,260.21,16.54
2001,1,10,12,30,259.4,16.46
2001,1,10,13,30,259.9,15.83
2001,1,10,14,30,257.09000000000003,14.68
2001,1,10,15,30,256.19,14.74
2001,1,10,16,30,256.01,13.33
2001,1,10,17,30,253.72,12.280000000000001
2001,1,10,18,30,252.43,12.63
2001,1,10,19,30,252.37,12.61
2001,1,10,20,30,255.81,12.290000000000001
2001,1,10,21,30,255.84,11.56
2001,1,10,22,30,254.06,10.73
2001,1,10,23,30,252.78,9.94
2001,1,11,0,30,250,9.69
2001,1,11,1,30,249.68,8.89
2001,1,11,2,30,247.02,7.42
2001,1,11,3,30,246.45000000000002,8.25
2001,1,11,4,30,250.83,10.76
2001,1,11,5,30,259.71,9.92
2001,1,11,6,30,270.24,8.19
2001,1,11,7,30,278.38,7.63
2001,1,11,8,30,283.24,5.9
2001,1,11,9,30,326.72,3.22
2001,1,11,10,30,25.52,2.17
2001,1,11,11,30,40.44,1.73
2001,1,11,12,30,30.84,2.25
2001,1,11,13,30,65.49,2.9
2001,1,11,14,30,78.75,3.24
2001,1,11,15,30,111.7,2.93
2001,1,11,16,30,161.16,3.46
2001,1,11,17,30,121.8,2.21
2001,1,11,18,30,87.87,1.98
2001,1,11,19,30,61.75,2.7800000000000002
2001,1,11,20,30,72.82000000000001,2.8000000000000003
2001,1,11,21,30,88.12,2.5300000000000002
2001,1,11,22,30,98.03,3.52
2001,1,11,23,30,100.9,4.22
2001,1,12,0,30,111.89,4.05
2001,1,12,1,30,133.45,3.5300000000000002
2001,1,12,2,30,131.92000000000002,2.2600000000000002
2001,1,12,3,30,106.19,2.15
2001,1,12,4,30,110.2,2.35
2001,1,12,5,30,128.03,2.14
2001,1,12,6,30,121.52,1.43
2001,1,12,7,30,98.47,0.81
2001,1,12,8,30,69.94,0.58
2001,1,12,9,30,29.07,0.37
2001,1,12,10,30,105.01,0.81
2001,1,12,11,30,87.57000000000001,1.08
2001,1,12,12,30,93.45,1.8
2001,1,12,13,30,115.78,1.86
2001,1,12,14,30,147.81,3.49
2001,1,12,15,30,194.74,2
2001,1,12,16,30,205.27,2.17
2001,1,12,17,30,219.39000000000001,2.75
2001,1,12,18,30,222.91,3.31
2001,1,12,19,30,231.95000000000002,3.45
2001,1,12,20,30,230.52,3.63
2001,1,12,21,30,228.76,3.89
2001,1,12,22,30,222.33,4.57
2001,1,12,23,30,220.18,5.97
2001,1,13,0,30,223.77,6.05
2001,1,13,1,30,228.12,6.07
2001,1,13,2,30,219.44,6.34
2001,1,13,3,30,211.81,7.3500000000000005
2001,1,13,4,30,214.38,7.8
2001,1,13,5,30,221.88,7.62
2001,1,13,6,30,228.01,7.0200000000000005
2001,1,13,7,30,236.25,6.58
2001,1,13,8,30,245.19,6.43
2001,1,13,9,30,248.72,6.47
2001,1,13,10,30,255.32,6.61
2001,1,13,11,30,256.15,5.76
2001,1,13,12,30,266.93,4.4
2001,1,13,13,30,271.02,3.31
2001,1,13,14,30,269.13,3.2
2001,1,13,15,30,266.31,1.33
2001,1,13,16,30,13.15,0.34
2001,1,13,17,30,132.83,1.1400000000000001
2001,1,13,18,30,138.15,1.56
2001,1,13,19,30,148.62,1.69
2001,1,13,20,30,152.05,1.7
2001,1,13,21,30,107.23,2.08
2001,1,13,22,30,89.16,3.98
2001,1,13,23,30,87.65,6.12
2001,1,14,0,30,95.16,7.25
2001,1,14,1,30,98.4,8.43
2001,1,14,2,30,105.01,8.16
2001,1,14,3,30,95.4,7.7700000000000005
2001,1,14,4,30,100.42,7.43
2001,1,14,5,30,92.28,8.19
2001,1,14,6,30,90.82000000000001,9.81
2001,1,14,7,30,94.83,9.700000000000001
2001,1,14,8,30,94.31,10.27
2001,1,14,9,30,97.52,9.94
2001,1,14,10,30,92.05,11.31
2001,1,14,11,30,95.97,11.19
2001,1,14,12,30,96.96000000000001,11.040000000000001
2001,1,14,13,30,97.88,11.040000000000001
2001,1,14,14,30,84.97,13.38
2001,1,14,15,30,88.72,11.15
2001,1,14,16,30,91.02,9.69
2001,1,14,17,30,83.84,9.65
2001,1,14,18,30,81.27,9.97
2001,1,14,19,30,83.92,9.71
2001,1,14,20,30,85.15,9.53
2001,1,14,21,30,80.5,9.69
2001,1,14,22,30,80.41,9.620000000000001
2001,1,14,23,30,82.32000000000001,8.94
2001,1,15,0,30,85.54,8.42
2001,1,15,1,30,89.15,7.46
2001,1,15,2,30,92.16,6.54
2001,1,15,3,30,94.55,5.7700000000000005
2001,1,15,4,30,105.04,4.93
2001,1,15,5,30,117.52,3
2001,1,15,6,30,134.36,1.58
2001,1,15,7,30,138.25,0.61
2001,1,15,8,30,317.98,0.5
2001,1,15,9,30,318.39,1.83
2001,1,15,10,30,321.09000000000003,2.66
2001,1,15,11,30,328.96,3.0500000000000003
2001,1,15,12,30,331.42,3.3200000000000003
2001,1,15,13,30,340.43,3.6
2001,1,15,14,30,330.51,4.18
2001,1,15,15,30,325.45,3.8200000000000003
2001,1,15,16,30,316.28000000000003,3.27
2001,1,15,17,30,303.97,4.28
2001,1,15,18,30,300.24,5.72
2001,1,15,19,30,309.95,6.82
2001,1,15,20,30,315.17,6.96
2001,1,15,21,30,318.49,7.82
2001,1,15,22,30,319.39,9.44
2001,1,15,23,30,317.82,9.950000000000001
2001,1,16,0,30,326.81,10.66
2001,1,16,1,30,328.25,11.14
2001,1,16,2,30,340.1,10.24
2001,1,16,3,30,335.76,9.790000000000001
2001,1,16,4,30,315.79,10.86
2001,1,16,5,30,315.45,10.69
2001,1,16,6,30,315.92,9.49
2001,1,16,7,30,319.58,9.55
2001,1,16,8,30,330.95,9.19
2001,1,16,9,30,332.63,9.61
2001,1,16,10,30,330.68,10.78
2001,1,16,11,30,328.75,10.370000000000001
2001,1,16,12,30,319.98,10.51
2001,1,16,13,30,319.27,10.89
2001,1,16,14,30,324.64,10.28
2001,1,16,15,30,330.63,8.19
2001,1,16,16,30,343,6.42
2001,1,16,17,30,347.38,5.1000000000000005
2001,1,16,18,30,340.3,3.95
2001,1,16,19,30,328.74,3.5100000000000002
2001,1,16,20,30,308.21,3.9
2001,1,16,21,30,299,4.97
2001,1,16,22,30,289.85,7.2700000000000005
2001,1,16,23,30,290.99,9.1
2001,1,17,0,30,298.67,9.05
2001,1,17,1,30,299.12,7.78
2001,1,17,2,30,289.88,8.620000000000001
2001,1,17,3,30,291.48,9.86
2001,1,17,4,30,301.24,9.46
2001,1,17,5,30,306.69,9.700000000000001
2001,1,17,6,30,312.32,9.86
2001,1,17,7,30,311.97,9.450000000000001
2001,1,17,8,30,312.53000000000003,9.49
2001,1,17,9,30,312.46,8.870000000000001
2001,1,17,10,30,312.48,8.91
2001,1,17,11,30,314.88,8.36
2001,1,17,12,30,314.76,8.290000000000001
2001,1,17,13,30,313.29,8.32
2001,1,17,14,30,313.04,7.47
2001,1,17,15,30,303.25,6
2001,1,17,16,30,282.41,4.51
2001,1,17,17,30,276.37,5.19
2001,1,17,18,30,271.91,5.82
2001,1,17,19,30,263.25,6.01
2001,1,17,20,30,267.26,7.04
2001,1,17,21,30,260.81,5.97
2001,1,17,22,30,255.68,6.86
2001,1,17,23,30,244.66,6.67
2001,1,18,0,30,239.13,8.46
2001,1,18,1,30,236.55,9.25
2001,1,18,2,30,231.65,10.3
2001,1,18,3,30,231.84,10.8
2001,1,18,4,30,230.03,11.03
2001,1,18,5,30,231.03,11.51
2001,1,18,6,30,227.17000000000002,12.200000000000001
2001,1,18,7,30,223.75,12.59
2001,1,18,8,30,224.67000000000002,12.35
2001,1,18,9,30,229.34,12.69
2001,1,18,10,30,230.4,12.86
2001,1,18,11,30,228.9,12.32
2001,1,18,12,30,232.94,11.370000000000001
2001,1,18,13,30,235.86,10.55
2001,1,18,14,30,241.27,10.06
2001,1,18,15,30,252.37,8.93
2001,1,18,16,30,262.31,7.16
2001,1,18,17,30,267.42,6.16
2001,1,18,18,30,271.29,6.78
2001,1,18,19,30,286.77,6.8
2001,1,18,20,30,292.84000000000003,6.49
2001,1,18,21,30,299.28000000000003,7.3
2001,1,18,22,30,296.42,7.59
2001,1,18,23,30,297.51,9.06
2001,1,19,0,30,308.81,9.66
2001,1,19,1,30,320.04,10.83
2001,1,19,2,30,335.37,11.36
2001,1,19,3,30,358.06,10.91
2001,1,19,4,30,353.16,11.26
2001,1,19,5,30,357.68,11.8
2001,1,19,6,30,4.01,12.47
2001,1,19,7,30,7.24,12.790000000000001
2001,1,19,8,30,5.5600000000000005,11.78
2001,1,19,9,30,359.71,11.59
2001,1,19,10,30,353.40000000000003,12.02
2001,1,19,11,30,359.04,12.52
2001,1,19,12,30,0.98,12.88
2001,1,19,13,30,3.14,11.94
2001,1,19,14,30,6.7,11.81
2001,1,19,15,30,10,9.290000000000001
2001,1,19,16,30,12.91,7.22
2001,1,19,17,30,6.3100000000000005,6.11
2001,1,19,18,30,359.09000000000003,5.98
2001,1,19,19,30,351.75,5.91
2001,1,19,20,30,345.55,6
2001,1,19,21,30,342.96,5.58
2001,1,19,22,30,334.33,5.8100000000000005
2001,1,19,23,30,337.46,5.71
2001,1,20,0,30,331.3,4.61
2001,1,20,1,30,308.15000000000003,6.66
2001,1,20,2,30,308.88,7.38
2001,1,20,3,30,305.91,7.97
2001,1,20,4,30,300.56,8.44
2001,1,20,5,30,296.49,8.93
2001,1,20,6,30,295.32,10.06
2001,1,20,7,30,290.77,9.77
2001,1,20,8,30,282.44,8.93
2001,1,20,9,30,283.33,9.23
2001,1,20,10,30,286.41,9.67
2001,1,20,11,30,286.86,10.21
2001,1,20,12,30,284.63,10.35
2001,1,20,13,30,281.08,9.49
2001,1,20,14,30,275.35,7.91
2001,1,20,15,30,267.8,5.78
2001,1,20,16,30,258.88,5.68
2001,1,20,17,30,255.07,5.34
2001,1,20,18,30,252.29,5.82
2001,1,20,19,30,250.37,6.11
2001,1,20,20,30,251.86,6.36
2001,1,20,21,30,252.3,6.63
2001,1,20,22,30,242.48000000000002,7.2
2001,1,20,23,30,243.88,10.63
2001,1,21,0,30,249.9,10.83
2001,1,21,1,30,261.82,10.06
2001,1,21,2,30,267.55,10.99
2001,1,21,3,30,275.37,11.23
2001,1,21,4,30,280.35,11.44
2001,1,21,5,30,282.01,10.23
2001,1,21,6,30,287.02,8.49
2001,1,21,7,30,297.48,7.66
2001,1,21,8,30,294.38,9.63
2001,1,21,9,30,300.75,10.1
2001,1,21,10,30,309.66,9.86
2001,1,21,11,30,317.67,9.75
2001,1,21,12,30,320.42,9.42
2001,1,21,13,30,325.75,10
2001,1,21,14,30,331.55,9.36
2001,1,21,15,30,336.94,7.26
2001,1,21,16,30,348.12,5.17
2001,1,21,17,30,340.05,4.09
2001,1,21,18,30,335.01,3.87
2001,1,21,19,30,334.82,3.63
2001,1,21,20,30,321.35,3.22
2001,1,21,21,30,308.58,3.98
2001,1,21,22,30,303.05,4.66
2001,1,21,23,30,302.42,5.49
2001,1,22,0,30,302.43,7.74
2001,1,22,1,30,298.99,7.2700000000000005
2001,1,22,2,30,300.90000000000003,6.08
2001,1,22,3,30,299.51,5.98
2001,1,22,4,30,292.79,6.08
2001,1,22,5,30,294.51,7.16
2001,1,22,6,30,293.07,7.4
2001,1,22,7,30,282.92,6.83
2001,1,22,8,30,269.11,5.66
2001,1,22,9,30,265.23,6.37
2001,1,22,10,30,264.99,7.03
2001,1,22,11,30,248.6,7.04
2001,1,22,12,30,235.91,8.09
2001,1,22,13,30,229.84,8.6
2001,1,22,14,30,225.78,7.18
2001,1,22,15,30,229.17000000000002,6.22
2001,1,22,16,30,229.63,6.44
2001,1,22,17,30,222.68,6.65
2001,1,22,18,30,220.03,7.42
2001,1,22,19,30,221.19,7.7
2001,1,22,20,30,218.07,7.84
2001,1,22,21,30,216.25,8.21
2001,1,22,22,30,213.59,9.620000000000001
2001,1,22,23,30,213.71,11.22
2001,1,23,0,30,213.62,12.09
2001,1,23,1,30,221.27,12.83
2001,1,23,2,30,231.75,14.07
2001,1,23,3,30,238.21,13.5
2001,1,23,4,30,249.75,13.57
2001,1,23,5,30,260.43,13.43
2001,1,23,6,30,269.49,13.13
2001,1,23,7,30,275.91,13.120000000000001
2001,1,23,8,30,282.16,13.25
2001,1,23,9,30,285.42,12.86
2001,1,23,10,30,290.6,12.370000000000001
2001,1,23,11,30,292.41,12
2001,1,23,12,30,291.96,11.6
2001,1,23,13,30,294,11.24
2001,1,23,14,30,293.61,10.01
2001,1,23,15,30,293.47,8.97
2001,1,23,16,30,292.04,8.77
2001,1,23,17,30,291.09000000000003,9.4
2001,1,23,18,30,290.49,9.75
2001,1,23,19,30,292.40000000000003,9.450000000000001
2001,1,23,20,30,292.42,8.790000000000001
2001,1,23,21,30,289.44,8.33
2001,1,23,22,30,286.41,8.43
2001,1,23,23,30,279.57,8.74
2001,1,24,0,30,275.73,10.47
2001,1,24,1,30,273.83,10.540000000000001
2001,1,24,2,30,279.61,10.85
2001,1,24,3,30,285.16,10.89
2001,1,24,4,30,294.64,10.32
2001,1,24,5,30,303.3,9.540000000000001
2001,1,24,6,30,304.31,9.53
2001,1,24,7,30,305.74,9.38
2001,1,24,8,30,305.75,9.74
2001,1,24,9,30,315.05,10.28
2001,1,24,10,30,320.09000000000003,11.370000000000001
2001,1,24,11,30,318.53000000000003,12.040000000000001
2001,1,24,12,30,321.5,11.65
2001,1,24,13,30,325.36,11.82
2001,1,24,14,30,335.53000000000003,11.66
2001,1,24,15,30,340.19,10.99
2001,1,24,16,30,359.55,10.8
2001,1,24,17,30,356.99,10.88
2001,1,24,18,30,345.5,9.64
2001,1,24,19,30,348.27,9.18
2001,1,24,20,30,348.3,10.03
2001,1,24,21,30,343.56,9.85
2001,1,24,22,30,341.89,10.84
2001,1,24,23,30,335.38,9.98
2001,1,25,0,30,346.90000000000003,12.530000000000001
2001,1,25,1,30,332.19,8.32
2001,1,25,2,30,322.79,9.74
2001,1,25,3,30,327.68,10.26
2001,1,25,4,30,322.56,9.46
2001,1,25,5,30,312.92,9.21
2001,1,25,6,30,309.27,9.51
2001,1,25,7,30,306.86,9.84
2001,1,25,8,30,303.95,9.48
2001,1,25,9,30,301.47,9.82
2001,1,25,10,30,297.51,10.08
2001,1,25,11,30,291.1,10.700000000000001
2001,1,25,12,30,290.04,10.790000000000001
2001,1,25,13,30,288.95,12.22
2001,1,25,14,30,287.65000000000003,11.85
2001,1,25,15,30,283.43,9.75
2001,1,25,16,30,273.03000000000003,7.18
2001,1,25,17,30,259.82,6.96
2001,1,25,18,30,247.25,7.79
2001,1,25,19,30,242.28,8.68
2001,1,25,20,30,239.99,8.620000000000001
2001,1,25,21,30,235.53,8.43
2001,1,25,22,30,227.22,9.950000000000001
2001,1,25,23,30,224.8,11.71
2001,1,26,0,30,222.62,12.200000000000001
2001,1,26,1,30,223.24,12.49
2001,1,26,2,30,223.88,13.43
2001,1,26,3,30,220.84,13.18
2001,1,26,4,30,216.35,12.82
2001,1,26,5,30,212.48000000000002,12.32
2001,1,26,6,30,212.42000000000002,10.55
2001,1,26,7,30,213.95000000000002,12.07
2001,1,26,8,30,211.94,10.69
2001,1,26,9,30,217.76,9.34
2001,1,26,10,30,209.36,9.05
2001,1,26,11,30,193.22,5.83
2001,1,26,12,30,193.72,5.37
2001,1,26,13,30,193.33,6.43
2001,1,26,14,30,189.31,7.6000000000000005
2001,1,26,15,30,196.88,7.45
2001,1,26,16,30,206.84,5.88
2001,1,26,17,30,216,4.49
2001,1,26,18,30,227.12,2.91
2001,1,26,19,30,264.82,3.06
2001,1,26,20,30,295.8,3.48
2001,1,26,21,30,316.1,5.62
2001,1,26,22,30,315.86,7.17
2001,1,26,23,30,334.03000000000003,9.82
2001,1,27,0,30,330.59000000000003,10.68
2001,1,27,1,30,326.74,11.34
2001,1,27,2,30,358.26,17.48
2001,1,27,3,30,354.8,15.16
2001,1,27,4,30,343.89,14.25
2001,1,27,5,30,341.45,13.89
2001,1,27,6,30,340.08,13.69
2001,1,27,7,30,339.90000000000003,13.530000000000001
2001,1,27,8,30,338.97,12.76
2001,1,27,9,30,333.02,11.68
2001,1,27,10,30,329.06,10.18
2001,1,27,11,30,326.33,9.36
2001,1,27,12,30,318.09000000000003,9.56
2001,1,27,13,30,313.97,8.53
2001,1,27,14,30,306.94,7.44
2001,1,27,15,30,288.61,5.09
2001,1,27,16,30,271.25,4.36
2001,1,27,17,30,252.8,6.04
2001,1,27,18,30,240.76,7.07
2001,1,27,19,30,242.78,9.16
2001,1,27,20,30,246.78,9.6
2001,1,27,21,30,244.71,9.15
2001,1,27,22,30,236.1,10.540000000000001
2001,1,27,23,30,231.52,11.36
2001,1,28,0,30,237.08,11.93
2001,1,28,1,30,241.9,12.36
2001,1,28,2,30,251.9,11.65
2001,1,28,3,30,263.52,12.34
2001,1,28,4,30,266.25,12.01
2001,1,28,5,30,256.25,12.950000000000001
2001,1,28,6,30,263.95,13.38
2001,1,28,7,30,279.11,12.780000000000001
2001,1,28,8,30,299.35,12.4
2001,1,28,9,30,309.64,11.450000000000001
2001,1,28,10,30,305.32,9.23
2001,1,28,11,30,290.07,7.88
2001,1,28,12,30,300.38,8.47
2001,1,28,13,30,320.47,7.69
2001,1,28,14,30,320.93,5.66
2001,1,28,15,30,298.75,4.63
2001,1,28,16,30,287.68,3.29
2001,1,28,17,30,291.26,3.67
2001,1,28,18,30,258.63,3.46
2001,1,28,19,30,258.02,4.75
2001,1,28,20,30,256.59000000000003,5.26
2001,1,28,21,30,268.39,4.59
2001,1,28,22,30,248.63,4.9
2001,1,28,23,30,232.51,3.96
2001,1,29,0,30,245.95000000000002,4.54
2001,1,29,1,30,227.54,3.4
2001,1,29,2,30,215.56,4.82
2001,1,29,3,30,224.13,5.47
2001,1,29,4,30,216.99,7.0200000000000005
2001,1,29,5,30,211.95000000000002,8.45
2001,1,29,6,30,216.81,7.17
2001,1,29,7,30,221.79,5.49
2001,1,29,8,30,232.43,3.08
2001,1,29,9,30,249.4,2.33
2001,1,29,10,30,238.26,1.61
2001,1,29,11,30,150.06,1.51
2001,1,29,12,30,172.33,3.96
2001,1,29,13,30,148.67000000000002,3.56
2001,1,29,14,30,183.69,4.68
2001,1,29,15,30,142.38,3.13
2001,1,29,16,30,96.4,4.2700000000000005
2001,1,29,17,30,81.31,5.66
2001,1,29,18,30,113.29,5.87
2001,1,29,19,30,111.77,8.32
2001,1,29,20,30,108.09,9.31
2001,1,29,21,30,90.23,10.39
