SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
2007,1,7,2,30,N/A,226.13,9.950000000000001,1.72,98550,N/A
2007,1,7,3,30,N/A,218.54,10.25,1.67,98510,N/A
2007,1,7,4,30,N/A,213.35,10.21,1.73,98490,N/A
2007,1,7,5,30,N/A,196.16,9.9,0.98,98470,N/A
2007,1,7,6,30,N/A,192.04,11.42,0.9400000000000001,98470,N/A
2007,1,7,7,30,N/A,197.22,11.44,0.81,98440,N/A
2007,1,7,8,30,N/A,194.36,10.57,0.86,98420,N/A
2007,1,7,9,30,N/A,187.48,8.73,1.5,98350,N/A
2007,1,7,10,30,N/A,183.16,7.7700000000000005,1.72,98250,N/A
2007,1,7,11,30,N/A,178.03,8.59,2.19,98150,N/A
2007,1,7,12,30,N/A,176.03,9.53,2.56,98020,N/A
2007,1,7,13,30,N/A,178.68,8.84,2.73,97930,N/A
2007,1,7,14,30,N/A,178.69,8.4,2.52,97830,N/A
2007,1,7,15,30,N/A,178.91,9.34,2.35,97730,N/A
2007,1,7,16,30,N/A,179.97,10.26,2.02,97670,N/A
2007,1,7,17,30,N/A,182.89000000000001,10.07,2.2,97580,N/A
2007,1,7,18,30,N/A,185.42000000000002,9.94,2.09,97500,N/A
2007,1,7,19,30,N/A,199.08,9.74,2.02,97420,N/A
2007,1,7,20,30,N/A,255.47,6.5,0.53,97360,N/A
2007,1,7,21,30,N/A,262.67,5.92,0.42,97260,N/A
2007,1,7,22,30,N/A,288.67,9.620000000000001,0.03,97190,N/A
2007,1,7,23,30,N/A,285.1,8.39,-1.08,97160,N/A
2007,1,8,0,30,N/A,285.89,8.700000000000001,-1.27,97130,N/A
2007,1,8,1,30,N/A,284.54,10.19,-1.72,97110,N/A
2007,1,8,2,30,N/A,288.37,11.82,-2.2,97130,N/A
2007,1,8,3,30,N/A,286.42,11.5,-2.46,97160,N/A
2007,1,8,4,30,N/A,285.19,10.28,-2.65,97210,N/A
2007,1,8,5,30,N/A,278.81,8.96,-3.08,97250,N/A
2007,1,8,6,30,N/A,283.73,9.950000000000001,-3.18,97290,N/A
2007,1,8,7,30,N/A,274,8.61,-3.77,97310,N/A
2007,1,8,8,30,N/A,278.91,11.32,-3.72,97320,N/A
2007,1,8,9,30,N/A,280.75,11.92,-3.17,97330,N/A
2007,1,8,10,30,N/A,276.85,11.200000000000001,-2.57,97350,N/A
2007,1,8,11,30,N/A,273.28000000000003,10.73,-1.86,97360,N/A
2007,1,8,12,30,N/A,270.31,10.19,-1.17,97350,N/A
2007,1,8,13,30,N/A,267.37,9.22,-0.52,97360,N/A
2007,1,8,14,30,N/A,265.7,8.63,0.01,97360,N/A
2007,1,8,15,30,N/A,263.18,7.83,0.12,97370,N/A
2007,1,8,16,30,N/A,266.85,8.5,0.11,97400,N/A
2007,1,8,17,30,N/A,268.11,8.88,-0.21,97390,N/A
2007,1,8,18,30,N/A,270.82,9.67,-0.39,97410,N/A
2007,1,8,19,30,N/A,279.76,10.07,-0.54,97420,N/A
2007,1,8,20,30,N/A,294.33,10.72,-0.8200000000000001,97430,N/A
2007,1,8,21,30,N/A,304.35,10.15,-1.57,97440,N/A
2007,1,8,22,30,N/A,313.18,8.540000000000001,-2.21,97450,N/A
2007,1,8,23,30,N/A,319.68,7.69,-2.79,97490,N/A
2007,1,9,0,30,N/A,323.7,5.33,-3.19,97530,N/A
2007,1,9,1,30,N/A,325.51,6.3100000000000005,-3.81,97590,N/A
2007,1,9,2,30,N/A,331.03000000000003,7.21,-4.34,97660,N/A
2007,1,9,3,30,N/A,320.91,5.48,-4.67,97740,N/A
2007,1,9,4,30,N/A,315.91,5.86,-5.28,97820,N/A
2007,1,9,5,30,N/A,307.92,7.95,-5.99,97910,N/A
2007,1,9,6,30,N/A,302.75,8.96,-6.5600000000000005,97990,N/A
2007,1,9,7,30,N/A,305.82,11.08,-7.21,98060,N/A
2007,1,9,8,30,N/A,305.59000000000003,11.89,-7.51,98150,N/A
2007,1,9,9,30,N/A,304.67,11.76,-7.6000000000000005,98240,N/A
2007,1,9,10,30,N/A,305.42,11.27,-7.390000000000001,98280,N/A
2007,1,9,11,30,N/A,304.59000000000003,10.99,-6.94,98340,N/A
2007,1,9,12,30,N/A,299.91,11.370000000000001,-6.58,98390,N/A
2007,1,9,13,30,N/A,299.95,12.24,-6.24,98410,N/A
2007,1,9,14,30,N/A,298.04,11.200000000000001,-5.97,98460,N/A
2007,1,9,15,30,N/A,296.79,11.25,-5.92,98500,N/A
2007,1,9,16,30,N/A,295.95,9.51,-6.25,98580,N/A
2007,1,9,17,30,N/A,296.32,10.19,-6.67,98650,N/A
2007,1,9,18,30,N/A,303,9.22,-7.0200000000000005,98740,N/A
2007,1,9,19,30,N/A,301.52,9.76,-7.390000000000001,98800,N/A
2007,1,9,20,30,N/A,299.5,7.74,-7.72,98860,N/A
2007,1,9,21,30,N/A,301.51,8.05,-8.07,98890,N/A
2007,1,9,22,30,N/A,299.73,9.59,-8.39,98900,N/A
2007,1,9,23,30,N/A,302.52,9.84,-8.66,98920,N/A
2007,1,10,0,30,N/A,298.86,7.7700000000000005,-8.89,98970,N/A
2007,1,10,1,30,N/A,300.43,7.78,-9.11,99000,N/A
2007,1,10,2,30,N/A,287.14,6.8500000000000005,-9.39,99060,N/A
2007,1,10,3,30,N/A,291.48,7.36,-9.55,99130,N/A
2007,1,10,4,30,N/A,294.12,6.79,-9.58,99180,N/A
2007,1,10,5,30,N/A,310.35,5.2,-9.620000000000001,99190,N/A
2007,1,10,6,30,N/A,296.21,5.01,-9.700000000000001,99230,N/A
2007,1,10,7,30,N/A,283.99,4.67,-9.72,99250,N/A
2007,1,10,8,30,N/A,267.32,3.09,-9.72,99260,N/A
2007,1,10,9,30,N/A,219.29,1.77,-9.32,99240,N/A
2007,1,10,10,30,N/A,191.62,1.97,-8.55,99190,N/A
2007,1,10,11,30,N/A,154.16,4.64,-8.34,99160,N/A
2007,1,10,12,30,N/A,164.95000000000002,6.94,-6.86,99090,N/A
2007,1,10,13,30,N/A,173.69,7.41,-5.57,99000,N/A
2007,1,10,14,30,N/A,174.94,8.700000000000001,-4.3100000000000005,98900,N/A
2007,1,10,15,30,N/A,176.44,10.11,-3.0700000000000003,98780,N/A
2007,1,10,16,30,N/A,173.08,12.08,-1.96,98700,N/A
2007,1,10,17,30,N/A,174.38,13.1,-1.12,98630,N/A
2007,1,10,18,30,N/A,175.5,12.42,-0.58,98580,N/A
2007,1,10,19,30,N/A,176.72,13.1,-0.89,98530,N/A
2007,1,10,20,30,N/A,178.65,13.32,-1.08,98470,N/A
2007,1,10,21,30,N/A,179.34,13.77,-1.06,98380,N/A
2007,1,10,22,30,N/A,181.53,13.450000000000001,-1.22,98280,N/A
2007,1,10,23,30,N/A,183.11,12.620000000000001,-1.36,98220,N/A
2007,1,11,0,30,N/A,184.94,12.23,-1.23,98160,N/A
2007,1,11,1,30,N/A,189.67000000000002,12.65,-0.8300000000000001,98090,N/A
2007,1,11,2,30,N/A,193.26,14.35,-0.63,98030,N/A
2007,1,11,3,30,N/A,197.08,14.67,-0.65,97950,N/A
2007,1,11,4,30,N/A,199.5,14.950000000000001,-0.59,97920,N/A
2007,1,11,5,30,N/A,201.51,14.32,-0.34,97900,N/A
2007,1,11,6,30,N/A,205.1,14.09,-0.41000000000000003,97880,N/A
2007,1,11,7,30,N/A,210.95000000000002,14.18,-0.23,97880,N/A
2007,1,11,8,30,N/A,215.35,13.98,0.24,97880,N/A
2007,1,11,9,30,N/A,223.92000000000002,13.98,1.52,97880,N/A
2007,1,11,10,30,N/A,222.02,11.84,2.4,97820,N/A
2007,1,11,11,30,N/A,221.03,10.65,3.19,97800,N/A
2007,1,11,12,30,N/A,217.38,10.13,4.14,97790,N/A
2007,1,11,13,30,N/A,209.86,8.56,4.64,97780,N/A
2007,1,11,14,30,N/A,209.82,8.700000000000001,4.83,97790,N/A
2007,1,11,15,30,N/A,207.55,9.53,4.59,97780,N/A
2007,1,11,16,30,N/A,208.92000000000002,11.13,3.42,97820,N/A
2007,1,11,17,30,N/A,215.81,10.66,2.95,97860,N/A
2007,1,11,18,30,N/A,213.88,9.55,2.79,97880,N/A
2007,1,11,19,30,N/A,217.6,8.22,2.72,97910,N/A
2007,1,11,20,30,N/A,224.20000000000002,8.09,2.7800000000000002,97930,N/A
2007,1,11,21,30,N/A,230.18,7.890000000000001,2.77,97940,N/A
2007,1,11,22,30,N/A,237.47,8.22,2.71,97940,N/A
2007,1,11,23,30,N/A,244.4,9.06,2.97,97980,N/A
2007,1,12,0,30,N/A,253.64000000000001,7.8100000000000005,2.84,98020,N/A
2007,1,12,1,30,N/A,266.41,7.22,2.67,98090,N/A
2007,1,12,2,30,N/A,311,5.76,1.8,98170,N/A
2007,1,12,3,30,N/A,342,5.29,0.41000000000000003,98240,N/A
2007,1,12,4,30,N/A,0.73,8.25,-0.51,98300,N/A
2007,1,12,5,30,N/A,1.93,8.52,-1.09,98380,N/A
2007,1,12,6,30,N/A,3.66,8.52,-1.28,98460,N/A
2007,1,12,7,30,N/A,3.0500000000000003,8.64,-1.55,98530,N/A
2007,1,12,8,30,N/A,5.13,8.26,-1.62,98610,N/A
2007,1,12,9,30,N/A,6.45,7.7,-1.43,98690,N/A
2007,1,12,10,30,N/A,8.31,7.640000000000001,-1.42,98730,N/A
2007,1,12,11,30,N/A,10.77,7.22,-1.49,98780,N/A
2007,1,12,12,30,N/A,5.66,6.82,-1.56,98830,N/A
2007,1,12,13,30,N/A,7.12,6.68,-1.46,98870,N/A
2007,1,12,14,30,N/A,6.01,7.29,-1.42,98920,N/A
2007,1,12,15,30,N/A,5.0600000000000005,7.1000000000000005,-1.8800000000000001,98970,N/A
2007,1,12,16,30,N/A,357.82,7.23,-2.5,99060,N/A
2007,1,12,17,30,N/A,0.18,7.61,-3.2600000000000002,99140,N/A
2007,1,12,18,30,N/A,5.09,8.74,-4.01,99200,N/A
2007,1,12,19,30,N/A,4.04,9.16,-4.74,99260,N/A
2007,1,12,20,30,N/A,3.0700000000000003,8.92,-5.48,99330,N/A
2007,1,12,21,30,N/A,1.46,8.74,-5.99,99370,N/A
2007,1,12,22,30,N/A,0.23,8.870000000000001,-6.49,99410,N/A
2007,1,12,23,30,N/A,359.51,8.93,-7.0200000000000005,99460,N/A
2007,1,13,0,30,N/A,356.46,9.27,-7.48,99510,N/A
2007,1,13,1,30,N/A,354.99,9.21,-7.91,99540,N/A
2007,1,13,2,30,N/A,355.13,8.72,-8.25,99560,N/A
2007,1,13,3,30,N/A,352,8.38,-8.42,99610,N/A
2007,1,13,4,30,N/A,350.79,8.2,-8.700000000000001,99630,N/A
2007,1,13,5,30,N/A,350.12,8.46,-8.85,99630,N/A
2007,1,13,6,30,N/A,349.5,8.43,-8.950000000000001,99650,N/A
2007,1,13,7,30,N/A,350.40000000000003,8.67,-9.03,99670,N/A
2007,1,13,8,30,N/A,352.77,7.44,-8.91,99660,N/A
2007,1,13,9,30,N/A,359.52,6.3,-8.08,99660,N/A
2007,1,13,10,30,N/A,5.14,6.19,-7.09,99630,N/A
2007,1,13,11,30,N/A,12.01,6.12,-6.38,99600,N/A
2007,1,13,12,30,N/A,16.990000000000002,6.72,-5.93,99550,N/A
2007,1,13,13,30,N/A,27.14,6.3100000000000005,-5.2700000000000005,99490,N/A
2007,1,13,14,30,N/A,25.400000000000002,5.93,-5.12,99450,N/A
2007,1,13,15,30,N/A,15.36,5.13,-5.03,99420,N/A
2007,1,13,16,30,N/A,355.72,5.03,-5.63,99420,N/A
2007,1,13,17,30,N/A,354.8,4.39,-5.64,99410,N/A
2007,1,13,18,30,N/A,351.45,4,-5.58,99400,N/A
2007,1,13,19,30,N/A,351.66,3.36,-5.44,99390,N/A
2007,1,13,20,30,N/A,347.58,3,-5.36,99370,N/A
2007,1,13,21,30,N/A,342.05,3.21,-5.41,99320,N/A
2007,1,13,22,30,N/A,341.65000000000003,3.16,-5.48,99290,N/A
2007,1,13,23,30,N/A,341.66,3.25,-5.39,99280,N/A
2007,1,14,0,30,N/A,338.16,3.42,-5.4,99260,N/A
2007,1,14,1,30,N/A,337.76,3.93,-5.53,99260,N/A
2007,1,14,2,30,N/A,343.06,4.55,-5.42,99260,N/A
2007,1,14,3,30,N/A,350.23,4.5200000000000005,-4.97,99270,N/A
2007,1,14,4,30,N/A,347.01,5.0200000000000005,-5.01,99300,N/A
2007,1,14,5,30,N/A,349.33,5.97,-5.09,99320,N/A
2007,1,14,6,30,N/A,351.24,5.97,-5.38,99340,N/A
2007,1,14,7,30,N/A,355.64,6.34,-5.09,99350,N/A
2007,1,14,8,30,N/A,358.51,6.54,-5.7,99360,N/A
2007,1,14,9,30,N/A,4.07,5.58,-5.49,99400,N/A
2007,1,14,10,30,N/A,7.88,5.0200000000000005,-4.72,99380,N/A
2007,1,14,11,30,N/A,14.96,4.55,-4.3,99350,N/A
2007,1,14,12,30,N/A,22.97,4.2700000000000005,-3.8200000000000003,99320,N/A
2007,1,14,13,30,N/A,30.76,4.91,-3.5500000000000003,99300,N/A
2007,1,14,14,30,N/A,33.79,6.08,-3.54,99270,N/A
2007,1,14,15,30,N/A,30.89,6.91,-3.54,99260,N/A
2007,1,14,16,30,N/A,29.8,7.1000000000000005,-3.42,99240,N/A
2007,1,14,17,30,N/A,36.59,8.13,-3.13,99230,N/A
2007,1,14,18,30,N/A,32.730000000000004,8.58,-3.06,99200,N/A
2007,1,14,19,30,N/A,35.19,9.38,-3.02,99170,N/A
2007,1,14,20,30,N/A,36.85,11.21,-3.18,99040,N/A
2007,1,14,21,30,N/A,36.27,11.39,-3.49,98970,N/A
2007,1,14,22,30,N/A,35.1,11.21,-3.75,98910,N/A
2007,1,14,23,30,N/A,32.730000000000004,12.33,-3.24,98850,N/A
2007,1,15,0,30,N/A,18.3,10.28,-4.7,98730,N/A
2007,1,15,1,30,N/A,24.16,11.75,-3.8200000000000003,98660,N/A
2007,1,15,2,30,N/A,30.39,14.72,-3.24,98600,N/A
2007,1,15,3,30,N/A,31.060000000000002,15.8,-3.59,98520,N/A
2007,1,15,4,30,N/A,26.3,15.19,-3.91,98480,N/A
2007,1,15,5,30,N/A,17.5,11.91,-4.91,98460,N/A
2007,1,15,6,30,N/A,12.41,9.85,-5.32,98430,N/A
2007,1,15,7,30,N/A,3.69,11.5,-6.05,98430,N/A
2007,1,15,8,30,N/A,1.28,12.11,-6.76,98460,N/A
2007,1,15,9,30,N/A,357.75,11.74,-6.87,98470,N/A
2007,1,15,10,30,N/A,358.65000000000003,11.370000000000001,-6.75,98480,N/A
2007,1,15,11,30,N/A,1.3900000000000001,11.51,-6.3,98490,N/A
2007,1,15,12,30,N/A,3.72,11.24,-6,98520,N/A
2007,1,15,13,30,N/A,356.41,9.32,-6.1000000000000005,98550,N/A
2007,1,15,14,30,N/A,357.07,9.82,-6.11,98590,N/A
2007,1,15,15,30,N/A,340.37,8.91,-6.18,98600,N/A
2007,1,15,16,30,N/A,341.53000000000003,9.950000000000001,-6.87,98680,N/A
2007,1,15,17,30,N/A,338.1,9.23,-7.3500000000000005,98740,N/A
2007,1,15,18,30,N/A,340.94,9.63,-7.58,98800,N/A
2007,1,15,19,30,N/A,341.48,9.25,-7.79,98860,N/A
2007,1,15,20,30,N/A,340.93,9.43,-8.2,98910,N/A
2007,1,15,21,30,N/A,334.42,9.47,-8.94,98940,N/A
2007,1,15,22,30,N/A,336.22,9.93,-9.39,98980,N/A
2007,1,15,23,30,N/A,336.56,9.77,-9.5,99050,N/A
2007,1,16,0,30,N/A,333.31,9.61,-9.77,99100,N/A
2007,1,16,1,30,N/A,334.84000000000003,9.92,-10.13,99170,N/A
2007,1,16,2,30,N/A,339.8,10.98,-11.07,99250,N/A
2007,1,16,3,30,N/A,336.8,10.67,-11.620000000000001,99330,N/A
2007,1,16,4,30,N/A,340.24,11.42,-11.94,99410,N/A
2007,1,16,5,30,N/A,343.13,11.49,-12.23,99490,N/A
2007,1,16,6,30,N/A,340.83,11.290000000000001,-12.48,99590,N/A
2007,1,16,7,30,N/A,337.98,10.58,-12.9,99680,N/A
2007,1,16,8,30,N/A,338.81,9.16,-12.82,99750,N/A
2007,1,16,9,30,N/A,329.36,6.49,-12.21,99810,N/A
2007,1,16,10,30,N/A,325.01,5.5,-11.17,99850,N/A
2007,1,16,11,30,N/A,322.44,5.42,-10.34,99890,N/A
2007,1,16,12,30,N/A,312.65000000000003,5.29,-9.620000000000001,99920,N/A
2007,1,16,13,30,N/A,309.23,5.34,-9.120000000000001,99950,N/A
2007,1,16,14,30,N/A,296.21,5.53,-9.01,99990,N/A
2007,1,16,15,30,N/A,283.37,6.0200000000000005,-9.3,100020,N/A
2007,1,16,16,30,N/A,281.67,7.18,-9.41,100060,N/A
2007,1,16,17,30,N/A,289.3,8.47,-8.96,100090,N/A
2007,1,16,18,30,N/A,283.08,8.26,-9.07,100130,N/A
2007,1,16,19,30,N/A,283.1,9.1,-8.89,100170,N/A
2007,1,16,20,30,N/A,281.57,9.38,-9.22,100170,N/A
