SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2009,3,14,0,30,N/A,251.48000000000002,9.370000000000001,-1.22,98930,N/A
2009,3,14,1,30,N/A,256,9.81,-0.79,98900,N/A
2009,3,14,2,30,N/A,249.94,9.24,-1.06,98900,N/A
2009,3,14,3,30,N/A,243.84,9.34,-0.88,98880,N/A
2009,3,14,4,30,N/A,242.15,9.75,-0.73,98860,N/A
2009,3,14,5,30,N/A,248.65,10.74,0.35000000000000003,98830,N/A
2009,3,14,6,30,N/A,244.64000000000001,10.64,0.27,98830,N/A
2009,3,14,7,30,N/A,239.83,9.36,-0.24,98830,N/A
2009,3,14,8,30,N/A,232.08,7.08,-1.11,98820,N/A
2009,3,14,9,30,N/A,226.26,5.86,-0.13,98810,N/A
2009,3,14,10,30,N/A,219.48000000000002,5.13,0.9400000000000001,98780,N/A
2009,3,14,11,30,N/A,216.57,5,2.06,98740,N/A
2009,3,14,12,30,N/A,211.87,5.39,2.82,98700,N/A
2009,3,14,13,30,N/A,208.56,5.49,3.52,98660,N/A
2009,3,14,14,30,N/A,211.25,5.55,4.04,98620,N/A
2009,3,14,15,30,N/A,205.88,4.97,3.99,98590,N/A
2009,3,14,16,30,N/A,201.21,5.5,4.0200000000000005,98550,N/A
2009,3,14,17,30,N/A,195.23000000000002,6.62,3.7600000000000002,98530,N/A
2009,3,14,18,30,N/A,197.63,7.09,3.5,98520,N/A
2009,3,14,19,30,N/A,203.42000000000002,6.83,3.34,98520,N/A
2009,3,14,20,30,N/A,207.8,6.82,3.86,98520,N/A
2009,3,14,21,30,N/A,217.13,7.72,4.25,98510,N/A
2009,3,14,22,30,N/A,220.5,8.15,4.36,98490,N/A
2009,3,14,23,30,N/A,222.56,8.51,5.3100000000000005,98490,N/A
2009,3,15,0,30,N/A,223.75,8.55,5.22,98500,N/A
2009,3,15,1,30,N/A,227.28,8.38,5.16,98510,N/A
2009,3,15,2,30,N/A,230.73000000000002,6.7700000000000005,4.25,98530,N/A
2009,3,15,3,30,N/A,232.79,5.91,3.62,98550,N/A
2009,3,15,4,30,N/A,228.15,4.61,2.88,98570,N/A
2009,3,15,5,30,N/A,222.56,4.49,2.84,98590,N/A
2009,3,15,6,30,N/A,208.21,4.29,2.0300000000000002,98620,N/A
2009,3,15,7,30,N/A,201.59,3.95,2.54,98650,N/A
2009,3,15,8,30,N/A,195.35,3.79,2.83,98670,N/A
2009,3,15,9,30,N/A,195.29,3.97,3.4,98670,N/A
2009,3,15,10,30,N/A,193.19,3.7600000000000002,3.9,98660,N/A
2009,3,15,11,30,N/A,192.13,3.63,4.51,98660,N/A
2009,3,15,12,30,N/A,191.3,3.7800000000000002,5.0200000000000005,98650,N/A
2009,3,15,13,30,N/A,188.14000000000001,4.68,5.4,98640,N/A
2009,3,15,14,30,N/A,191.21,5.6000000000000005,5.45,98640,N/A
2009,3,15,15,30,N/A,190.59,5.55,5.24,98630,N/A
2009,3,15,16,30,N/A,188.25,6.390000000000001,5,98630,N/A
2009,3,15,17,30,N/A,184.37,7.2,4.72,98640,N/A
2009,3,15,18,30,N/A,178.76,6.890000000000001,4.89,98670,N/A
2009,3,15,19,30,N/A,178.57,6.74,5.03,98700,N/A
2009,3,15,20,30,N/A,179.15,6.0200000000000005,4.64,98730,N/A
2009,3,15,21,30,N/A,179.07,6,4.86,98730,N/A
2009,3,15,22,30,N/A,180.29,6.15,5.1000000000000005,98720,N/A
2009,3,15,23,30,N/A,179.8,6.71,4.9,98740,N/A
2009,3,16,0,30,N/A,177.70000000000002,7.2,5.37,98760,N/A
2009,3,16,1,30,N/A,181.86,7.03,5.22,98770,N/A
2009,3,16,2,30,N/A,179.87,7.3500000000000005,5.13,98780,N/A
2009,3,16,3,30,N/A,180.75,6.65,4.48,98790,N/A
2009,3,16,4,30,N/A,180.18,6.32,4.03,98800,N/A
2009,3,16,5,30,N/A,179.9,6.5200000000000005,3.8200000000000003,98820,N/A
2009,3,16,6,30,N/A,180.66,6.6000000000000005,3.27,98850,N/A
2009,3,16,7,30,N/A,176.38,6.36,3,98880,N/A
2009,3,16,8,30,N/A,180.94,5.54,2.96,98890,N/A
2009,3,16,9,30,N/A,180.03,5.75,3.7,98880,N/A
2009,3,16,10,30,N/A,182.77,5.94,4.7700000000000005,98860,N/A
2009,3,16,11,30,N/A,185.73,6,5.76,98850,N/A
2009,3,16,12,30,N/A,184.85,6.3,6.5600000000000005,98820,N/A
2009,3,16,13,30,N/A,184.74,6.58,6.96,98800,N/A
2009,3,16,14,30,N/A,182.71,7.3,7.18,98770,N/A
2009,3,16,15,30,N/A,184.28,7.390000000000001,6.78,98750,N/A
2009,3,16,16,30,N/A,182.44,8.040000000000001,6.57,98710,N/A
2009,3,16,17,30,N/A,175.75,9.18,6.5600000000000005,98690,N/A
2009,3,16,18,30,N/A,178.84,8.81,5.72,98690,N/A
2009,3,16,19,30,N/A,181.98,9.25,5.76,98670,N/A
2009,3,16,20,30,N/A,183.77,9.91,5.96,98650,N/A
2009,3,16,21,30,N/A,186.02,10.46,6.13,98620,N/A
2009,3,16,22,30,N/A,187.59,11.23,6.46,98580,N/A
2009,3,16,23,30,N/A,194.5,10.83,6.640000000000001,98560,N/A
2009,3,17,0,30,N/A,197.32,10.66,6.58,98530,N/A
2009,3,17,1,30,N/A,202.27,9.88,6.71,98510,N/A
2009,3,17,2,30,N/A,208.4,10.35,7.91,98470,N/A
2009,3,17,3,30,N/A,212.53,10.47,6.87,98410,N/A
2009,3,17,4,30,N/A,214.88,10.11,5.93,98370,N/A
2009,3,17,5,30,N/A,217.91,10.950000000000001,6.53,98300,N/A
2009,3,17,6,30,N/A,215.69,11.11,6.7700000000000005,98250,N/A
2009,3,17,7,30,N/A,213.88,11.06,7.09,98210,N/A
2009,3,17,8,30,N/A,214.29,10.1,9.26,98140,N/A
2009,3,17,9,30,N/A,213.05,8.91,11.69,98090,N/A
2009,3,17,10,30,N/A,211.28,9.23,13.450000000000001,98010,N/A
2009,3,17,11,30,N/A,213.94,10.43,15.17,97950,N/A
2009,3,17,12,30,N/A,214.5,10.39,16.26,97870,N/A
2009,3,17,13,30,N/A,225.27,9.39,17.32,97840,N/A
2009,3,17,14,30,N/A,233.85,9.97,17.650000000000002,97820,N/A
2009,3,17,15,30,N/A,245.5,9.27,17.85,97860,N/A
2009,3,17,16,30,N/A,255.6,7.91,17.88,97890,N/A
2009,3,17,17,30,N/A,268.53000000000003,9.53,17.57,97950,N/A
2009,3,17,18,30,N/A,284.41,11.39,16.330000000000002,98010,N/A
2009,3,17,19,30,N/A,320.46,13.21,13.94,98110,N/A
2009,3,17,20,30,N/A,337.94,13.700000000000001,10.96,98210,N/A
2009,3,17,21,30,N/A,336.53000000000003,11.8,10.31,98260,N/A
2009,3,17,22,30,N/A,336.16,10.59,9.950000000000001,98290,N/A
2009,3,17,23,30,N/A,336.51,9.74,9.23,98350,N/A
2009,3,18,0,30,N/A,344.78000000000003,8.89,8.84,98390,N/A
2009,3,18,1,30,N/A,344.51,9.93,8.51,98430,N/A
2009,3,18,2,30,N/A,343.45,9.56,8.22,98490,N/A
2009,3,18,3,30,N/A,344.01,9.22,7.67,98540,N/A
2009,3,18,4,30,N/A,340.37,8.86,7.16,98580,N/A
2009,3,18,5,30,N/A,332.93,8.790000000000001,6.54,98610,N/A
2009,3,18,6,30,N/A,315.83,7.98,5.67,98660,N/A
2009,3,18,7,30,N/A,310.16,6.75,5.4,98700,N/A
2009,3,18,8,30,N/A,291.57,4.53,5.72,98690,N/A
2009,3,18,9,30,N/A,293.26,5.22,6.95,98720,N/A
2009,3,18,10,30,N/A,290.88,5.65,8.41,98710,N/A
2009,3,18,11,30,N/A,288.66,6.24,9.48,98700,N/A
2009,3,18,12,30,N/A,285.07,6.97,10.14,98680,N/A
2009,3,18,13,30,N/A,282.91,7.54,10.41,98650,N/A
2009,3,18,14,30,N/A,289.11,9.370000000000001,10.51,98640,N/A
2009,3,18,15,30,N/A,284.43,9.66,10.540000000000001,98650,N/A
2009,3,18,16,30,N/A,285.21,8.76,10.68,98660,N/A
2009,3,18,17,30,N/A,302.1,9.56,10.11,98680,N/A
2009,3,18,18,30,N/A,306.19,11.370000000000001,8.97,98710,N/A
2009,3,18,19,30,N/A,306.42,12.8,8.31,98750,N/A
2009,3,18,20,30,N/A,312.05,13.72,7.03,98800,N/A
2009,3,18,21,30,N/A,321.2,13.05,5.59,98870,N/A
2009,3,18,22,30,N/A,329.39,11.5,3.86,98920,N/A
2009,3,18,23,30,N/A,355.17,9.35,2.02,98980,N/A
2009,3,19,0,30,N/A,5.47,9.78,-0.44,99070,N/A
2009,3,19,1,30,N/A,6.15,10.23,-2.23,99130,N/A
2009,3,19,2,30,N/A,4.17,8.290000000000001,-2.74,99190,N/A
2009,3,19,3,30,N/A,0.98,7.97,-3.0700000000000003,99240,N/A
2009,3,19,4,30,N/A,9.6,6.03,-3.29,99300,N/A
2009,3,19,5,30,N/A,17.53,6.6000000000000005,-3.71,99340,N/A
2009,3,19,6,30,N/A,22.240000000000002,7.82,-4.5200000000000005,99420,N/A
2009,3,19,7,30,N/A,15.4,6.59,-5.12,99520,N/A
2009,3,19,8,30,N/A,21,6.47,-5.23,99580,N/A
2009,3,19,9,30,N/A,32.62,6.38,-5.04,99630,N/A
2009,3,19,10,30,N/A,42.75,5.23,-4.6000000000000005,99630,N/A
2009,3,19,11,30,N/A,49.480000000000004,8.040000000000001,-4.9,99650,N/A
2009,3,19,12,30,N/A,53.910000000000004,8.48,-5.04,99660,N/A
2009,3,19,13,30,N/A,55.870000000000005,7.78,-4.92,99680,N/A
2009,3,19,14,30,N/A,56.69,6.93,-4.76,99690,N/A
2009,3,19,15,30,N/A,58.120000000000005,6.390000000000001,-4.3500000000000005,99710,N/A
2009,3,19,16,30,N/A,58.27,6.140000000000001,-4.08,99730,N/A
2009,3,19,17,30,N/A,54.99,6.73,-4,99720,N/A
2009,3,19,18,30,N/A,47.980000000000004,6.68,-4.34,99730,N/A
2009,3,19,19,30,N/A,48.19,6.63,-4.3,99760,N/A
2009,3,19,20,30,N/A,45.52,6.75,-4.3,99770,N/A
2009,3,19,21,30,N/A,45.31,6.5,-4.25,99770,N/A
2009,3,19,22,30,N/A,54.47,5.98,-4.29,99760,N/A
2009,3,19,23,30,N/A,56.18,5.73,-4.2700000000000005,99760,N/A
2009,3,20,0,30,N/A,59.5,5.39,-4.2700000000000005,99780,N/A
2009,3,20,1,30,N/A,59.01,4.96,-4.44,99790,N/A
2009,3,20,2,30,N/A,66.7,4.12,-4.48,99800,N/A
2009,3,20,3,30,N/A,76.54,3.66,-4.5,99820,N/A
2009,3,20,4,30,N/A,106.46000000000001,3.9,-5.3100000000000005,99850,N/A
2009,3,20,5,30,N/A,109.61,3.86,-5.17,99860,N/A
2009,3,20,6,30,N/A,121.57000000000001,3.75,-5.19,99870,N/A
2009,3,20,7,30,N/A,121.64,3.6,-5.13,99900,N/A
2009,3,20,8,30,N/A,136.24,4.11,-4.7700000000000005,99910,N/A
2009,3,20,9,30,N/A,139.85,4.2700000000000005,-4.61,99900,N/A
2009,3,20,10,30,N/A,146.29,4.91,-4.55,99870,N/A
2009,3,20,11,30,N/A,148.36,5.72,-4.23,99820,N/A
2009,3,20,12,30,N/A,154.79,7.25,-3.63,99780,N/A
2009,3,20,13,30,N/A,156.28,8.4,-3.11,99700,N/A
2009,3,20,14,30,N/A,161.13,8.46,-2.5300000000000002,99650,N/A
2009,3,20,15,30,N/A,167.89000000000001,8.3,-2.06,99610,N/A
2009,3,20,16,30,N/A,168.96,8,-2.0300000000000002,99540,N/A
2009,3,20,17,30,N/A,173.22,7.25,-1.92,99490,N/A
2009,3,20,18,30,N/A,175.9,6.58,-1.7,99470,N/A
2009,3,20,19,30,N/A,179.62,5.23,-1.47,99490,N/A
2009,3,20,20,30,N/A,187.53,4.29,-1.33,99520,N/A
2009,3,20,21,30,N/A,184.37,4.61,-1.18,99500,N/A
2009,3,20,22,30,N/A,187.85,5.65,-0.88,99460,N/A
2009,3,20,23,30,N/A,193.68,5.89,-0.64,99440,N/A
2009,3,21,0,30,N/A,193.75,6.4,-0.54,99410,N/A
2009,3,21,1,30,N/A,177.09,6.63,-0.1,99370,N/A
2009,3,21,2,30,N/A,201.83,7.37,-0.89,99390,N/A
2009,3,21,3,30,N/A,189.22,7.5,-0.12,99370,N/A
2009,3,21,4,30,N/A,190.85,7.83,0.5,99370,N/A
2009,3,21,5,30,N/A,181.42000000000002,7.63,0.58,99350,N/A
2009,3,21,6,30,N/A,185.58,8.22,0.67,99370,N/A
2009,3,21,7,30,N/A,192.39000000000001,7.48,1.18,99400,N/A
2009,3,21,8,30,N/A,193.07,5.4,1.95,99400,N/A
2009,3,21,9,30,N/A,186.11,4.97,3.37,99400,N/A
2009,3,21,10,30,N/A,185.72,5.08,4.63,99380,N/A
2009,3,21,11,30,N/A,167.96,5.55,4.8,99360,N/A
2009,3,21,12,30,N/A,171.81,5.59,5.6000000000000005,99340,N/A
2009,3,21,13,30,N/A,167.56,5.8,6.17,99310,N/A
2009,3,21,14,30,N/A,169.29,7.17,5.48,99310,N/A
2009,3,21,15,30,N/A,173.91,7.24,5.19,99330,N/A
2009,3,21,16,30,N/A,180.05,6.22,5.17,99330,N/A
2009,3,21,17,30,N/A,183.37,5.58,4.97,99340,N/A
2009,3,21,18,30,N/A,183.6,6.04,4.89,99350,N/A
2009,3,21,19,30,N/A,175.56,5.8100000000000005,4.8500000000000005,99380,N/A
2009,3,21,20,30,N/A,169.99,4.7700000000000005,4.47,99390,N/A
2009,3,21,21,30,N/A,156.74,3.59,3.7800000000000002,99420,N/A
2009,3,21,22,30,N/A,118.86,2.19,3.25,99420,N/A
2009,3,21,23,30,N/A,67.44,3.44,2.86,99450,N/A
2009,3,22,0,30,N/A,68.8,5.45,2.56,99500,N/A
2009,3,22,1,30,N/A,74.31,7.25,1.78,99550,N/A
2009,3,22,2,30,N/A,61.15,7.28,1.42,99580,N/A
2009,3,22,3,30,N/A,58.17,7.75,1.27,99600,N/A
2009,3,22,4,30,N/A,52.47,7.930000000000001,0.79,99630,N/A
2009,3,22,5,30,N/A,47.74,7.98,0.45,99640,N/A
2009,3,22,6,30,N/A,46.550000000000004,8.32,0.27,99660,N/A
2009,3,22,7,30,N/A,47.980000000000004,8.39,0.35000000000000003,99710,N/A
2009,3,22,8,30,N/A,45.97,8.11,0.33,99740,N/A
2009,3,22,9,30,N/A,46.13,8.14,0.56,99750,N/A
2009,3,22,10,30,N/A,43.12,8.2,0.47000000000000003,99750,N/A
2009,3,22,11,30,N/A,38.410000000000004,9.35,0.18,99720,N/A
2009,3,22,12,30,N/A,39.72,9.34,0.21,99700,N/A
2009,3,22,13,30,N/A,38.54,9.47,0.56,99680,N/A
2009,3,22,14,30,N/A,37.12,9.74,0.68,99660,N/A
2009,3,22,15,30,N/A,34.97,10.700000000000001,0.56,99600,N/A
2009,3,22,16,30,N/A,32.42,10.94,0.31,99580,N/A
2009,3,22,17,30,N/A,36.61,11.33,0.45,99540,N/A
2009,3,22,18,30,N/A,45.74,9.88,1.1,99540,N/A
2009,3,22,19,30,N/A,90.87,9.66,3.15,99550,N/A
2009,3,22,20,30,N/A,98.57000000000001,9.71,2.45,99550,N/A
2009,3,22,21,30,N/A,110.37,10.040000000000001,1.87,99540,N/A
2009,3,22,22,30,N/A,103.57000000000001,6.95,0.81,99520,N/A
2009,3,22,23,30,N/A,120.64,8.1,0.11,99540,N/A
2009,3,23,0,30,N/A,114.73,8.28,-0.41000000000000003,99510,N/A
2009,3,23,1,30,N/A,123.52,9.48,-0.77,99520,N/A
2009,3,23,2,30,N/A,126.55,9.81,-0.96,99510,N/A
2009,3,23,3,30,N/A,125.61,9.88,-1.12,99490,N/A
2009,3,23,4,30,N/A,125.91,11,-1.23,99460,N/A
2009,3,23,5,30,N/A,133.14000000000001,11.02,-1.34,99460,N/A
2009,3,23,6,30,N/A,131.27,12.06,-1.49,99410,N/A
2009,3,23,7,30,N/A,132.03,12.24,-1.61,99400,N/A
2009,3,23,8,30,N/A,135.54,11.55,-1.59,99370,N/A
2009,3,23,9,30,N/A,136.69,11.38,-1.36,99330,N/A
2009,3,23,10,30,N/A,136.02,11.120000000000001,-1.02,99290,N/A
2009,3,23,11,30,N/A,138.99,11.4,-0.23,99240,N/A
2009,3,23,12,30,N/A,136.94,10.1,0.72,99180,N/A
2009,3,23,13,30,N/A,133.13,10.290000000000001,1.6500000000000001,99100,N/A
2009,3,23,14,30,N/A,133.08,10.85,2.5300000000000002,99040,N/A
2009,3,23,15,30,N/A,135.22,10.540000000000001,2.93,98990,N/A
2009,3,23,16,30,N/A,131.95,11.27,2.9,98930,N/A
2009,3,23,17,30,N/A,127.41,13.96,4.08,98850,N/A
2009,3,23,18,30,N/A,132.6,13.47,3.73,98850,N/A
2009,3,23,19,30,N/A,133.33,14.72,3.3200000000000003,98830,N/A
2009,3,23,20,30,N/A,133.87,16.9,2.7800000000000002,98770,N/A
2009,3,23,21,30,N/A,139.1,16.29,1.86,98740,N/A
2009,3,23,22,30,N/A,141.67000000000002,15.5,1.31,98710,N/A
2009,3,23,23,30,N/A,143.4,14.34,1.21,98680,N/A
2009,3,24,0,30,N/A,141.91,14,1.09,98660,N/A
2009,3,24,1,30,N/A,141.99,14.06,1.11,98640,N/A
2009,3,24,2,30,N/A,144.07,13.74,1.1,98600,N/A
2009,3,24,3,30,N/A,150.11,12.88,1.1400000000000001,98590,N/A
2009,3,24,4,30,N/A,150.79,12.870000000000001,1.17,98530,N/A
2009,3,24,5,30,N/A,153.43,12.99,1.1500000000000001,98510,N/A
2009,3,24,6,30,N/A,146.37,14.07,1.08,98450,N/A
2009,3,24,7,30,N/A,145.12,15.21,1.16,98400,N/A
2009,3,24,8,30,N/A,146.95000000000002,15.85,0.81,98340,N/A
2009,3,24,9,30,N/A,145.9,16.9,0.59,98250,N/A
2009,3,24,10,30,N/A,150.58,17.02,0.32,98170,N/A
2009,3,24,11,30,N/A,149.75,15.97,0.48,98130,N/A
2009,3,24,12,30,N/A,141.70000000000002,13.77,1.02,98040,N/A
2009,3,24,13,30,N/A,146.14000000000001,11.44,1.58,97970,N/A
2009,3,24,14,30,N/A,140.97,10.14,2.7600000000000002,97840,N/A
2009,3,24,15,30,N/A,142.57,10.03,3.68,97760,N/A
2009,3,24,16,30,N/A,151.29,10.89,4.38,97740,N/A
2009,3,24,17,30,N/A,141.99,13.780000000000001,4.95,97640,N/A
2009,3,24,18,30,N/A,145.96,12.26,4.73,97610,N/A
2009,3,24,19,30,N/A,145.88,12.86,3.91,97550,N/A
2009,3,24,20,30,N/A,148.35,11.9,3.41,97470,N/A
2009,3,24,21,30,N/A,146.58,15.1,3.04,97370,N/A
2009,3,24,22,30,N/A,147.79,14.3,3.17,97220,N/A
2009,3,24,23,30,N/A,144.16,17.48,4.84,97050,N/A
2009,3,25,0,30,N/A,180.05,13.17,5.83,97100,N/A
2009,3,25,1,30,N/A,162.21,15.24,7.18,97010,N/A
2009,3,25,2,30,N/A,192.85,10.75,7.91,97010,N/A
2009,3,25,3,30,N/A,200.06,8.55,7.71,97030,N/A
2009,3,25,4,30,N/A,216.26,10.33,8.39,97060,N/A
2009,3,25,5,30,N/A,205.71,9.16,6.41,97060,N/A
2009,3,25,6,30,N/A,213.16,9.52,5.86,97100,N/A
2009,3,25,7,30,N/A,213.13,7.16,5.38,97120,N/A
2009,3,25,8,30,N/A,218.61,9.33,5.13,97130,N/A
2009,3,25,9,30,N/A,218.44,9.290000000000001,5.08,97130,N/A
2009,3,25,10,30,N/A,218.70000000000002,9.48,5.33,97130,N/A
2009,3,25,11,30,N/A,222.17000000000002,9.51,5.92,97140,N/A
2009,3,25,12,30,N/A,220.41,9.5,6.43,97150,N/A
2009,3,25,13,30,N/A,224.62,9.68,6.63,97180,N/A
2009,3,25,14,30,N/A,227.75,9.25,7.18,97210,N/A
2009,3,25,15,30,N/A,232.70000000000002,9.8,7.4,97250,N/A
2009,3,25,16,30,N/A,235.26,9.85,7.09,97290,N/A
2009,3,25,17,30,N/A,224.83,10.5,6.6000000000000005,97350,N/A
2009,3,25,18,30,N/A,224.91,11.32,6.0200000000000005,97420,N/A
2009,3,25,19,30,N/A,228.97,9.370000000000001,5.4,97470,N/A
2009,3,25,20,30,N/A,233.29,9.96,5.0200000000000005,97500,N/A
2009,3,25,21,30,N/A,231.46,9.88,4.75,97500,N/A
2009,3,25,22,30,N/A,230.51,9.86,4.36,97500,N/A
2009,3,25,23,30,N/A,235.19,9.57,4.09,97510,N/A
2009,3,26,0,30,N/A,231.31,8.72,3.34,97520,N/A
2009,3,26,1,30,N/A,236.20000000000002,9.67,3.39,97520,N/A
2009,3,26,2,30,N/A,240.54,9.120000000000001,3,97570,N/A
2009,3,26,3,30,N/A,247.62,8.75,2.82,97580,N/A
2009,3,26,4,30,N/A,246.98000000000002,7.94,2.22,97620,N/A
2009,3,26,5,30,N/A,250.69,7.67,2.07,97640,N/A
2009,3,26,6,30,N/A,253.26000000000002,6.68,1.6300000000000001,97670,N/A
2009,3,26,7,30,N/A,258.95,4.39,1.9000000000000001,97700,N/A
2009,3,26,8,30,N/A,267.38,4.48,2.99,97720,N/A
2009,3,26,9,30,N/A,259.53000000000003,4.45,4.19,97740,N/A
2009,3,26,10,30,N/A,254.97,4.59,5.3100000000000005,97740,N/A
2009,3,26,11,30,N/A,255.4,5.54,6.43,97750,N/A
2009,3,26,12,30,N/A,255.20000000000002,5.73,7.58,97760,N/A
2009,3,26,13,30,N/A,257.86,6.140000000000001,8.290000000000001,97780,N/A
2009,3,26,14,30,N/A,254.82,6.2,8.96,97780,N/A
2009,3,26,15,30,N/A,253.36,6.01,9.77,97790,N/A
2009,3,26,16,30,N/A,265.33,4.83,9.620000000000001,97790,N/A
2009,3,26,17,30,N/A,336.43,2.5,7.98,97820,N/A
2009,3,26,18,30,N/A,7.92,2.06,7.0200000000000005,97860,N/A
2009,3,26,19,30,N/A,347.83,3.8200000000000003,7.01,97920,N/A
2009,3,26,20,30,N/A,330.96,6.15,7.01,97960,N/A
2009,3,26,21,30,N/A,323.63,8.58,5.4,97990,N/A
2009,3,26,22,30,N/A,315.39,9.52,3.36,98010,N/A
2009,3,26,23,30,N/A,314.48,9.73,1.6300000000000001,98030,N/A
2009,3,27,0,30,N/A,308.88,8.74,0.45,98080,N/A
2009,3,27,1,30,N/A,305.04,8.74,-0.49,98090,N/A
2009,3,27,2,30,N/A,302.64,7.76,-1.08,98120,N/A
2009,3,27,3,30,N/A,303.46,7.5,-1.7,98140,N/A
2009,3,27,4,30,N/A,298,6.92,-2.12,98180,N/A
2009,3,27,5,30,N/A,293.67,7.66,-2.52,98200,N/A
2009,3,27,6,30,N/A,296.77,7.48,-2.79,98240,N/A
2009,3,27,7,30,N/A,300.83,7.140000000000001,-2.5,98270,N/A
2009,3,27,8,30,N/A,309.25,7.42,-1.85,98260,N/A
2009,3,27,9,30,N/A,315.7,5.84,-1.02,98310,N/A
2009,3,27,10,30,N/A,316.63,4.83,-0.33,98300,N/A
2009,3,27,11,30,N/A,346.62,2.37,0.14,98300,N/A
2009,3,27,12,30,N/A,69.05,5,-2.06,98290,N/A
2009,3,27,13,30,N/A,76.19,5.4,-1.8900000000000001,98300,N/A
2009,3,27,14,30,N/A,80.66,4.5600000000000005,-1.96,98320,N/A
2009,3,27,15,30,N/A,80,4.1,-1.77,98320,N/A
2009,3,27,16,30,N/A,83.72,4.18,-1.6300000000000001,98330,N/A
2009,3,27,17,30,N/A,80.55,3.87,-1.6500000000000001,98330,N/A
2009,3,27,18,30,N/A,71.24,3.38,-1.61,98360,N/A
2009,3,27,19,30,N/A,49.27,3.25,-1.54,98370,N/A
2009,3,27,20,30,N/A,49.9,3.4,-1.58,98370,N/A
2009,3,27,21,30,N/A,45.75,5.42,-1.6600000000000001,98360,N/A
2009,3,27,22,30,N/A,43.31,6.63,-1.8,98360,N/A
2009,3,27,23,30,N/A,40.910000000000004,8.18,-2.16,98350,N/A
2009,3,28,0,30,N/A,45.18,8.88,-2.74,98350,N/A
2009,3,28,1,30,N/A,41.29,9.05,-3,98370,N/A
2009,3,28,2,30,N/A,35.57,9.25,-3.31,98370,N/A
2009,3,28,3,30,N/A,33.45,9.18,-3.56,98340,N/A
2009,3,28,4,30,N/A,30.69,9.9,-3.7600000000000002,98330,N/A
2009,3,28,5,30,N/A,33.65,9.56,-3.86,98340,N/A
2009,3,28,6,30,N/A,34.34,9.9,-3.98,98340,N/A
2009,3,28,7,30,N/A,33.63,9.96,-4.05,98320,N/A
2009,3,28,8,30,N/A,31.38,10.35,-3.98,98260,N/A
2009,3,28,9,30,N/A,34.550000000000004,10.32,-3.93,98230,N/A
2009,3,28,10,30,N/A,35.1,10.22,-3.8000000000000003,98170,N/A
2009,3,28,11,30,N/A,36.32,10.07,-3.75,98120,N/A
2009,3,28,12,30,N/A,31.36,10.89,-3.54,98010,N/A
2009,3,28,13,30,N/A,30.76,11.58,-3.39,97900,N/A
2009,3,28,14,30,N/A,31.12,11.76,-3.21,97840,N/A
2009,3,28,15,30,N/A,27.66,12.23,-3.04,97750,N/A
2009,3,28,16,30,N/A,24.43,12.15,-2.8000000000000003,97670,N/A
2009,3,28,17,30,N/A,21.13,12.85,-2.68,97550,N/A
2009,3,28,18,30,N/A,21.34,11.98,-2.44,97480,N/A
2009,3,28,19,30,N/A,20.29,13.23,-2.12,97400,N/A
2009,3,28,20,30,N/A,20.84,14,-2.27,97270,N/A
2009,3,28,21,30,N/A,25.18,13.280000000000001,-1.8800000000000001,97190,N/A
2009,3,28,22,30,N/A,21.73,15.1,-1.72,96980,N/A
2009,3,28,23,30,N/A,20.78,15.8,-1.6600000000000001,96860,N/A
2009,3,29,0,30,N/A,18.23,15.27,-1.6500000000000001,96770,N/A
2009,3,29,1,30,N/A,11.18,14.040000000000001,-2.0300000000000002,96680,N/A
2009,3,29,2,30,N/A,2.75,13.21,-2.93,96620,N/A
2009,3,29,3,30,N/A,3.66,14.51,-2.93,96520,N/A
2009,3,29,4,30,N/A,359.59000000000003,14.89,-3.12,96460,N/A
2009,3,29,5,30,N/A,354.67,15.02,-3.29,96410,N/A
2009,3,29,6,30,N/A,349.73,14.93,-3.21,96380,N/A
2009,3,29,7,30,N/A,344.76,13.69,-2.89,96410,N/A
2009,3,29,8,30,N/A,340.32,12.540000000000001,-2.2,96450,N/A
2009,3,29,9,30,N/A,339.26,12.69,-1.48,96500,N/A
2009,3,29,10,30,N/A,337.73,12.780000000000001,-0.77,96570,N/A
2009,3,29,11,30,N/A,336.51,12.67,0.01,96650,N/A
2009,3,29,12,30,N/A,333.99,12.34,1.33,96730,N/A
2009,3,29,13,30,N/A,336.98,10.73,2.84,96780,N/A
2009,3,29,14,30,N/A,328.2,11.06,3.7600000000000002,96870,N/A
2009,3,29,15,30,N/A,327.28000000000003,10.91,4.03,96970,N/A
2009,3,29,16,30,N/A,326.28000000000003,8.77,3.89,97060,N/A
2009,3,29,17,30,N/A,315.97,11.49,3.02,97170,N/A
2009,3,29,18,30,N/A,322.83,14.200000000000001,1.84,97290,N/A
2009,3,29,19,30,N/A,328.43,13.16,0.55,97420,N/A
2009,3,29,20,30,N/A,333.16,13.44,-0.81,97530,N/A
2009,3,29,21,30,N/A,330.23,12.48,-2.07,97590,N/A
2009,3,29,22,30,N/A,330.49,11.78,-3.04,97660,N/A
2009,3,29,23,30,N/A,328.47,11.07,-3.49,97740,N/A
