SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
2011,1,3,22,30,N/A,240.17000000000002,4.55,-3.1,97880,N/A
2011,1,3,23,30,N/A,247.69,4.46,-2.93,97840,N/A
2011,1,4,0,30,N/A,251.91,4.18,-3.06,97810,N/A
2011,1,4,1,30,N/A,250.72,3.99,-3.11,97770,N/A
2011,1,4,2,30,N/A,252.62,3.6,-3.22,97750,N/A
2011,1,4,3,30,N/A,262.05,3.39,-3.36,97720,N/A
2011,1,4,4,30,N/A,328.40000000000003,5.98,-4.18,97740,N/A
2011,1,4,5,30,N/A,311.5,5.37,-4.69,97750,N/A
2011,1,4,6,30,N/A,321.94,6.7,-5.7,97780,N/A
2011,1,4,7,30,N/A,306.52,7,-6.29,97820,N/A
2011,1,4,8,30,N/A,304.43,7.65,-6.74,97860,N/A
2011,1,4,9,30,N/A,302.78000000000003,7.24,-6.86,97900,N/A
2011,1,4,10,30,N/A,302.44,7.25,-6.82,97920,N/A
2011,1,4,11,30,N/A,293.18,7.96,-6.78,97950,N/A
2011,1,4,12,30,N/A,293.64,8.18,-6.71,97970,N/A
2011,1,4,13,30,N/A,288.1,8.68,-6.8500000000000005,97990,N/A
2011,1,4,14,30,N/A,286.11,8.96,-7.01,98030,N/A
2011,1,4,15,30,N/A,286.41,9.11,-7.19,98050,N/A
2011,1,4,16,30,N/A,285.3,8.18,-7.5200000000000005,98090,N/A
2011,1,4,17,30,N/A,281.31,8.88,-7.9,98120,N/A
2011,1,4,18,30,N/A,280.03000000000003,9.790000000000001,-8.290000000000001,98150,N/A
2011,1,4,19,30,N/A,278.42,8.64,-8.76,98180,N/A
2011,1,4,20,30,N/A,284.75,8.44,-9.200000000000001,98190,N/A
2011,1,4,21,30,N/A,286.81,7.78,-9.66,98180,N/A
2011,1,4,22,30,N/A,274.42,4.8100000000000005,-10.08,98190,N/A
2011,1,4,23,30,N/A,279.03000000000003,5.33,-10.39,98190,N/A
2011,1,5,0,30,N/A,277.16,4.88,-10.71,98190,N/A
2011,1,5,1,30,N/A,282.91,5.57,-10.89,98180,N/A
2011,1,5,2,30,N/A,262.97,4.23,-11.19,98180,N/A
2011,1,5,3,30,N/A,254.95000000000002,4.24,-11.36,98170,N/A
2011,1,5,4,30,N/A,250.58,4.54,-11.57,98140,N/A
2011,1,5,5,30,N/A,255.08,5.07,-11.41,98100,N/A
2011,1,5,6,30,N/A,226.5,3.97,-11.82,98090,N/A
2011,1,5,7,30,N/A,207.43,4.17,-11.92,98050,N/A
2011,1,5,8,30,N/A,203.99,4.16,-11.68,98010,N/A
2011,1,5,9,30,N/A,196.08,4.01,-10.96,97960,N/A
2011,1,5,10,30,N/A,197.04,4.08,-9.66,97880,N/A
2011,1,5,11,30,N/A,195.83,4.28,-8.3,97810,N/A
2011,1,5,12,30,N/A,192.65,4.3100000000000005,-6.9,97740,N/A
2011,1,5,13,30,N/A,191.38,4.84,-6.97,97670,N/A
2011,1,5,14,30,N/A,179.24,4.5,-7.19,97610,N/A
2011,1,5,15,30,N/A,193.95000000000002,4.68,-6.87,97540,N/A
2011,1,5,16,30,N/A,200.17000000000002,5.28,-6.34,97500,N/A
2011,1,5,17,30,N/A,204.79,4.5,-6.17,97450,N/A
2011,1,5,18,30,N/A,213.56,3.94,-6.07,97410,N/A
2011,1,5,19,30,N/A,227.51,4.14,-5.78,97390,N/A
2011,1,5,20,30,N/A,236.47,3.8200000000000003,-5.41,97350,N/A
2011,1,5,21,30,N/A,251.76000000000002,3.8000000000000003,-5.12,97300,N/A
2011,1,5,22,30,N/A,270.51,4.87,-5.32,97260,N/A
2011,1,5,23,30,N/A,286.55,6.5,-5.68,97240,N/A
2011,1,6,0,30,N/A,301.49,7.33,-6.15,97210,N/A
2011,1,6,1,30,N/A,309.85,8,-6.6000000000000005,97200,N/A
2011,1,6,2,30,N/A,309.79,7.59,-7.3,97170,N/A
2011,1,6,3,30,N/A,311.52,7.07,-7.9,97140,N/A
2011,1,6,4,30,N/A,312.63,7.17,-8.17,97120,N/A
2011,1,6,5,30,N/A,312.45,7.33,-8.28,97090,N/A
2011,1,6,6,30,N/A,312.76,8.24,-8.44,97080,N/A
2011,1,6,7,30,N/A,313.37,8.950000000000001,-8.59,97080,N/A
2011,1,6,8,30,N/A,314.36,8.620000000000001,-8.72,97070,N/A
2011,1,6,9,30,N/A,317.55,9.040000000000001,-8.57,97070,N/A
2011,1,6,10,30,N/A,320.1,8.8,-8.2,97040,N/A
2011,1,6,11,30,N/A,318.25,8.14,-7.9,97020,N/A
2011,1,6,12,30,N/A,315.02,8.35,-7.66,97000,N/A
2011,1,6,13,30,N/A,312.26,8.58,-7.55,96960,N/A
2011,1,6,14,30,N/A,312.27,8.98,-7.58,96940,N/A
2011,1,6,15,30,N/A,310.98,8.18,-7.7700000000000005,96940,N/A
2011,1,6,16,30,N/A,306.78000000000003,8.51,-8.16,96950,N/A
2011,1,6,17,30,N/A,310.61,8.63,-8.74,96920,N/A
2011,1,6,18,30,N/A,308.74,9.06,-9.290000000000001,96890,N/A
2011,1,6,19,30,N/A,311.76,9.81,-9.82,96860,N/A
2011,1,6,20,30,N/A,317.45,9.74,-10.43,96810,N/A
2011,1,6,21,30,N/A,314.91,9.35,-11.09,96750,N/A
2011,1,6,22,30,N/A,316.68,8.8,-11.84,96700,N/A
2011,1,6,23,30,N/A,319.15000000000003,8.33,-12.19,96670,N/A
2011,1,7,0,30,N/A,313.49,8.24,-12.780000000000001,96620,N/A
2011,1,7,1,30,N/A,308.93,8.07,-13.26,96570,N/A
2011,1,7,2,30,N/A,303.31,8.4,-13.65,96530,N/A
2011,1,7,3,30,N/A,299.99,8.950000000000001,-14.06,96470,N/A
2011,1,7,4,30,N/A,297.68,9.14,-14.31,96420,N/A
2011,1,7,5,30,N/A,294.65000000000003,9.31,-14.47,96370,N/A
2011,1,7,6,30,N/A,292.17,9.48,-14.63,96340,N/A
2011,1,7,7,30,N/A,293.54,9.88,-14.73,96300,N/A
2011,1,7,8,30,N/A,294.96,9.22,-14.69,96270,N/A
2011,1,7,9,30,N/A,291.90000000000003,7.43,-13.83,96240,N/A
2011,1,7,10,30,N/A,295.55,7.5200000000000005,-12.790000000000001,96200,N/A
2011,1,7,11,30,N/A,296.09000000000003,8.02,-11.86,96190,N/A
2011,1,7,12,30,N/A,297.72,8.07,-11.21,96200,N/A
2011,1,7,13,30,N/A,298.37,8.33,-11.17,96200,N/A
2011,1,7,14,30,N/A,301.08,8.69,-11.290000000000001,96240,N/A
2011,1,7,15,30,N/A,308.96,8.09,-11.38,96280,N/A
2011,1,7,16,30,N/A,307.89,8.15,-11.38,96330,N/A
2011,1,7,17,30,N/A,307.12,7.73,-11.22,96360,N/A
2011,1,7,18,30,N/A,309.3,9.08,-11.34,96380,N/A
2011,1,7,19,30,N/A,319.21,9.09,-11.4,96420,N/A
2011,1,7,20,30,N/A,316.59000000000003,9.64,-11.74,96420,N/A
2011,1,7,21,30,N/A,314.65000000000003,9.3,-12.06,96420,N/A
2011,1,7,22,30,N/A,311.3,9.88,-12.57,96420,N/A
2011,1,7,23,30,N/A,313.8,10.47,-12.6,96450,N/A
2011,1,8,0,30,N/A,312.24,11.85,-12.52,96480,N/A
2011,1,8,1,30,N/A,319.04,12.030000000000001,-12.61,96530,N/A
2011,1,8,2,30,N/A,328.55,13.09,-12.18,96600,N/A
2011,1,8,3,30,N/A,329.64,13.200000000000001,-11.88,96670,N/A
2011,1,8,4,30,N/A,327.75,13.98,-11.56,96760,N/A
2011,1,8,5,30,N/A,328.62,14.33,-11.35,96830,N/A
2011,1,8,6,30,N/A,326.6,13.97,-11.42,96930,N/A
2011,1,8,7,30,N/A,326.35,15.01,-11.13,97020,N/A
2011,1,8,8,30,N/A,327.38,14.44,-10.05,97110,N/A
2011,1,8,9,30,N/A,327.18,13.530000000000001,-9.33,97220,N/A
2011,1,8,10,30,N/A,327.38,11.450000000000001,-7.94,97320,N/A
2011,1,8,11,30,N/A,333.96,12.030000000000001,-6.59,97420,N/A
2011,1,8,12,30,N/A,339.31,10.46,-6.26,97530,N/A
2011,1,8,13,30,N/A,341.19,9.57,-5.86,97640,N/A
2011,1,8,14,30,N/A,348.18,9.620000000000001,-5.23,97740,N/A
2011,1,8,15,30,N/A,326.6,8.08,-6.04,97850,N/A
2011,1,8,16,30,N/A,321.35,8.540000000000001,-5.97,97940,N/A
2011,1,8,17,30,N/A,326.95,10.98,-6.34,97990,N/A
2011,1,8,18,30,N/A,326.7,10.71,-6.9,98090,N/A
2011,1,8,19,30,N/A,327.77,11.120000000000001,-7.38,98180,N/A
2011,1,8,20,30,N/A,333.37,10.96,-7.99,98240,N/A
2011,1,8,21,30,N/A,336.37,10.46,-8.46,98310,N/A
2011,1,8,22,30,N/A,333.02,10,-8.96,98350,N/A
2011,1,8,23,30,N/A,333.23,10.21,-9.03,98410,N/A
2011,1,9,0,30,N/A,332.65000000000003,10.08,-9.14,98500,N/A
2011,1,9,1,30,N/A,334.19,10.040000000000001,-9.01,98570,N/A
2011,1,9,2,30,N/A,334.41,9.78,-8.98,98650,N/A
2011,1,9,3,30,N/A,328.61,8.71,-9.49,98730,N/A
2011,1,9,4,30,N/A,332.53000000000003,8.73,-9.13,98790,N/A
2011,1,9,5,30,N/A,331.33,8.11,-9.01,98850,N/A
2011,1,9,6,30,N/A,332.2,7.97,-8.76,98900,N/A
2011,1,9,7,30,N/A,317.73,6.73,-10.34,98980,N/A
2011,1,9,8,30,N/A,318.42,5.98,-10.3,99020,N/A
2011,1,9,9,30,N/A,316.8,5.09,-9.1,99080,N/A
2011,1,9,10,30,N/A,306.8,2.84,-8.09,99130,N/A
2011,1,9,11,30,N/A,302.53000000000003,2.94,-6.96,99180,N/A
2011,1,9,12,30,N/A,292.39,3.29,-5.99,99210,N/A
2011,1,9,13,30,N/A,283.46,3.72,-5.54,99260,N/A
2011,1,9,14,30,N/A,276.84000000000003,3.86,-5.41,99290,N/A
2011,1,9,15,30,N/A,288.5,4.44,-5.82,99310,N/A
2011,1,9,16,30,N/A,295.14,4.58,-6.38,99350,N/A
2011,1,9,17,30,N/A,297.51,4.7,-6.46,99380,N/A
2011,1,9,18,30,N/A,304.48,4.55,-6.17,99410,N/A
2011,1,9,19,30,N/A,313.27,4.32,-6.03,99450,N/A
2011,1,9,20,30,N/A,316.99,4.0600000000000005,-5.98,99460,N/A
2011,1,9,21,30,N/A,331.31,3.02,-6.4,99470,N/A
2011,1,9,22,30,N/A,347.40000000000003,2.4,-7.32,99450,N/A
2011,1,9,23,30,N/A,355.85,2.57,-7.6000000000000005,99480,N/A
2011,1,10,0,30,N/A,356.53000000000003,2.29,-7.84,99500,N/A
2011,1,10,1,30,N/A,354.73,2.2800000000000002,-8,99530,N/A
2011,1,10,2,30,N/A,358.68,2.4,-7.890000000000001,99560,N/A
2011,1,10,3,30,N/A,357,2.14,-7.41,99580,N/A
2011,1,10,4,30,N/A,6.0600000000000005,1.81,-7.36,99620,N/A
2011,1,10,5,30,N/A,6.34,1.77,-7.58,99640,N/A
2011,1,10,6,30,N/A,8.16,1.8800000000000001,-7.44,99660,N/A
2011,1,10,7,30,N/A,2.49,1.6600000000000001,-7.08,99670,N/A
2011,1,10,8,30,N/A,15.02,2.12,-6.93,99670,N/A
2011,1,10,9,30,N/A,12.08,2.23,-6.16,99650,N/A
2011,1,10,10,30,N/A,15.24,2.16,-6.0200000000000005,99630,N/A
2011,1,10,11,30,N/A,20.53,2.35,-5.16,99600,N/A
2011,1,10,12,30,N/A,34.300000000000004,2.7600000000000002,-4.47,99560,N/A
2011,1,10,13,30,N/A,44.4,2.84,-3.49,99530,N/A
2011,1,10,14,30,N/A,53.09,3.16,-3.04,99510,N/A
2011,1,10,15,30,N/A,52.61,3.6,-2.71,99470,N/A
2011,1,10,16,30,N/A,51,3.8000000000000003,-2.43,99460,N/A
2011,1,10,17,30,N/A,36.11,3.58,-2.64,99440,N/A
2011,1,10,18,30,N/A,53.31,3.12,-3.06,99430,N/A
2011,1,10,19,30,N/A,36.27,3.43,-2.77,99410,N/A
2011,1,10,20,30,N/A,90.68,2.62,-3.31,99370,N/A
2011,1,10,21,30,N/A,104.8,2.95,-2.73,99330,N/A
2011,1,10,22,30,N/A,102.96000000000001,4.55,-2.42,99280,N/A
2011,1,10,23,30,N/A,95.11,5.04,-2.45,99260,N/A
2011,1,11,0,30,N/A,92.77,5.24,-2.5,99220,N/A
2011,1,11,1,30,N/A,91.14,5.11,-2.46,99180,N/A
2011,1,11,2,30,N/A,93.88,4.15,-2.79,99150,N/A
2011,1,11,3,30,N/A,90.66,5.01,-2.83,99110,N/A
2011,1,11,4,30,N/A,87.14,5.15,-3.13,99080,N/A
2011,1,11,5,30,N/A,82.28,5.37,-3.65,99030,N/A
2011,1,11,6,30,N/A,83.37,5.49,-4.04,98990,N/A
2011,1,11,7,30,N/A,79.79,5.61,-4.29,98940,N/A
2011,1,11,8,30,N/A,74.54,5.3,-4.41,98900,N/A
2011,1,11,9,30,N/A,68.14,4.93,-4.46,98840,N/A
2011,1,11,10,30,N/A,37.39,7.29,-4.13,98770,N/A
2011,1,11,11,30,N/A,25.18,7.4,-4.19,98720,N/A
2011,1,11,12,30,N/A,17.97,7.2,-4.2,98670,N/A
2011,1,11,13,30,N/A,13.34,7.79,-3.92,98620,N/A
2011,1,11,14,30,N/A,356.31,7.2,-3.85,98600,N/A
2011,1,11,15,30,N/A,358.04,8.09,-3.47,98610,N/A
2011,1,11,16,30,N/A,341.24,9.27,-4.0600000000000005,98620,N/A
2011,1,11,17,30,N/A,335.90000000000003,9.58,-4.86,98610,N/A
2011,1,11,18,30,N/A,1.72,11.23,-4.18,98630,N/A
2011,1,11,19,30,N/A,359.75,11.34,-4.37,98660,N/A
2011,1,11,20,30,N/A,354.34000000000003,11.43,-4.62,98670,N/A
2011,1,11,21,30,N/A,353.26,10.35,-4.82,98690,N/A
2011,1,11,22,30,N/A,351.23,10.08,-4.74,98690,N/A
2011,1,11,23,30,N/A,351.54,10.18,-4.88,98730,N/A
2011,1,12,0,30,N/A,346.13,9.28,-5.04,98770,N/A
2011,1,12,1,30,N/A,343.87,9.39,-5.24,98820,N/A
2011,1,12,2,30,N/A,336.42,9.28,-5.74,98870,N/A
2011,1,12,3,30,N/A,339.38,9.99,-6.11,98930,N/A
2011,1,12,4,30,N/A,337.65000000000003,10.32,-6.54,98980,N/A
2011,1,12,5,30,N/A,336.85,10.21,-6.94,99030,N/A
2011,1,12,6,30,N/A,338.92,9.65,-6.5600000000000005,99090,N/A
2011,1,12,7,30,N/A,339.59000000000003,10.09,-6.29,99150,N/A
2011,1,12,8,30,N/A,344.18,10.43,-5.99,99220,N/A
2011,1,12,9,30,N/A,345.6,8.81,-5.66,99270,N/A
2011,1,12,10,30,N/A,346.25,8.870000000000001,-5.04,99290,N/A
2011,1,12,11,30,N/A,346.34000000000003,8.76,-4.54,99330,N/A
2011,1,12,12,30,N/A,348.01,8.98,-4.46,99350,N/A
2011,1,12,13,30,N/A,347.76,9.1,-4.22,99370,N/A
2011,1,12,14,30,N/A,347.35,8.69,-4.17,99420,N/A
2011,1,12,15,30,N/A,338.21,7.36,-4.43,99450,N/A
2011,1,12,16,30,N/A,345.14,9.66,-4.82,99510,N/A
2011,1,12,17,30,N/A,333.81,10.17,-4.8100000000000005,99540,N/A
2011,1,12,18,30,N/A,343.08,10.82,-5.34,99580,N/A
2011,1,12,19,30,N/A,343.26,9.93,-5.48,99610,N/A
2011,1,12,20,30,N/A,337.90000000000003,9.4,-6.46,99630,N/A
2011,1,12,21,30,N/A,343.09000000000003,10.1,-6.92,99640,N/A
2011,1,12,22,30,N/A,343.37,9.950000000000001,-7.01,99630,N/A
2011,1,12,23,30,N/A,340.62,9.84,-7.5200000000000005,99650,N/A
2011,1,13,0,30,N/A,337.03000000000003,9.5,-7.8100000000000005,99670,N/A
2011,1,13,1,30,N/A,334.59000000000003,9.39,-8.11,99670,N/A
2011,1,13,2,30,N/A,333.41,9.35,-8.370000000000001,99690,N/A
2011,1,13,3,30,N/A,334.01,9.18,-8.71,99700,N/A
2011,1,13,4,30,N/A,333.97,8.93,-8.620000000000001,99700,N/A
2011,1,13,5,30,N/A,332.91,8.38,-8.31,99690,N/A
2011,1,13,6,30,N/A,330.63,7.92,-8.22,99700,N/A
2011,1,13,7,30,N/A,326.77,7.2,-7.9,99700,N/A
2011,1,13,8,30,N/A,320.54,6.57,-8.39,99700,N/A
2011,1,13,9,30,N/A,311.94,4.97,-8.26,99680,N/A
2011,1,13,10,30,N/A,310.08,3.87,-7.2,99630,N/A
2011,1,13,11,30,N/A,303.19,3.46,-6.54,99600,N/A
2011,1,13,12,30,N/A,290.81,3.13,-6.09,99550,N/A
2011,1,13,13,30,N/A,275.06,2.91,-5.8500000000000005,99500,N/A
2011,1,13,14,30,N/A,265.07,3.0500000000000003,-5.87,99440,N/A
2011,1,13,15,30,N/A,255.99,2.36,-5.89,99390,N/A
2011,1,13,16,30,N/A,233.77,2.41,-5.93,99360,N/A
2011,1,13,17,30,N/A,209.45000000000002,3.36,-6.04,99330,N/A
2011,1,13,18,30,N/A,208.38,4.09,-6.46,99290,N/A
2011,1,13,19,30,N/A,203.95000000000002,4.1,-6.7,99270,N/A
2011,1,13,20,30,N/A,206.27,4.48,-6.83,99240,N/A
2011,1,13,21,30,N/A,198.72,5.03,-6.79,99180,N/A
2011,1,13,22,30,N/A,193.87,5.58,-6.78,99130,N/A
2011,1,13,23,30,N/A,195,5.6000000000000005,-6.76,99100,N/A
2011,1,14,0,30,N/A,200.89000000000001,5.01,-6.79,99070,N/A
2011,1,14,1,30,N/A,206.04,4.61,-6.8500000000000005,99050,N/A
2011,1,14,2,30,N/A,211.92000000000002,4.01,-6.99,99030,N/A
2011,1,14,3,30,N/A,217.95000000000002,4.07,-7.17,99010,N/A
2011,1,14,4,30,N/A,219.91,3.68,-7.43,99000,N/A
2011,1,14,5,30,N/A,223.93,3.77,-7.71,98990,N/A
2011,1,14,6,30,N/A,221.61,4.2,-8.01,99000,N/A
2011,1,14,7,30,N/A,231.55,4.67,-8.31,99020,N/A
2011,1,14,8,30,N/A,236.23000000000002,3.71,-8.540000000000001,99030,N/A
2011,1,14,9,30,N/A,241.06,2.34,-8.28,99010,N/A
2011,1,14,10,30,N/A,217.71,2.05,-7.8100000000000005,99000,N/A
2011,1,14,11,30,N/A,202.02,2.22,-7.3,98990,N/A
2011,1,14,12,30,N/A,199.52,2.74,-6.71,98960,N/A
2011,1,14,13,30,N/A,200.93,2.71,-6.36,98920,N/A
2011,1,14,14,30,N/A,203.56,3.02,-6.03,98890,N/A
2011,1,14,15,30,N/A,201.21,3.84,-6.04,98850,N/A
2011,1,14,16,30,N/A,202.08,4.3500000000000005,-6.11,98820,N/A
2011,1,14,17,30,N/A,209.72,4.64,-6.21,98770,N/A
2011,1,14,18,30,N/A,214.02,3.95,-6.37,98710,N/A
2011,1,14,19,30,N/A,215.16,4.08,-6.43,98640,N/A
2011,1,14,20,30,N/A,214.05,4.75,-6.55,98530,N/A
2011,1,14,21,30,N/A,215.93,4.8500000000000005,-6.76,98420,N/A
2011,1,14,22,30,N/A,228.11,5.11,-6.7700000000000005,98320,N/A
2011,1,14,23,30,N/A,233.67000000000002,5.11,-6.74,98240,N/A
2011,1,15,0,30,N/A,242.95000000000002,5.76,-6.69,98140,N/A
2011,1,15,1,30,N/A,257.14,6.15,-6.68,98050,N/A
2011,1,15,2,30,N/A,276.31,7.05,-6.62,98010,N/A
2011,1,15,3,30,N/A,284.69,7.16,-6.79,97980,N/A
2011,1,15,4,30,N/A,291.84000000000003,8.21,-7.23,97990,N/A
2011,1,15,5,30,N/A,295.48,9.35,-8.39,97970,N/A
2011,1,15,6,30,N/A,303.62,9.34,-9.07,98000,N/A
2011,1,15,7,30,N/A,299.92,8.9,-9.5,98020,N/A
2011,1,15,8,30,N/A,304.35,9.34,-9.450000000000001,98080,N/A
2011,1,15,9,30,N/A,318.65000000000003,7.99,-8.41,98150,N/A
2011,1,15,10,30,N/A,328.13,8.98,-7.0600000000000005,98220,N/A
2011,1,15,11,30,N/A,330.05,9.15,-6.51,98290,N/A
2011,1,15,12,30,N/A,327.78000000000003,9.1,-6.42,98370,N/A
2011,1,15,13,30,N/A,327.19,8.47,-6.29,98410,N/A
2011,1,15,14,30,N/A,320.22,8.57,-6.58,98480,N/A
2011,1,15,15,30,N/A,323.47,8.15,-6.95,98540,N/A
2011,1,15,16,30,N/A,328.07,10.48,-7.5600000000000005,98640,N/A
2011,1,15,17,30,N/A,334.99,12.3,-8.83,98700,N/A
2011,1,15,18,30,N/A,341.71,12.56,-10.01,98770,N/A
2011,1,15,19,30,N/A,341.32,11,-11.05,98840,N/A
2011,1,15,20,30,N/A,341.34000000000003,10.53,-12.52,98900,N/A
2011,1,15,21,30,N/A,342.37,9.950000000000001,-13.61,98930,N/A
2011,1,15,22,30,N/A,341.90000000000003,9.76,-14.49,98950,N/A
2011,1,15,23,30,N/A,338.24,8.84,-14.48,98980,N/A
2011,1,16,0,30,N/A,336.48,10.23,-15.05,99010,N/A
2011,1,16,1,30,N/A,335.35,10.03,-15.43,99030,N/A
2011,1,16,2,30,N/A,337.34000000000003,9.66,-15.73,99050,N/A
2011,1,16,3,30,N/A,337.77,8.36,-15.950000000000001,99070,N/A
2011,1,16,4,30,N/A,341.41,7.99,-15.57,99080,N/A
2011,1,16,5,30,N/A,336.90000000000003,8.290000000000001,-15.35,99080,N/A
2011,1,16,6,30,N/A,333.54,5.87,-15.3,99110,N/A
2011,1,16,7,30,N/A,327.53000000000003,5.28,-15.22,99140,N/A
2011,1,16,8,30,N/A,330.45,4.72,-14.92,99140,N/A
2011,1,16,9,30,N/A,328.42,3.52,-14.09,99130,N/A
2011,1,16,10,30,N/A,329.94,3.48,-13.01,99090,N/A
2011,1,16,11,30,N/A,330.37,3.0100000000000002,-12.05,99060,N/A
2011,1,16,12,30,N/A,327.96,2.5500000000000003,-11.27,99000,N/A
2011,1,16,13,30,N/A,339.44,2.54,-10.71,98940,N/A
2011,1,16,14,30,N/A,45.88,1.17,-10.66,98910,N/A
2011,1,16,15,30,N/A,76.60000000000001,1.44,-11.1,98860,N/A
2011,1,16,16,30,N/A,144.29,0.13,-11.15,98840,N/A
2011,1,16,17,30,N/A,110.16,0.32,-11.01,98810,N/A
