SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
2010,1,4,2,30,N/A,330.76,10.91,-10.53,99170,N/A
2010,1,4,3,30,N/A,329.38,10.9,-10.47,99150,N/A
2010,1,4,4,30,N/A,329.62,11.05,-10.48,99120,N/A
2010,1,4,5,30,N/A,330.73,10.94,-10.46,99090,N/A
2010,1,4,6,30,N/A,331.94,10.950000000000001,-10.35,99070,N/A
2010,1,4,7,30,N/A,332.72,10.97,-10.25,99040,N/A
2010,1,4,8,30,N/A,331.39,11.08,-10.1,99030,N/A
2010,1,4,9,30,N/A,331.42,10.14,-9.66,99010,N/A
2010,1,4,10,30,N/A,334.66,10.11,-8.93,98970,N/A
2010,1,4,11,30,N/A,335.98,9.94,-8.08,98960,N/A
2010,1,4,12,30,N/A,333.77,9.74,-7.4,98920,N/A
2010,1,4,13,30,N/A,332.87,9.31,-6.86,98900,N/A
2010,1,4,14,30,N/A,327.47,9.11,-6.57,98890,N/A
2010,1,4,15,30,N/A,324.66,9.03,-6.640000000000001,98880,N/A
2010,1,4,16,30,N/A,322.29,9.21,-6.93,98900,N/A
2010,1,4,17,30,N/A,320.47,9.96,-7.2700000000000005,98880,N/A
2010,1,4,18,30,N/A,322.94,10.870000000000001,-7.54,98870,N/A
2010,1,4,19,30,N/A,323.86,11.17,-7.99,98870,N/A
2010,1,4,20,30,N/A,326.48,11.1,-8.48,98870,N/A
2010,1,4,21,30,N/A,327.52,11.16,-8.82,98840,N/A
2010,1,4,22,30,N/A,328.31,11.32,-9.120000000000001,98780,N/A
2010,1,4,23,30,N/A,327.22,11.42,-9.27,98760,N/A
2010,1,5,0,30,N/A,327.38,11.73,-9.3,98750,N/A
2010,1,5,1,30,N/A,327.79,11.83,-9.38,98740,N/A
2010,1,5,2,30,N/A,329.51,11.86,-9.4,98750,N/A
2010,1,5,3,30,N/A,327.62,11.99,-9.43,98760,N/A
2010,1,5,4,30,N/A,329.11,12.02,-9.42,98780,N/A
2010,1,5,5,30,N/A,328.7,11.950000000000001,-9.52,98780,N/A
2010,1,5,6,30,N/A,329,12.200000000000001,-9.59,98790,N/A
2010,1,5,7,30,N/A,327.84000000000003,12.27,-9.8,98800,N/A
2010,1,5,8,30,N/A,330.09000000000003,11.38,-9.55,98820,N/A
2010,1,5,9,30,N/A,327.83,9.120000000000001,-8.88,98820,N/A
2010,1,5,10,30,N/A,328.14,8.99,-7.88,98800,N/A
2010,1,5,11,30,N/A,331.18,8.72,-6.97,98790,N/A
2010,1,5,12,30,N/A,331.26,8.43,-6.29,98770,N/A
2010,1,5,13,30,N/A,328.59000000000003,8.02,-5.83,98750,N/A
2010,1,5,14,30,N/A,326.07,8.02,-5.72,98750,N/A
2010,1,5,15,30,N/A,322.87,7.53,-5.82,98770,N/A
2010,1,5,16,30,N/A,318.59000000000003,8.290000000000001,-6.15,98780,N/A
2010,1,5,17,30,N/A,319.73,9.66,-6.4,98770,N/A
2010,1,5,18,30,N/A,325,9.76,-6.67,98770,N/A
2010,1,5,19,30,N/A,329.33,10.540000000000001,-7.01,98770,N/A
2010,1,5,20,30,N/A,330.15000000000003,9.97,-7.67,98770,N/A
2010,1,5,21,30,N/A,331.88,10.040000000000001,-8.21,98750,N/A
2010,1,5,22,30,N/A,325.71,10.17,-8.81,98700,N/A
2010,1,5,23,30,N/A,328.1,11.01,-9.06,98700,N/A
2010,1,6,0,30,N/A,325.84000000000003,10.69,-9.31,98700,N/A
2010,1,6,1,30,N/A,326.33,10.790000000000001,-9.47,98700,N/A
2010,1,6,2,30,N/A,327,10.93,-9.66,98710,N/A
2010,1,6,3,30,N/A,328.35,10.950000000000001,-9.700000000000001,98720,N/A
2010,1,6,4,30,N/A,328.78000000000003,10.75,-9.83,98750,N/A
2010,1,6,5,30,N/A,331.21,10.82,-9.790000000000001,98760,N/A
2010,1,6,6,30,N/A,331.32,10.620000000000001,-9.94,98770,N/A
2010,1,6,7,30,N/A,333.03000000000003,10.4,-9.97,98790,N/A
2010,1,6,8,30,N/A,335.29,9.14,-9.69,98800,N/A
2010,1,6,9,30,N/A,331.75,6.91,-9.13,98790,N/A
2010,1,6,10,30,N/A,331.65000000000003,5.86,-7.8,98780,N/A
2010,1,6,11,30,N/A,340.29,5.26,-6.53,98760,N/A
2010,1,6,12,30,N/A,342.6,4.37,-5.59,98730,N/A
2010,1,6,13,30,N/A,330.95,3.95,-5.0600000000000005,98720,N/A
2010,1,6,14,30,N/A,331.32,4.3500000000000005,-4.8100000000000005,98710,N/A
2010,1,6,15,30,N/A,329.06,5.1000000000000005,-4.96,98700,N/A
2010,1,6,16,30,N/A,333.52,6.34,-5.05,98710,N/A
2010,1,6,17,30,N/A,343.5,7.3100000000000005,-5.2700000000000005,98700,N/A
2010,1,6,18,30,N/A,345.95,6.86,-5.44,98700,N/A
2010,1,6,19,30,N/A,346.27,6.44,-5.37,98720,N/A
2010,1,6,20,30,N/A,359.37,7.3500000000000005,-5.26,98670,N/A
2010,1,6,21,30,N/A,4.1,7.6000000000000005,-5.32,98630,N/A
2010,1,6,22,30,N/A,2.7,8.44,-5.84,98580,N/A
2010,1,6,23,30,N/A,359.99,8.31,-6.2,98540,N/A
2010,1,7,0,30,N/A,356.59000000000003,7.98,-5.74,98520,N/A
2010,1,7,1,30,N/A,356,8.17,-5.86,98490,N/A
2010,1,7,2,30,N/A,352.18,8.11,-5.8500000000000005,98460,N/A
2010,1,7,3,30,N/A,356.62,7.94,-5.94,98400,N/A
2010,1,7,4,30,N/A,1.28,8.25,-5.5200000000000005,98350,N/A
2010,1,7,5,30,N/A,4.82,7.95,-5.04,98300,N/A
2010,1,7,6,30,N/A,12.23,8.02,-4.79,98280,N/A
2010,1,7,7,30,N/A,13.07,8.99,-5.0600000000000005,98230,N/A
2010,1,7,8,30,N/A,66.28,8.370000000000001,-3.36,98210,N/A
2010,1,7,9,30,N/A,66.18,8.48,-3.54,98190,N/A
2010,1,7,10,30,N/A,60.9,8.39,-3.64,98160,N/A
2010,1,7,11,30,N/A,49.81,8.92,-3.68,98130,N/A
2010,1,7,12,30,N/A,45.22,9.68,-3.47,98090,N/A
2010,1,7,13,30,N/A,51.660000000000004,9.51,-3.25,98080,N/A
2010,1,7,14,30,N/A,42.15,10.040000000000001,-2.8000000000000003,98060,N/A
2010,1,7,15,30,N/A,39.34,12.200000000000001,-2.38,98060,N/A
2010,1,7,16,30,N/A,48.95,13.55,-2.41,98090,N/A
2010,1,7,17,30,N/A,42.75,14.63,-2.46,98110,N/A
2010,1,7,18,30,N/A,30.85,17.73,-2.62,98130,N/A
2010,1,7,19,30,N/A,29.44,16.73,-2.72,98200,N/A
2010,1,7,20,30,N/A,24.93,16.75,-2.94,98250,N/A
2010,1,7,21,30,N/A,11.22,13.33,-4.24,98280,N/A
2010,1,7,22,30,N/A,5.94,14.39,-5.5200000000000005,98320,N/A
2010,1,7,23,30,N/A,3.46,14.38,-6.09,98390,N/A
2010,1,8,0,30,N/A,2.0100000000000002,14.8,-6.49,98460,N/A
2010,1,8,1,30,N/A,1.31,13.84,-6.94,98530,N/A
2010,1,8,2,30,N/A,1.9000000000000001,14.370000000000001,-7.25,98600,N/A
2010,1,8,3,30,N/A,0.27,15.31,-8.08,98680,N/A
2010,1,8,4,30,N/A,2.37,15.43,-8.43,98750,N/A
2010,1,8,5,30,N/A,0.76,14.24,-8.84,98810,N/A
2010,1,8,6,30,N/A,358.91,13.68,-9.040000000000001,98880,N/A
2010,1,8,7,30,N/A,359.37,13.52,-9.21,98940,N/A
2010,1,8,8,30,N/A,358.26,13.120000000000001,-9.15,98990,N/A
2010,1,8,9,30,N/A,347.6,9.76,-9.17,99040,N/A
2010,1,8,10,30,N/A,346.32,9.51,-8.66,99080,N/A
2010,1,8,11,30,N/A,346.11,9.28,-8.17,99130,N/A
2010,1,8,12,30,N/A,347.44,8.91,-7.84,99170,N/A
2010,1,8,13,30,N/A,342.90000000000003,8.69,-7.91,99200,N/A
2010,1,8,14,30,N/A,336.41,8.69,-7.92,99250,N/A
2010,1,8,15,30,N/A,334.68,8.73,-7.88,99290,N/A
2010,1,8,16,30,N/A,329.27,11.51,-8.35,99320,N/A
2010,1,8,17,30,N/A,327.98,11.63,-8.65,99340,N/A
2010,1,8,18,30,N/A,331.73,11.77,-9.02,99390,N/A
2010,1,8,19,30,N/A,338.91,11.17,-9.39,99440,N/A
2010,1,8,20,30,N/A,344.5,12.35,-10.26,99460,N/A
2010,1,8,21,30,N/A,345.86,12.36,-10.82,99470,N/A
2010,1,8,22,30,N/A,340.72,11.61,-11.3,99440,N/A
2010,1,8,23,30,N/A,340.58,11.4,-11.73,99450,N/A
2010,1,9,0,30,N/A,342.66,11.65,-11.8,99470,N/A
2010,1,9,1,30,N/A,344.46,11.24,-11.92,99490,N/A
2010,1,9,2,30,N/A,346.23,11.32,-11.65,99520,N/A
2010,1,9,3,30,N/A,346.6,11.200000000000001,-11.200000000000001,99540,N/A
2010,1,9,4,30,N/A,346.89,10.950000000000001,-10.32,99580,N/A
2010,1,9,5,30,N/A,346.54,10.700000000000001,-10.01,99610,N/A
2010,1,9,6,30,N/A,346.67,10.5,-9.75,99650,N/A
2010,1,9,7,30,N/A,345.61,9.96,-9.89,99700,N/A
2010,1,9,8,30,N/A,338.18,8.74,-10.75,99720,N/A
2010,1,9,9,30,N/A,333.16,7.3500000000000005,-10.21,99740,N/A
2010,1,9,10,30,N/A,325.13,5.26,-9.65,99750,N/A
2010,1,9,11,30,N/A,319.32,4.61,-8.64,99750,N/A
2010,1,9,12,30,N/A,315.48,4.48,-7.87,99730,N/A
2010,1,9,13,30,N/A,308.82,4,-7.51,99720,N/A
2010,1,9,14,30,N/A,300.3,4.16,-7.5,99710,N/A
2010,1,9,15,30,N/A,290.36,5.7,-8,99700,N/A
2010,1,9,16,30,N/A,293.83,7.3100000000000005,-8.86,99700,N/A
2010,1,9,17,30,N/A,290.19,8.28,-8.46,99690,N/A
2010,1,9,18,30,N/A,283.93,8.1,-8.53,99690,N/A
2010,1,9,19,30,N/A,280.32,9.23,-8.9,99690,N/A
2010,1,9,20,30,N/A,277.96,9.83,-9.700000000000001,99660,N/A
2010,1,9,21,30,N/A,277.85,9.93,-10.370000000000001,99610,N/A
2010,1,9,22,30,N/A,277.91,9.93,-11.15,99550,N/A
2010,1,9,23,30,N/A,274.51,9.39,-11.870000000000001,99520,N/A
2010,1,10,0,30,N/A,269.99,8.91,-12.42,99470,N/A
2010,1,10,1,30,N/A,264.64,8.45,-12.3,99440,N/A
2010,1,10,2,30,N/A,257.09000000000003,8.65,-13.19,99410,N/A
2010,1,10,3,30,N/A,256.75,8.84,-13.51,99380,N/A
2010,1,10,4,30,N/A,253.22,8.89,-13.5,99330,N/A
2010,1,10,5,30,N/A,252.74,8.790000000000001,-13.33,99290,N/A
2010,1,10,6,30,N/A,249.94,7.99,-12.97,99250,N/A
2010,1,10,7,30,N/A,242.70000000000002,7.9,-12.63,99200,N/A
2010,1,10,8,30,N/A,245.94,7.61,-12.08,99150,N/A
2010,1,10,9,30,N/A,236.22,7.8100000000000005,-10.84,99090,N/A
2010,1,10,10,30,N/A,233.99,7.890000000000001,-10.450000000000001,99000,N/A
2010,1,10,11,30,N/A,230.4,8.09,-9.28,98910,N/A
2010,1,10,12,30,N/A,227.12,9.13,-8.48,98790,N/A
2010,1,10,13,30,N/A,224.66,9.120000000000001,-8.15,98690,N/A
2010,1,10,14,30,N/A,218.54,8.88,-8.13,98620,N/A
2010,1,10,15,30,N/A,220.15,10.15,-8.28,98550,N/A
2010,1,10,16,30,N/A,219.93,9.83,-8.73,98500,N/A
2010,1,10,17,30,N/A,223.17000000000002,8.98,-8.72,98470,N/A
2010,1,10,18,30,N/A,229.62,8.34,-8.55,98460,N/A
2010,1,10,19,30,N/A,232.36,8.15,-8.49,98430,N/A
2010,1,10,20,30,N/A,236.5,7.2700000000000005,-8.49,98420,N/A
2010,1,10,21,30,N/A,247.57,7.28,-8.950000000000001,98370,N/A
2010,1,10,22,30,N/A,248.65,5.92,-9.11,98310,N/A
2010,1,10,23,30,N/A,258.16,5.93,-8.83,98280,N/A
2010,1,11,0,30,N/A,265,5.53,-8.86,98250,N/A
2010,1,11,1,30,N/A,271.88,5.8,-8.75,98230,N/A
2010,1,11,2,30,N/A,281.05,5.7,-8.77,98240,N/A
2010,1,11,3,30,N/A,301.29,6.67,-8.65,98260,N/A
2010,1,11,4,30,N/A,312,7.73,-8.700000000000001,98300,N/A
2010,1,11,5,30,N/A,320.06,10.18,-8.57,98330,N/A
2010,1,11,6,30,N/A,322.17,10.84,-8.44,98380,N/A
2010,1,11,7,30,N/A,325.62,11.74,-8.03,98430,N/A
2010,1,11,8,30,N/A,332.82,11.09,-7.25,98480,N/A
2010,1,11,9,30,N/A,337.27,10.200000000000001,-5.64,98530,N/A
2010,1,11,10,30,N/A,345.93,10.200000000000001,-4.48,98600,N/A
2010,1,11,11,30,N/A,348.49,11.63,-4.0200000000000005,98680,N/A
2010,1,11,12,30,N/A,352.58,10.870000000000001,-3.89,98770,N/A
2010,1,11,13,30,N/A,349.90000000000003,10.5,-4.05,98850,N/A
2010,1,11,14,30,N/A,352.42,9.81,-4.0200000000000005,98930,N/A
2010,1,11,15,30,N/A,346.37,8.68,-4.4,99020,N/A
2010,1,11,16,30,N/A,345.07,9.49,-4.79,99110,N/A
2010,1,11,17,30,N/A,357.62,12.450000000000001,-4.98,99180,N/A
2010,1,11,18,30,N/A,359.98,12.81,-5.65,99260,N/A
2010,1,11,19,30,N/A,356.84000000000003,13.040000000000001,-6.23,99330,N/A
2010,1,11,20,30,N/A,353.44,13.1,-6.67,99360,N/A
2010,1,11,21,30,N/A,348.90000000000003,11.86,-7.15,99380,N/A
2010,1,11,22,30,N/A,350.63,11.06,-7.2700000000000005,99380,N/A
2010,1,11,23,30,N/A,350.79,11.01,-7.34,99420,N/A
2010,1,12,0,30,N/A,350.92,10.290000000000001,-7.66,99470,N/A
2010,1,12,1,30,N/A,355.75,10.31,-7.29,99510,N/A
2010,1,12,2,30,N/A,356.55,9.49,-7.25,99540,N/A
2010,1,12,3,30,N/A,356.31,9.39,-6.51,99570,N/A
2010,1,12,4,30,N/A,347.63,9.03,-6.82,99590,N/A
2010,1,12,5,30,N/A,350.53000000000003,7.19,-6.1000000000000005,99590,N/A
2010,1,12,6,30,N/A,345.14,6.43,-5.92,99610,N/A
2010,1,12,7,30,N/A,337.92,5.44,-6,99610,N/A
2010,1,12,8,30,N/A,323.01,3.71,-6.15,99600,N/A
2010,1,12,9,30,N/A,291.38,3.38,-5.76,99590,N/A
2010,1,12,10,30,N/A,267.9,3.48,-6,99550,N/A
2010,1,12,11,30,N/A,247.82,3.13,-5.08,99520,N/A
2010,1,12,12,30,N/A,235.98000000000002,4.43,-4.19,99450,N/A
2010,1,12,13,30,N/A,230.3,5.4,-3.5500000000000003,99360,N/A
2010,1,12,14,30,N/A,228,6.640000000000001,-3.63,99290,N/A
2010,1,12,15,30,N/A,223.46,7.57,-4.12,99230,N/A
2010,1,12,16,30,N/A,221.04,8.620000000000001,-4.8,99180,N/A
2010,1,12,17,30,N/A,220.21,10.27,-5.73,99110,N/A
2010,1,12,18,30,N/A,224.66,10.64,-6.19,99060,N/A
2010,1,12,19,30,N/A,222.34,9.57,-6.74,99010,N/A
2010,1,12,20,30,N/A,223.02,8.98,-6.96,98950,N/A
2010,1,12,21,30,N/A,224.53,8.76,-7.21,98880,N/A
2010,1,12,22,30,N/A,228.03,8.02,-7.51,98810,N/A
2010,1,12,23,30,N/A,234.39000000000001,8.66,-7.2700000000000005,98770,N/A
2010,1,13,0,30,N/A,230.07,8.81,-6.95,98730,N/A
2010,1,13,1,30,N/A,224.03,9.01,-7.0200000000000005,98680,N/A
2010,1,13,2,30,N/A,219.13,8.17,-7.34,98630,N/A
2010,1,13,3,30,N/A,221.08,8.51,-6.61,98580,N/A
2010,1,13,4,30,N/A,213.83,8.08,-6.8500000000000005,98540,N/A
2010,1,13,5,30,N/A,209.5,7.8100000000000005,-6.92,98500,N/A
2010,1,13,6,30,N/A,210.95000000000002,8.16,-6.74,98490,N/A
2010,1,13,7,30,N/A,207.51,8.52,-7.07,98470,N/A
2010,1,13,8,30,N/A,210.1,7.73,-7.2700000000000005,98440,N/A
2010,1,13,9,30,N/A,217.59,6.07,-6.15,98390,N/A
2010,1,13,10,30,N/A,215.54,5.14,-4.26,98320,N/A
2010,1,13,11,30,N/A,206.73000000000002,5.1000000000000005,-3.04,98270,N/A
2010,1,13,12,30,N/A,204.21,5.3,-2.21,98210,N/A
2010,1,13,13,30,N/A,201.74,5.84,-1.3900000000000001,98170,N/A
2010,1,13,14,30,N/A,199.12,6.05,-0.88,98130,N/A
2010,1,13,15,30,N/A,200.24,7.98,-0.65,98090,N/A
2010,1,13,16,30,N/A,203.03,9.72,-0.71,98080,N/A
2010,1,13,17,30,N/A,203.73000000000002,11,-1.1500000000000001,98080,N/A
2010,1,13,18,30,N/A,206.11,10.450000000000001,-2.0100000000000002,98070,N/A
2010,1,13,19,30,N/A,207.6,9.74,-2.49,98050,N/A
2010,1,13,20,30,N/A,204.6,9.34,-2.56,98040,N/A
2010,1,13,21,30,N/A,198.97,8.86,-2.46,98000,N/A
2010,1,13,22,30,N/A,195.12,8.8,-2.07,97960,N/A
2010,1,13,23,30,N/A,199.55,8.72,-1.86,97950,N/A
2010,1,14,0,30,N/A,181.74,8.84,-1.56,97940,N/A
2010,1,14,1,30,N/A,198.61,9.4,-1.74,97920,N/A
2010,1,14,2,30,N/A,201.15,8.86,-1.6300000000000001,97920,N/A
2010,1,14,3,30,N/A,200.72,8.74,-1.6500000000000001,97920,N/A
2010,1,14,4,30,N/A,194.71,9.18,-1.9100000000000001,97920,N/A
2010,1,14,5,30,N/A,205.37,9.1,-1.69,97900,N/A
2010,1,14,6,30,N/A,218.05,9.38,-1.33,97910,N/A
2010,1,14,7,30,N/A,222.11,9.05,-1.03,97930,N/A
2010,1,14,8,30,N/A,224.17000000000002,9.52,-0.75,97950,N/A
2010,1,14,9,30,N/A,223.71,9.46,-0.8200000000000001,97970,N/A
2010,1,14,10,30,N/A,228.46,9.33,-0.87,97950,N/A
2010,1,14,11,30,N/A,227.25,7.43,-1.06,97960,N/A
2010,1,14,12,30,N/A,239.12,6.45,-0.9400000000000001,97960,N/A
2010,1,14,13,30,N/A,237.77,5.5200000000000005,-1.18,97980,N/A
2010,1,14,14,30,N/A,247.46,6.45,-1.35,98030,N/A
2010,1,14,15,30,N/A,266.72,7.18,-1.69,98080,N/A
2010,1,14,16,30,N/A,280.21,7.28,-2.29,98170,N/A
2010,1,14,17,30,N/A,288.99,7.09,-2.67,98230,N/A
2010,1,14,18,30,N/A,303.32,6.71,-2.83,98310,N/A
2010,1,14,19,30,N/A,304.95,8.43,-3.7800000000000002,98380,N/A
2010,1,14,20,30,N/A,315.33,9.58,-4.7700000000000005,98440,N/A
2010,1,14,21,30,N/A,324.99,10.39,-4.3100000000000005,98500,N/A
2010,1,14,22,30,N/A,328.78000000000003,10.200000000000001,-4.08,98530,N/A
2010,1,14,23,30,N/A,331.34000000000003,10.15,-4.07,98580,N/A
2010,1,15,0,30,N/A,337.54,9.71,-4.33,98640,N/A
2010,1,15,1,30,N/A,339.1,9.23,-4.25,98690,N/A
2010,1,15,2,30,N/A,340.64,8.76,-4.23,98760,N/A
2010,1,15,3,30,N/A,347.77,8.23,-4.0600000000000005,98820,N/A
2010,1,15,4,30,N/A,348.1,7.26,-3.7600000000000002,98880,N/A
2010,1,15,5,30,N/A,346.63,6.92,-4.17,98940,N/A
2010,1,15,6,30,N/A,347.07,5.79,-4.0200000000000005,98990,N/A
2010,1,15,7,30,N/A,342.45,4.93,-3.95,99020,N/A
2010,1,15,8,30,N/A,340.35,4.25,-3.97,99050,N/A
2010,1,15,9,30,N/A,327.88,3.22,-4.65,99080,N/A
2010,1,15,10,30,N/A,295.59000000000003,2.49,-4.72,99070,N/A
2010,1,15,11,30,N/A,285.27,2.38,-3.73,99070,N/A
2010,1,15,12,30,N/A,270.26,2.21,-2.89,99060,N/A
2010,1,15,13,30,N/A,249.87,2.82,-2.5,99040,N/A
2010,1,15,14,30,N/A,247.24,3.08,-2.46,99020,N/A
2010,1,15,15,30,N/A,241.59,3.5500000000000003,-2.39,98980,N/A
2010,1,15,16,30,N/A,237.69,5.33,-2.35,98960,N/A
2010,1,15,17,30,N/A,228.34,6.5200000000000005,-2.74,98920,N/A
2010,1,15,18,30,N/A,235.94,8.15,-3.23,98900,N/A
2010,1,15,19,30,N/A,238.99,8.63,-3.66,98890,N/A
2010,1,15,20,30,N/A,241.99,9.370000000000001,-3.95,98860,N/A
2010,1,15,21,30,N/A,247.57,9.370000000000001,-4.3500000000000005,98830,N/A
2010,1,15,22,30,N/A,245.07,8.53,-5.03,98800,N/A
2010,1,15,23,30,N/A,247.62,8.48,-5.16,98810,N/A
2010,1,16,0,30,N/A,256.9,8.49,-5.46,98800,N/A
2010,1,16,1,30,N/A,250.41,9.11,-5.98,98800,N/A
2010,1,16,2,30,N/A,257.19,8.61,-6.3100000000000005,98770,N/A
2010,1,16,3,30,N/A,254.02,7.29,-6.37,98730,N/A
2010,1,16,4,30,N/A,257.02,7.84,-6.33,98710,N/A
2010,1,16,5,30,N/A,249.69,8.66,-6.36,98700,N/A
2010,1,16,6,30,N/A,250.23000000000002,7.95,-6.61,98680,N/A
2010,1,16,7,30,N/A,250.76000000000002,6.66,-7.28,98660,N/A
2010,1,16,8,30,N/A,234.44,5.79,-7.6000000000000005,98660,N/A
2010,1,16,9,30,N/A,233.24,4.8500000000000005,-6.28,98640,N/A
2010,1,16,10,30,N/A,222.64000000000001,4.01,-4.78,98610,N/A
2010,1,16,11,30,N/A,208.21,4.38,-3.65,98590,N/A
2010,1,16,12,30,N/A,209.67000000000002,4.62,-2.74,98540,N/A
2010,1,16,13,30,N/A,206.06,4.54,-2.14,98480,N/A
2010,1,16,14,30,N/A,202.04,5.73,-2.08,98440,N/A
