SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
2012,1,2,21,30,N/A,318.82,10.89,-11.06,99290,N/A
2012,1,2,22,30,N/A,316.94,11.66,-11.540000000000001,99270,N/A
2012,1,2,23,30,N/A,316.78000000000003,10.55,-11.92,99290,N/A
2012,1,3,0,30,N/A,311.22,10.46,-12.26,99320,N/A
2012,1,3,1,30,N/A,309.38,10.39,-12.540000000000001,99340,N/A
2012,1,3,2,30,N/A,307.86,9.83,-12.870000000000001,99330,N/A
2012,1,3,3,30,N/A,303.57,9.02,-13.1,99350,N/A
2012,1,3,4,30,N/A,305.58,8.81,-13.200000000000001,99350,N/A
2012,1,3,5,30,N/A,305.64,8.48,-13.290000000000001,99340,N/A
2012,1,3,6,30,N/A,307.45,7.79,-13.19,99360,N/A
2012,1,3,7,30,N/A,304.17,7.17,-13.24,99360,N/A
2012,1,3,8,30,N/A,295.28000000000003,6.28,-13.17,99340,N/A
2012,1,3,9,30,N/A,291.2,4.45,-12.200000000000001,99310,N/A
2012,1,3,10,30,N/A,278.06,3.85,-10.92,99230,N/A
2012,1,3,11,30,N/A,249.62,3.0300000000000002,-9.71,99160,N/A
2012,1,3,12,30,N/A,222.98000000000002,4.48,-8.46,99070,N/A
2012,1,3,13,30,N/A,212.58,5.5200000000000005,-7.51,98940,N/A
2012,1,3,14,30,N/A,202.8,6.36,-6.890000000000001,98810,N/A
2012,1,3,15,30,N/A,197.4,7.21,-6.55,98680,N/A
2012,1,3,16,30,N/A,192.62,7.97,-6.51,98580,N/A
2012,1,3,17,30,N/A,192.88,9.21,-6.58,98500,N/A
2012,1,3,18,30,N/A,198.98000000000002,8.81,-6.28,98440,N/A
2012,1,3,19,30,N/A,201.03,10.31,-5.74,98370,N/A
2012,1,3,20,30,N/A,209.91,9.38,-5.3,98350,N/A
2012,1,3,21,30,N/A,208.42000000000002,9.450000000000001,-5.11,98280,N/A
2012,1,3,22,30,N/A,211.89000000000001,8.91,-5.07,98200,N/A
2012,1,3,23,30,N/A,215.38,8.99,-5.01,98130,N/A
2012,1,4,0,30,N/A,211.95000000000002,7.99,-5.14,98060,N/A
2012,1,4,1,30,N/A,209.86,7.930000000000001,-5.3100000000000005,98020,N/A
2012,1,4,2,30,N/A,212.98000000000002,7.92,-5.37,98000,N/A
2012,1,4,3,30,N/A,218.57,8,-5.51,97940,N/A
2012,1,4,4,30,N/A,233.37,7.96,-5.36,97930,N/A
2012,1,4,5,30,N/A,252.49,7.9,-5.41,97930,N/A
2012,1,4,6,30,N/A,273.5,9.24,-5.47,97930,N/A
2012,1,4,7,30,N/A,284.90000000000003,8.67,-5.49,97970,N/A
2012,1,4,8,30,N/A,293.37,7.79,-5.44,97990,N/A
2012,1,4,9,30,N/A,302.72,6.54,-4.59,98000,N/A
2012,1,4,10,30,N/A,305.51,5.49,-3.5500000000000003,98000,N/A
2012,1,4,11,30,N/A,307.73,5.99,-2.41,98020,N/A
2012,1,4,12,30,N/A,307.35,6.67,-1.6300000000000001,98030,N/A
2012,1,4,13,30,N/A,302.55,6.96,-0.8,98040,N/A
2012,1,4,14,30,N/A,294.37,6.88,-0.76,98070,N/A
2012,1,4,15,30,N/A,289.25,8.01,-0.67,98090,N/A
2012,1,4,16,30,N/A,289.82,10.22,-0.43,98150,N/A
2012,1,4,17,30,N/A,291.41,10.09,-0.47000000000000003,98190,N/A
2012,1,4,18,30,N/A,291.94,10.75,-0.52,98240,N/A
2012,1,4,19,30,N/A,289.97,10.57,-1.03,98270,N/A
2012,1,4,20,30,N/A,289.39,9.82,-1.83,98260,N/A
2012,1,4,21,30,N/A,288.38,9.19,-2.06,98220,N/A
2012,1,4,22,30,N/A,291.03000000000003,8.98,-1.85,98180,N/A
2012,1,4,23,30,N/A,283.42,8.38,-2.12,98170,N/A
2012,1,5,0,30,N/A,284.82,9.39,-1.97,98150,N/A
2012,1,5,1,30,N/A,289.09000000000003,9.15,-1.54,98130,N/A
2012,1,5,2,30,N/A,281.71,6.91,-2,98110,N/A
2012,1,5,3,30,N/A,280.54,6.15,-2.09,98080,N/A
2012,1,5,4,30,N/A,276.09000000000003,5.3,-2.32,98050,N/A
2012,1,5,5,30,N/A,258.93,3.58,-2.47,98020,N/A
2012,1,5,6,30,N/A,235.34,2.88,-2.63,97990,N/A
2012,1,5,7,30,N/A,219.92000000000002,3.97,-2.13,97970,N/A
2012,1,5,8,30,N/A,204.53,2.74,-1.59,97900,N/A
2012,1,5,9,30,N/A,208.74,2.88,-1.21,97850,N/A
2012,1,5,10,30,N/A,222.02,2.8000000000000003,-1.18,97770,N/A
2012,1,5,11,30,N/A,202.31,2.85,-0.52,97670,N/A
2012,1,5,12,30,N/A,200.33,3.34,0.85,97580,N/A
2012,1,5,13,30,N/A,201.38,4.45,2.2,97470,N/A
2012,1,5,14,30,N/A,204.73000000000002,5.8500000000000005,3.18,97370,N/A
2012,1,5,15,30,N/A,207.51,8.17,3.25,97280,N/A
2012,1,5,16,30,N/A,211.6,9.6,3.04,97230,N/A
2012,1,5,17,30,N/A,218.94,11,2.45,97130,N/A
2012,1,5,18,30,N/A,231.96,10.51,2.64,97080,N/A
2012,1,5,19,30,N/A,250.74,10.78,3.67,97020,N/A
2012,1,5,20,30,N/A,245.9,10.05,4.04,96980,N/A
2012,1,5,21,30,N/A,252.36,9.17,4.2700000000000005,96930,N/A
2012,1,5,22,30,N/A,256.12,9.05,4.62,96890,N/A
2012,1,5,23,30,N/A,258.2,9.200000000000001,4.69,96880,N/A
2012,1,6,0,30,N/A,263.26,8.88,4.93,96880,N/A
2012,1,6,1,30,N/A,276.05,9.41,5.24,96880,N/A
2012,1,6,2,30,N/A,273.71,8.24,4.91,96910,N/A
2012,1,6,3,30,N/A,275.09000000000003,8.290000000000001,5.0200000000000005,96920,N/A
2012,1,6,4,30,N/A,279.66,8.26,5.01,96950,N/A
2012,1,6,5,30,N/A,278.68,7.55,4.73,96990,N/A
2012,1,6,6,30,N/A,270.68,6.87,4.45,97050,N/A
2012,1,6,7,30,N/A,260.66,6.87,4.14,97110,N/A
2012,1,6,8,30,N/A,257.99,7.8100000000000005,3.95,97150,N/A
2012,1,6,9,30,N/A,258.83,7.96,3.96,97190,N/A
2012,1,6,10,30,N/A,268.29,7.59,4.62,97190,N/A
2012,1,6,11,30,N/A,269.91,7.2,5.2700000000000005,97200,N/A
2012,1,6,12,30,N/A,275.81,7.5200000000000005,5.3500000000000005,97200,N/A
2012,1,6,13,30,N/A,274.47,8.77,5.47,97180,N/A
2012,1,6,14,30,N/A,278.07,10.25,5.62,97190,N/A
2012,1,6,15,30,N/A,281.31,11.94,5.54,97190,N/A
2012,1,6,16,30,N/A,284.64,12.73,5.5600000000000005,97240,N/A
2012,1,6,17,30,N/A,287.2,13.120000000000001,5.2,97270,N/A
2012,1,6,18,30,N/A,289.11,13.65,4.37,97300,N/A
2012,1,6,19,30,N/A,290.22,13.64,3.44,97350,N/A
2012,1,6,20,30,N/A,289.35,13.68,2.75,97390,N/A
2012,1,6,21,30,N/A,290.58,13.61,2.2,97390,N/A
2012,1,6,22,30,N/A,289.94,12.51,1.74,97400,N/A
2012,1,6,23,30,N/A,290.45,11.32,1.3,97430,N/A
2012,1,7,0,30,N/A,287.69,10.65,0.84,97440,N/A
2012,1,7,1,30,N/A,287.31,9.94,0.42,97460,N/A
2012,1,7,2,30,N/A,288.3,9.34,0.16,97520,N/A
2012,1,7,3,30,N/A,291.92,10.09,-0.14,97570,N/A
2012,1,7,4,30,N/A,296.09000000000003,10.870000000000001,-0.51,97660,N/A
2012,1,7,5,30,N/A,298.6,10.64,-0.99,97750,N/A
2012,1,7,6,30,N/A,302.51,10.89,-1.3900000000000001,97830,N/A
2012,1,7,7,30,N/A,301.89,10.11,-1.77,97940,N/A
2012,1,7,8,30,N/A,303.46,9.41,-1.98,98030,N/A
2012,1,7,9,30,N/A,306.53000000000003,8.2,-1.62,98110,N/A
2012,1,7,10,30,N/A,306.13,6.93,-1.1500000000000001,98180,N/A
2012,1,7,11,30,N/A,309.87,6.62,-0.58,98270,N/A
2012,1,7,12,30,N/A,307.07,6.41,-0.15,98340,N/A
2012,1,7,13,30,N/A,296.67,6.22,0.03,98410,N/A
2012,1,7,14,30,N/A,294.93,6.23,0.04,98470,N/A
2012,1,7,15,30,N/A,294.6,6.63,-0.13,98530,N/A
2012,1,7,16,30,N/A,297.91,7.7700000000000005,-0.44,98610,N/A
2012,1,7,17,30,N/A,300.86,9.17,-0.91,98670,N/A
2012,1,7,18,30,N/A,305.84000000000003,8.950000000000001,-1.29,98740,N/A
2012,1,7,19,30,N/A,307.35,9.36,-1.45,98810,N/A
2012,1,7,20,30,N/A,309.38,9.03,-2.02,98860,N/A
2012,1,7,21,30,N/A,311.55,8.55,-2.41,98890,N/A
2012,1,7,22,30,N/A,312.43,8.1,-2.6,98910,N/A
2012,1,7,23,30,N/A,309.13,7.390000000000001,-2.69,98940,N/A
2012,1,8,0,30,N/A,303.61,5.91,-2.79,98990,N/A
2012,1,8,1,30,N/A,299.17,4.5600000000000005,-2.95,99040,N/A
2012,1,8,2,30,N/A,287.72,4.63,-2.64,99070,N/A
2012,1,8,3,30,N/A,260.44,3,-3.23,99090,N/A
2012,1,8,4,30,N/A,248.48000000000002,3.7,-2.88,99120,N/A
2012,1,8,5,30,N/A,247.83,5.26,-2.21,99130,N/A
2012,1,8,6,30,N/A,244.34,5.89,-1.77,99160,N/A
2012,1,8,7,30,N/A,239.09,7.05,-1.51,99190,N/A
2012,1,8,8,30,N/A,234.75,7.86,-1.59,99200,N/A
2012,1,8,9,30,N/A,233.64000000000001,6.53,-1.46,99200,N/A
2012,1,8,10,30,N/A,230.09,4.93,-0.6900000000000001,99180,N/A
2012,1,8,11,30,N/A,238.53,5.16,0.67,99180,N/A
2012,1,8,12,30,N/A,247.77,6.34,1.6500000000000001,99160,N/A
2012,1,8,13,30,N/A,245.67000000000002,6.5,2.0100000000000002,99150,N/A
2012,1,8,14,30,N/A,244.6,6.03,2.13,99140,N/A
2012,1,8,15,30,N/A,240.22,6.29,1.98,99120,N/A
2012,1,8,16,30,N/A,244.5,8.18,1.56,99110,N/A
2012,1,8,17,30,N/A,245.95000000000002,10.06,1.27,99100,N/A
2012,1,8,18,30,N/A,248.19,10.58,1.11,99080,N/A
2012,1,8,19,30,N/A,250.79,10.8,1.09,99060,N/A
2012,1,8,20,30,N/A,252.81,11.22,0.98,99030,N/A
2012,1,8,21,30,N/A,254.27,11.51,0.8,98960,N/A
2012,1,8,22,30,N/A,254.20000000000002,10.97,0.61,98900,N/A
2012,1,8,23,30,N/A,249.35,11.540000000000001,0.54,98850,N/A
2012,1,9,0,30,N/A,247.12,11.73,0.33,98790,N/A
2012,1,9,1,30,N/A,243.07,11.75,0.11,98730,N/A
2012,1,9,2,30,N/A,237.71,11.92,-0.26,98660,N/A
2012,1,9,3,30,N/A,235.47,12.15,-0.46,98580,N/A
2012,1,9,4,30,N/A,229.99,11.84,-0.61,98520,N/A
2012,1,9,5,30,N/A,226.36,10.96,-0.63,98440,N/A
2012,1,9,6,30,N/A,232.81,12.120000000000001,0.07,98360,N/A
2012,1,9,7,30,N/A,230.58,12.92,0.15,98280,N/A
2012,1,9,8,30,N/A,231.36,12.84,0.14,98170,N/A
2012,1,9,9,30,N/A,233.05,13.36,1.1500000000000001,98080,N/A
2012,1,9,10,30,N/A,236.99,12.71,2.37,97990,N/A
2012,1,9,11,30,N/A,238.44,12.66,2.5300000000000002,97900,N/A
2012,1,9,12,30,N/A,242.21,12.530000000000001,3.46,97790,N/A
2012,1,9,13,30,N/A,249.14000000000001,11.47,4.26,97740,N/A
2012,1,9,14,30,N/A,254.74,12.88,4.25,97720,N/A
2012,1,9,15,30,N/A,257.28000000000003,13.15,3.74,97720,N/A
2012,1,9,16,30,N/A,261.35,14.15,3.2,97770,N/A
2012,1,9,17,30,N/A,267.27,14.65,2.92,97800,N/A
2012,1,9,18,30,N/A,275.16,14.23,2.48,97860,N/A
2012,1,9,19,30,N/A,283.92,14.48,2.47,97910,N/A
2012,1,9,20,30,N/A,288.78000000000003,13.85,2.17,97960,N/A
2012,1,9,21,30,N/A,292.31,13.290000000000001,1.86,98010,N/A
2012,1,9,22,30,N/A,295.65000000000003,12.56,1.55,98030,N/A
2012,1,9,23,30,N/A,300.75,11.93,1.31,98070,N/A
2012,1,10,0,30,N/A,302.3,11.06,1.25,98130,N/A
2012,1,10,1,30,N/A,305.90000000000003,10.17,1.17,98160,N/A
2012,1,10,2,30,N/A,309.65000000000003,9.17,1.47,98180,N/A
2012,1,10,3,30,N/A,316.33,7.22,2.07,98190,N/A
2012,1,10,4,30,N/A,319.45,5.5600000000000005,2.58,98190,N/A
2012,1,10,5,30,N/A,305.69,2.91,1.01,98190,N/A
2012,1,10,6,30,N/A,273.58,1.17,1.44,98200,N/A
2012,1,10,7,30,N/A,192.81,1.98,0.93,98190,N/A
2012,1,10,8,30,N/A,190.38,3.83,1.24,98170,N/A
2012,1,10,9,30,N/A,189.06,5.33,1.83,98130,N/A
2012,1,10,10,30,N/A,194.08,5.07,2.11,98080,N/A
2012,1,10,11,30,N/A,189.73,4.97,3.16,98020,N/A
2012,1,10,12,30,N/A,182.63,5.99,3.47,97970,N/A
2012,1,10,13,30,N/A,187.41,6.13,3.72,97890,N/A
2012,1,10,14,30,N/A,188.95000000000002,6.29,3.87,97820,N/A
2012,1,10,15,30,N/A,186.27,7.78,4.03,97740,N/A
2012,1,10,16,30,N/A,191.91,9.33,4.16,97700,N/A
2012,1,10,17,30,N/A,198.88,9.57,3.9,97660,N/A
2012,1,10,18,30,N/A,205.82,10.03,3.84,97630,N/A
2012,1,10,19,30,N/A,211.12,9.620000000000001,3.29,97600,N/A
2012,1,10,20,30,N/A,216.18,9.28,2.82,97570,N/A
2012,1,10,21,30,N/A,224.55,9.3,2.77,97500,N/A
2012,1,10,22,30,N/A,231.84,8.9,3.06,97440,N/A
2012,1,10,23,30,N/A,233.49,8.03,3.45,97410,N/A
2012,1,11,0,30,N/A,234.18,7.930000000000001,3.63,97390,N/A
2012,1,11,1,30,N/A,233.76,7.68,3.5,97350,N/A
2012,1,11,2,30,N/A,243.02,7.62,3.7800000000000002,97310,N/A
2012,1,11,3,30,N/A,237.83,7.13,3.9,97270,N/A
2012,1,11,4,30,N/A,240.27,5.82,3.43,97250,N/A
2012,1,11,5,30,N/A,221.69,4.79,2.34,97230,N/A
2012,1,11,6,30,N/A,229.95000000000002,4.95,2.07,97200,N/A
2012,1,11,7,30,N/A,214.78,2.46,1.43,97190,N/A
2012,1,11,8,30,N/A,205.57,2.91,1.9100000000000001,97160,N/A
2012,1,11,9,30,N/A,191.89000000000001,2.98,2.43,97120,N/A
2012,1,11,10,30,N/A,197.11,3.25,2.92,97070,N/A
2012,1,11,11,30,N/A,197.04,2.17,3.83,97020,N/A
2012,1,11,12,30,N/A,201.72,2.69,4.9,96980,N/A
2012,1,11,13,30,N/A,198.73000000000002,2.22,5.75,96930,N/A
2012,1,11,14,30,N/A,194.68,2.37,6.11,96900,N/A
2012,1,11,15,30,N/A,191.31,2.7800000000000002,5.7700000000000005,96880,N/A
2012,1,11,16,30,N/A,228.07,2.61,6.42,96860,N/A
2012,1,11,17,30,N/A,237.37,2.14,6.46,96830,N/A
2012,1,11,18,30,N/A,251.64000000000001,1.17,5.57,96820,N/A
2012,1,11,19,30,N/A,305.39,1.97,4.73,96810,N/A
2012,1,11,20,30,N/A,321.18,3.3000000000000003,4.66,96790,N/A
2012,1,11,21,30,N/A,315.15000000000003,5.2,4.7700000000000005,96740,N/A
2012,1,11,22,30,N/A,328.23,5.04,4.37,96680,N/A
2012,1,11,23,30,N/A,337.26,5.48,3.71,96670,N/A
2012,1,12,0,30,N/A,337.6,5.92,0.76,96670,N/A
2012,1,12,1,30,N/A,351.24,6.99,-0.13,96660,N/A
2012,1,12,2,30,N/A,354.44,8.15,0.03,96640,N/A
2012,1,12,3,30,N/A,1.9000000000000001,8.620000000000001,0.2,96620,N/A
2012,1,12,4,30,N/A,1.75,8.91,0.16,96610,N/A
2012,1,12,5,30,N/A,1.33,10.620000000000001,-0.17,96600,N/A
2012,1,12,6,30,N/A,359.61,10.76,-0.9,96600,N/A
2012,1,12,7,30,N/A,359.05,10.49,-1.3800000000000001,96600,N/A
2012,1,12,8,30,N/A,359.14,9.99,-2.07,96570,N/A
2012,1,12,9,30,N/A,359.42,10.36,-2.59,96530,N/A
2012,1,12,10,30,N/A,354.47,10.21,-2.97,96470,N/A
2012,1,12,11,30,N/A,351.52,10.35,-3.29,96440,N/A
2012,1,12,12,30,N/A,348.90000000000003,10.4,-3.65,96400,N/A
2012,1,12,13,30,N/A,345.46,10.55,-4.18,96380,N/A
2012,1,12,14,30,N/A,341.75,10.78,-4.75,96370,N/A
2012,1,12,15,30,N/A,341.3,12.02,-5.15,96370,N/A
2012,1,12,16,30,N/A,339.17,12.200000000000001,-5.43,96390,N/A
2012,1,12,17,30,N/A,339.91,13.17,-5.84,96410,N/A
2012,1,12,18,30,N/A,332.86,11.040000000000001,-6.43,96440,N/A
2012,1,12,19,30,N/A,332.68,12.8,-7.15,96480,N/A
2012,1,12,20,30,N/A,331.91,13.24,-7.54,96500,N/A
2012,1,12,21,30,N/A,330.78000000000003,13.39,-7.8,96510,N/A
2012,1,12,22,30,N/A,329.1,12.67,-7.99,96510,N/A
2012,1,12,23,30,N/A,328.01,13.18,-8.18,96550,N/A
2012,1,13,0,30,N/A,326.48,13.32,-8.35,96600,N/A
2012,1,13,1,30,N/A,325.68,13.3,-8.51,96670,N/A
2012,1,13,2,30,N/A,325.35,13.370000000000001,-8.64,96730,N/A
2012,1,13,3,30,N/A,324.35,13.25,-8.69,96820,N/A
2012,1,13,4,30,N/A,324.21,12.97,-8.89,96920,N/A
2012,1,13,5,30,N/A,322.71,12.58,-9.120000000000001,97000,N/A
2012,1,13,6,30,N/A,321.48,12.620000000000001,-9.3,97090,N/A
2012,1,13,7,30,N/A,321.03000000000003,12.780000000000001,-9.49,97190,N/A
2012,1,13,8,30,N/A,322.01,12.24,-9.94,97280,N/A
2012,1,13,9,30,N/A,321.26,11.88,-9.94,97370,N/A
2012,1,13,10,30,N/A,326.18,11.71,-9.43,97460,N/A
2012,1,13,11,30,N/A,326.28000000000003,10.51,-8.870000000000001,97550,N/A
2012,1,13,12,30,N/A,324.63,9.82,-8.47,97640,N/A
2012,1,13,13,30,N/A,322.28000000000003,9,-8.26,97710,N/A
2012,1,13,14,30,N/A,320.45,8.23,-8.18,97770,N/A
2012,1,13,15,30,N/A,315.86,7.38,-8.28,97850,N/A
2012,1,13,16,30,N/A,316.97,7.930000000000001,-8.36,97930,N/A
2012,1,13,17,30,N/A,320.42,8.44,-8.46,97990,N/A
2012,1,13,18,30,N/A,332.63,8.74,-8.69,98050,N/A
2012,1,13,19,30,N/A,337.74,8.31,-8.93,98110,N/A
2012,1,13,20,30,N/A,342.46,8.82,-9.43,98130,N/A
2012,1,13,21,30,N/A,343.86,7.4,-9.56,98140,N/A
2012,1,13,22,30,N/A,346.44,6.63,-9.68,98140,N/A
2012,1,13,23,30,N/A,339.24,5.95,-9.69,98170,N/A
2012,1,14,0,30,N/A,330.17,5.69,-9.870000000000001,98200,N/A
2012,1,14,1,30,N/A,328.34000000000003,5.3500000000000005,-9.99,98220,N/A
2012,1,14,2,30,N/A,328.28000000000003,5.24,-10.09,98240,N/A
2012,1,14,3,30,N/A,326.79,6.07,-10.57,98240,N/A
2012,1,14,4,30,N/A,328.28000000000003,6.7,-10.700000000000001,98280,N/A
2012,1,14,5,30,N/A,326.64,6.5600000000000005,-10.8,98300,N/A
2012,1,14,6,30,N/A,321.76,6.61,-10.46,98330,N/A
2012,1,14,7,30,N/A,321.43,6.62,-10.47,98380,N/A
2012,1,14,8,30,N/A,319.95,6.96,-11.27,98400,N/A
2012,1,14,9,30,N/A,313.95,5.66,-11.56,98430,N/A
2012,1,14,10,30,N/A,308.06,4.16,-10.34,98440,N/A
2012,1,14,11,30,N/A,309.34000000000003,3.34,-9.540000000000001,98470,N/A
2012,1,14,12,30,N/A,309.72,2.2600000000000002,-9.11,98490,N/A
2012,1,14,13,30,N/A,309.87,2.08,-8.78,98500,N/A
2012,1,14,14,30,N/A,298.88,2.92,-8.42,98520,N/A
2012,1,14,15,30,N/A,292.91,3.86,-8.66,98550,N/A
2012,1,14,16,30,N/A,287.07,6.69,-9.76,98600,N/A
2012,1,14,17,30,N/A,285.40000000000003,5.23,-9.97,98640,N/A
2012,1,14,18,30,N/A,282.41,5.12,-10.02,98690,N/A
2012,1,14,19,30,N/A,288.85,5.78,-10.040000000000001,98740,N/A
2012,1,14,20,30,N/A,288.69,6.57,-9.870000000000001,98770,N/A
2012,1,14,21,30,N/A,287.92,6.49,-9.68,98790,N/A
2012,1,14,22,30,N/A,285.13,5.86,-9.81,98810,N/A
2012,1,14,23,30,N/A,281.2,5.23,-9.72,98850,N/A
2012,1,15,0,30,N/A,265.49,4.89,-9.56,98890,N/A
2012,1,15,1,30,N/A,253.01000000000002,5.16,-9.51,98940,N/A
2012,1,15,2,30,N/A,242.09,4.6000000000000005,-10.16,98980,N/A
2012,1,15,3,30,N/A,234.97,4.22,-10.07,99000,N/A
2012,1,15,4,30,N/A,213.51,3.5100000000000002,-10.78,99040,N/A
2012,1,15,5,30,N/A,210.39000000000001,4.91,-10.8,99070,N/A
2012,1,15,6,30,N/A,210.79,5.76,-10.66,99100,N/A
2012,1,15,7,30,N/A,204.70000000000002,6.19,-10.38,99130,N/A
2012,1,15,8,30,N/A,196.5,6.21,-11.07,99140,N/A
2012,1,15,9,30,N/A,193.01,5.84,-10.540000000000001,99130,N/A
2012,1,15,10,30,N/A,184.39000000000001,6.23,-9.14,99080,N/A
2012,1,15,11,30,N/A,181.49,7.19,-7.930000000000001,99040,N/A
2012,1,15,12,30,N/A,179.25,8.39,-6.6000000000000005,99000,N/A
2012,1,15,13,30,N/A,179.86,8.700000000000001,-5.0200000000000005,98930,N/A
2012,1,15,14,30,N/A,178.9,11,-3.17,98850,N/A
2012,1,15,15,30,N/A,179.08,11.31,-2.27,98760,N/A
2012,1,15,16,30,N/A,176.86,12.52,-1.74,98690,N/A
2012,1,15,17,30,N/A,171.46,14.23,-1.05,98630,N/A
2012,1,15,18,30,N/A,169.04,14.74,-0.98,98580,N/A
2012,1,15,19,30,N/A,172.14000000000001,14.72,-1.1,98530,N/A
2012,1,15,20,30,N/A,177.46,13.35,-1.29,98470,N/A
2012,1,15,21,30,N/A,179.84,13.94,-1.74,98390,N/A
2012,1,15,22,30,N/A,180.97,14.27,-1.8900000000000001,98270,N/A
2012,1,15,23,30,N/A,180.1,16.330000000000002,-2.2600000000000002,98180,N/A
2012,1,16,0,30,N/A,180.35,14.32,-3.24,98070,N/A
2012,1,16,1,30,N/A,181.25,12.200000000000001,-3.75,97960,N/A
2012,1,16,2,30,N/A,183.19,10.65,-3.85,97870,N/A
2012,1,16,3,30,N/A,184.59,10.07,-3.8200000000000003,97780,N/A
2012,1,16,4,30,N/A,186.57,9.26,-3.75,97700,N/A
2012,1,16,5,30,N/A,191.16,8.540000000000001,-3.64,97640,N/A
2012,1,16,6,30,N/A,197.13,7.930000000000001,-3.4,97590,N/A
2012,1,16,7,30,N/A,204.66,7.5600000000000005,-2.82,97550,N/A
2012,1,16,8,30,N/A,204.14000000000001,5.74,-2.64,97530,N/A
2012,1,16,9,30,N/A,219.51,4.96,-0.99,97510,N/A
2012,1,16,10,30,N/A,213.43,3.2800000000000002,0.07,97470,N/A
2012,1,16,11,30,N/A,221.33,2.29,1.06,97440,N/A
2012,1,16,12,30,N/A,229.74,2.2,1.57,97400,N/A
2012,1,16,13,30,N/A,240.15,2.15,2.05,97380,N/A
2012,1,16,14,30,N/A,268.56,1.7,2.13,97380,N/A
2012,1,16,15,30,N/A,323.1,2.68,2,97400,N/A
2012,1,16,16,30,N/A,342.8,4.41,1.47,97440,N/A
2012,1,16,17,30,N/A,356.98,5.71,1.1400000000000001,97470,N/A
2012,1,16,18,30,N/A,11,8.39,-0.1,97490,N/A
