SiteID,1686275,Site Timezone,-6,Data Timezone,-6,Longitude,-87.7298278809,Latitude,43.8935852051
2008,1,2,16,30,N/A,306.35,7.16,-6.87,100190,N/A
2008,1,2,17,30,N/A,308.46,7.84,-7.45,100220,N/A
2008,1,2,18,30,N/A,304.36,7.8500000000000005,-7.92,100280,N/A
2008,1,2,19,30,N/A,309.37,7.9,-8.3,100330,N/A
2008,1,2,20,30,N/A,310.09000000000003,7.96,-8.65,100340,N/A
2008,1,2,21,30,N/A,311.65000000000003,7.03,-9.03,100320,N/A
2008,1,2,22,30,N/A,313.23,6,-9.370000000000001,100300,N/A
2008,1,2,23,30,N/A,308.51,5.98,-9.68,100290,N/A
2008,1,3,0,30,N/A,295.04,5.4,-10.01,100290,N/A
2008,1,3,1,30,N/A,285.74,4.92,-10.17,100270,N/A
2008,1,3,2,30,N/A,270.91,4.98,-10.450000000000001,100260,N/A
2008,1,3,3,30,N/A,258.59000000000003,6.21,-10.620000000000001,100230,N/A
2008,1,3,4,30,N/A,243.06,5.67,-10.96,100210,N/A
2008,1,3,5,30,N/A,232.07,6.08,-11.14,100160,N/A
2008,1,3,6,30,N/A,206.45000000000002,6.37,-11.43,100120,N/A
2008,1,3,7,30,N/A,203.43,7.66,-11.450000000000001,100070,N/A
2008,1,3,8,30,N/A,207.95000000000002,7.8100000000000005,-11.18,100000,N/A
2008,1,3,9,30,N/A,207.8,7.3100000000000005,-10.44,99920,N/A
2008,1,3,10,30,N/A,201.68,8.06,-9.06,99810,N/A
2008,1,3,11,30,N/A,198.28,9.02,-7.7,99690,N/A
2008,1,3,12,30,N/A,197.98000000000002,10.47,-6.46,99550,N/A
2008,1,3,13,30,N/A,199.66,11.36,-5.55,99410,N/A
2008,1,3,14,30,N/A,197.99,12.34,-4.97,99300,N/A
2008,1,3,15,30,N/A,200.87,12.38,-4.92,99210,N/A
2008,1,3,16,30,N/A,201.11,12.59,-4.99,99170,N/A
2008,1,3,17,30,N/A,202.51,12.91,-5.22,99140,N/A
2008,1,3,18,30,N/A,201.36,12.38,-5.8500000000000005,99120,N/A
2008,1,3,19,30,N/A,204.93,11.3,-6.0200000000000005,99120,N/A
2008,1,3,20,30,N/A,205.87,10.34,-6.07,99120,N/A
2008,1,3,21,30,N/A,205.16,9.74,-6.15,99120,N/A
2008,1,3,22,30,N/A,206.23000000000002,9.21,-6.29,99100,N/A
2008,1,3,23,30,N/A,206.26,9.52,-6.3500000000000005,99080,N/A
2008,1,4,0,30,N/A,207.52,9.91,-6.38,99040,N/A
2008,1,4,1,30,N/A,213.27,10.11,-6.32,99000,N/A
2008,1,4,2,30,N/A,214.31,9.84,-6.3500000000000005,98950,N/A
2008,1,4,3,30,N/A,213.81,9.92,-6.36,98930,N/A
2008,1,4,4,30,N/A,214.56,9.56,-6.34,98900,N/A
2008,1,4,5,30,N/A,210.86,9.55,-6.26,98880,N/A
2008,1,4,6,30,N/A,208.76,9.1,-6.38,98880,N/A
2008,1,4,7,30,N/A,208.52,8.63,-6.51,98870,N/A
2008,1,4,8,30,N/A,205.62,7.58,-6.49,98850,N/A
2008,1,4,9,30,N/A,211.3,7.12,-5.17,98820,N/A
2008,1,4,10,30,N/A,210.26,7.28,-4.05,98770,N/A
2008,1,4,11,30,N/A,210.36,7.390000000000001,-3.04,98720,N/A
2008,1,4,12,30,N/A,201.44,7.3500000000000005,-2.14,98660,N/A
2008,1,4,13,30,N/A,199.16,7.96,-1.54,98580,N/A
2008,1,4,14,30,N/A,195.57,8.47,-1.23,98520,N/A
2008,1,4,15,30,N/A,188.43,9.11,-1.24,98470,N/A
2008,1,4,16,30,N/A,188.62,12.17,-1.3,98440,N/A
2008,1,4,17,30,N/A,189.68,12.72,-1.47,98410,N/A
2008,1,4,18,30,N/A,192.03,12.530000000000001,-1.8,98390,N/A
2008,1,4,19,30,N/A,192.79,11.43,-1.86,98360,N/A
2008,1,4,20,30,N/A,196.3,10.96,-1.83,98290,N/A
2008,1,4,21,30,N/A,197.73000000000002,10.74,-1.72,98200,N/A
2008,1,4,22,30,N/A,198.59,10.49,-1.6600000000000001,98130,N/A
2008,1,4,23,30,N/A,198.96,10.32,-1.58,98080,N/A
2008,1,5,0,30,N/A,201.46,10.16,-1.33,98030,N/A
2008,1,5,1,30,N/A,201.5,9.6,-1.11,97980,N/A
2008,1,5,2,30,N/A,201.81,9.97,-0.8200000000000001,97940,N/A
2008,1,5,3,30,N/A,202.57,9.74,-0.62,97910,N/A
2008,1,5,4,30,N/A,201.47,10.07,-0.38,97890,N/A
2008,1,5,5,30,N/A,205.13,10.11,0.14,97840,N/A
2008,1,5,6,30,N/A,206.49,10.77,0.42,97810,N/A
2008,1,5,7,30,N/A,206.58,9.35,0.43,97820,N/A
2008,1,5,8,30,N/A,204.69,9.42,0.52,97790,N/A
2008,1,5,9,30,N/A,202.62,9.24,0.78,97770,N/A
2008,1,5,10,30,N/A,201.14000000000001,8.44,1.06,97730,N/A
2008,1,5,11,30,N/A,203.32,8.2,1.31,97720,N/A
2008,1,5,12,30,N/A,205.12,7.86,1.62,97660,N/A
2008,1,5,13,30,N/A,198.59,7.21,2.11,97630,N/A
2008,1,5,14,30,N/A,185.11,7.140000000000001,2.3000000000000003,97620,N/A
2008,1,5,15,30,N/A,185.78,8.6,2.27,97610,N/A
2008,1,5,16,30,N/A,190.45000000000002,8.84,2.46,97620,N/A
2008,1,5,17,30,N/A,192.22,9.14,2.8000000000000003,97640,N/A
2008,1,5,18,30,N/A,189.12,8.11,2.85,97670,N/A
2008,1,5,19,30,N/A,188.23,8.2,2.95,97670,N/A
2008,1,5,20,30,N/A,183.86,8.44,2.93,97670,N/A
2008,1,5,21,30,N/A,185.06,9.11,2.99,97640,N/A
2008,1,5,22,30,N/A,188.8,8.93,3.29,97610,N/A
2008,1,5,23,30,N/A,185.08,8.98,3.5,97610,N/A
2008,1,6,0,30,N/A,184.32,8.4,3.52,97600,N/A
2008,1,6,1,30,N/A,183.65,8.67,3.73,97580,N/A
2008,1,6,2,30,N/A,184.49,9.16,3.98,97560,N/A
2008,1,6,3,30,N/A,183.09,9.21,4.17,97530,N/A
2008,1,6,4,30,N/A,177.8,10.49,4.28,97500,N/A
2008,1,6,5,30,N/A,175.61,10.26,4.41,97460,N/A
2008,1,6,6,30,N/A,176.61,11.34,4.66,97430,N/A
2008,1,6,7,30,N/A,176.86,11.35,5.0600000000000005,97400,N/A
2008,1,6,8,30,N/A,178.55,10.77,5.5600000000000005,97360,N/A
2008,1,6,9,30,N/A,177.25,11.94,5.7,97310,N/A
2008,1,6,10,30,N/A,178.65,11.78,6.140000000000001,97250,N/A
2008,1,6,11,30,N/A,179.8,10.78,6.3500000000000005,97200,N/A
2008,1,6,12,30,N/A,180.48,10.36,6.63,97160,N/A
2008,1,6,13,30,N/A,186.84,9.85,7.55,97110,N/A
2008,1,6,14,30,N/A,193.94,9.09,8.52,97110,N/A
2008,1,6,15,30,N/A,200.56,8.49,9.200000000000001,97150,N/A
2008,1,6,16,30,N/A,204.43,8.040000000000001,9.450000000000001,97190,N/A
2008,1,6,17,30,N/A,210.03,8.66,9.76,97230,N/A
2008,1,6,18,30,N/A,217.09,7.86,9.370000000000001,97300,N/A
2008,1,6,19,30,N/A,225.9,9.35,9.43,97340,N/A
2008,1,6,20,30,N/A,242.96,8.93,9.55,97370,N/A
2008,1,6,21,30,N/A,272.46,7.87,9.3,97410,N/A
2008,1,6,22,30,N/A,291.12,6.13,7.79,97440,N/A
2008,1,6,23,30,N/A,284.6,4.82,6.390000000000001,97500,N/A
2008,1,7,0,30,N/A,283.08,3.54,5.72,97550,N/A
2008,1,7,1,30,N/A,278.09000000000003,2.83,4.8500000000000005,97620,N/A
2008,1,7,2,30,N/A,275.92,2.5300000000000002,4.15,97670,N/A
2008,1,7,3,30,N/A,252.8,1.93,3.77,97720,N/A
2008,1,7,4,30,N/A,263.41,1.87,3.52,97750,N/A
2008,1,7,5,30,N/A,229.57,1.71,3.91,97760,N/A
2008,1,7,6,30,N/A,187.42000000000002,2.29,4.34,97780,N/A
2008,1,7,7,30,N/A,142.33,2.89,3.9,97780,N/A
2008,1,7,8,30,N/A,118.79,3.7600000000000002,3.74,97710,N/A
2008,1,7,9,30,N/A,133.24,2.77,3.9,97680,N/A
2008,1,7,10,30,N/A,154.75,2.48,4.25,97620,N/A
2008,1,7,11,30,N/A,143.1,3.31,6.13,97540,N/A
2008,1,7,12,30,N/A,145.35,4.5,5.43,97440,N/A
2008,1,7,13,30,N/A,178.34,4.14,6.69,97370,N/A
2008,1,7,14,30,N/A,236.05,1.78,6.03,97360,N/A
2008,1,7,15,30,N/A,304.07,7.84,6.21,97450,N/A
2008,1,7,16,30,N/A,306.71,2.77,5.82,97460,N/A
2008,1,7,17,30,N/A,212.67000000000002,1.72,5.2700000000000005,97470,N/A
2008,1,7,18,30,N/A,243.39000000000001,3.0100000000000002,6.2700000000000005,97480,N/A
2008,1,7,19,30,N/A,260.83,4.66,8.82,97510,N/A
2008,1,7,20,30,N/A,259.5,2.32,7.0200000000000005,97560,N/A
2008,1,7,21,30,N/A,300.52,3.59,6.05,97580,N/A
2008,1,7,22,30,N/A,307.90000000000003,5.15,5.65,97560,N/A
2008,1,7,23,30,N/A,326.36,3.62,5.32,97550,N/A
2008,1,8,0,30,N/A,13.14,0.64,4.51,97620,N/A
2008,1,8,1,30,N/A,77.71000000000001,1.1500000000000001,4.55,97570,N/A
2008,1,8,2,30,N/A,84.16,1.09,3.23,97580,N/A
2008,1,8,3,30,N/A,34.71,2.25,4.3,97530,N/A
2008,1,8,4,30,N/A,41.75,2.87,4.25,97500,N/A
2008,1,8,5,30,N/A,55.14,3.63,4.2,97470,N/A
2008,1,8,6,30,N/A,38.34,4.89,4.3,97430,N/A
2008,1,8,7,30,N/A,44.480000000000004,5.87,3.98,97380,N/A
2008,1,8,8,30,N/A,35.660000000000004,5.22,3.49,97350,N/A
2008,1,8,9,30,N/A,29,7.86,4.07,97230,N/A
2008,1,8,10,30,N/A,22.68,8.78,3.36,97150,N/A
2008,1,8,11,30,N/A,330.85,7.6000000000000005,3.02,97140,N/A
2008,1,8,12,30,N/A,12.61,7.6000000000000005,3.18,97020,N/A
2008,1,8,13,30,N/A,356.49,6.5600000000000005,3.19,96960,N/A
2008,1,8,14,30,N/A,336.25,4.29,2.91,96980,N/A
2008,1,8,15,30,N/A,313.66,6.98,2.52,96990,N/A
2008,1,8,16,30,N/A,320.7,9.73,1.87,97010,N/A
2008,1,8,17,30,N/A,325.96,10.94,1.84,97000,N/A
2008,1,8,18,30,N/A,332.6,10.25,1.3800000000000001,97030,N/A
2008,1,8,19,30,N/A,320.44,9.99,1.33,97100,N/A
2008,1,8,20,30,N/A,319.55,10.86,1.44,97110,N/A
2008,1,8,21,30,N/A,305.78000000000003,11.69,1.62,97170,N/A
2008,1,8,22,30,N/A,300.81,11.73,1.1500000000000001,97240,N/A
2008,1,8,23,30,N/A,296.08,12.93,0.87,97330,N/A
2008,1,9,0,30,N/A,294.03000000000003,13.34,0.42,97400,N/A
2008,1,9,1,30,N/A,293.56,14.5,-0.2,97500,N/A
2008,1,9,2,30,N/A,292.06,14.21,-0.77,97620,N/A
2008,1,9,3,30,N/A,291.29,12.97,-0.98,97760,N/A
2008,1,9,4,30,N/A,287.2,10.35,-1.36,97870,N/A
2008,1,9,5,30,N/A,289.26,11.83,-1.49,97950,N/A
2008,1,9,6,30,N/A,292.33,10.9,-1.52,98070,N/A
2008,1,9,7,30,N/A,290.11,9.86,-1.61,98160,N/A
2008,1,9,8,30,N/A,284.35,9.76,-1.36,98250,N/A
2008,1,9,9,30,N/A,282.89,9.93,-0.97,98300,N/A
2008,1,9,10,30,N/A,276.98,8.69,-0.41000000000000003,98380,N/A
2008,1,9,11,30,N/A,276.35,8.18,0.17,98430,N/A
2008,1,9,12,30,N/A,270.56,8,0.78,98470,N/A
2008,1,9,13,30,N/A,273.57,7.1000000000000005,1.23,98470,N/A
2008,1,9,14,30,N/A,269.12,6.6000000000000005,1.37,98490,N/A
2008,1,9,15,30,N/A,270.11,6.68,1.21,98500,N/A
2008,1,9,16,30,N/A,230.95000000000002,3.44,0.74,98530,N/A
2008,1,9,17,30,N/A,264.17,4.75,0.55,98530,N/A
2008,1,9,18,30,N/A,264.25,3.19,0.21,98560,N/A
2008,1,9,19,30,N/A,247.25,2.8000000000000003,0.36,98580,N/A
2008,1,9,20,30,N/A,236.81,2.36,0.64,98570,N/A
2008,1,9,21,30,N/A,177.43,2.59,0.19,98560,N/A
2008,1,9,22,30,N/A,164.83,2.96,0.71,98530,N/A
2008,1,9,23,30,N/A,135.74,3.16,0.23,98510,N/A
2008,1,10,0,30,N/A,152.08,4.05,0.65,98500,N/A
2008,1,10,1,30,N/A,143.13,4.3,0.67,98480,N/A
2008,1,10,2,30,N/A,150.1,4.01,1.01,98450,N/A
2008,1,10,3,30,N/A,145.1,4.29,1.24,98410,N/A
2008,1,10,4,30,N/A,138.57,4.88,1.33,98380,N/A
2008,1,10,5,30,N/A,131.66,6,1.33,98340,N/A
2008,1,10,6,30,N/A,129.59,6.99,1.3800000000000001,98300,N/A
2008,1,10,7,30,N/A,122.13,6.98,1.22,98240,N/A
2008,1,10,8,30,N/A,121.07000000000001,7.3500000000000005,1.18,98170,N/A
2008,1,10,9,30,N/A,119.16,7.58,1.1400000000000001,98090,N/A
2008,1,10,10,30,N/A,119.98,7.92,1.16,97970,N/A
2008,1,10,11,30,N/A,117.96000000000001,7.49,1.17,97860,N/A
2008,1,10,12,30,N/A,110.60000000000001,7.23,1.23,97750,N/A
2008,1,10,13,30,N/A,95.97,6.3100000000000005,1.25,97620,N/A
2008,1,10,14,30,N/A,89.58,5.8,1.32,97520,N/A
2008,1,10,15,30,N/A,75.57000000000001,5.82,1.56,97400,N/A
2008,1,10,16,30,N/A,66.95,7.62,1.6500000000000001,97280,N/A
2008,1,10,17,30,N/A,84.77,6.88,1.44,97220,N/A
2008,1,10,18,30,N/A,81.8,8.14,1.45,97080,N/A
2008,1,10,19,30,N/A,92.87,7.5,1.43,97000,N/A
2008,1,10,20,30,N/A,100.14,9.09,1.73,96890,N/A
2008,1,10,21,30,N/A,87.85000000000001,11.94,-0.28,96810,N/A
2008,1,10,22,30,N/A,79.68,10.61,-0.58,96690,N/A
2008,1,10,23,30,N/A,63.04,10.71,-0.77,96590,N/A
2008,1,11,0,30,N/A,40.34,10.52,-0.89,96520,N/A
2008,1,11,1,30,N/A,23.45,9.74,-0.88,96480,N/A
2008,1,11,2,30,N/A,7.49,8.48,-0.93,96480,N/A
2008,1,11,3,30,N/A,345.5,7.18,-0.86,96510,N/A
2008,1,11,4,30,N/A,341.13,8.81,-0.67,96560,N/A
2008,1,11,5,30,N/A,334.25,8.41,-0.59,96610,N/A
2008,1,11,6,30,N/A,325.2,8.27,-0.89,96670,N/A
2008,1,11,7,30,N/A,318.16,8.4,-1.19,96750,N/A
2008,1,11,8,30,N/A,318.29,7.930000000000001,-1.48,96820,N/A
2008,1,11,9,30,N/A,311.05,6.45,-1.09,96900,N/A
2008,1,11,10,30,N/A,304.21,6.33,-0.47000000000000003,96940,N/A
2008,1,11,11,30,N/A,291.73,7.07,0.37,97020,N/A
2008,1,11,12,30,N/A,291.17,7.21,0.79,97070,N/A
2008,1,11,13,30,N/A,279.15000000000003,7.23,1,97140,N/A
2008,1,11,14,30,N/A,276,7.07,1.2,97210,N/A
2008,1,11,15,30,N/A,266.91,7,0.99,97270,N/A
2008,1,11,16,30,N/A,265.66,7.92,0.64,97350,N/A
2008,1,11,17,30,N/A,267.31,10.15,-0.22,97430,N/A
2008,1,11,18,30,N/A,270.32,9.82,-0.6900000000000001,97500,N/A
2008,1,11,19,30,N/A,274.35,9.14,-1.02,97570,N/A
2008,1,11,20,30,N/A,277.35,9.22,-1.17,97630,N/A
2008,1,11,21,30,N/A,276.33,9.08,-1.4000000000000001,97650,N/A
2008,1,11,22,30,N/A,275.24,8.28,-1.6300000000000001,97670,N/A
2008,1,11,23,30,N/A,274.8,7.88,-1.8,97730,N/A
2008,1,12,0,30,N/A,272.02,7.69,-1.92,97790,N/A
2008,1,12,1,30,N/A,274.86,7.72,-2,97840,N/A
2008,1,12,2,30,N/A,274.44,7.4,-2.21,97900,N/A
2008,1,12,3,30,N/A,276.27,6.6000000000000005,-2.32,97950,N/A
2008,1,12,4,30,N/A,275.55,6.16,-2.21,98020,N/A
2008,1,12,5,30,N/A,274.06,5.05,-2.17,98070,N/A
2008,1,12,6,30,N/A,267.65,3.98,-2.33,98120,N/A
2008,1,12,7,30,N/A,258.75,2.82,-2.3000000000000003,98180,N/A
2008,1,12,8,30,N/A,222.61,2.02,-2.27,98230,N/A
2008,1,12,9,30,N/A,208,1.8900000000000001,-2.23,98250,N/A
2008,1,12,10,30,N/A,180.96,1.24,-2.09,98240,N/A
2008,1,12,11,30,N/A,147.67000000000002,3.2,-1.95,98270,N/A
2008,1,12,12,30,N/A,151.75,4,-1.47,98260,N/A
2008,1,12,13,30,N/A,152.46,4.84,-1.31,98250,N/A
2008,1,12,14,30,N/A,164.29,5.11,-1.5,98250,N/A
2008,1,12,15,30,N/A,171.58,4.07,-1.81,98250,N/A
2008,1,12,16,30,N/A,134.61,2.66,-1.28,98270,N/A
2008,1,12,17,30,N/A,128.77,4.79,-0.06,98280,N/A
2008,1,12,18,30,N/A,137.86,6.3,0.05,98300,N/A
2008,1,12,19,30,N/A,141.82,7.46,-0.5700000000000001,98300,N/A
2008,1,12,20,30,N/A,136.15,6.140000000000001,-0.78,98280,N/A
2008,1,12,21,30,N/A,122.7,5.88,-0.56,98240,N/A
2008,1,12,22,30,N/A,98.36,5.83,-0.54,98170,N/A
2008,1,12,23,30,N/A,76.59,6.1000000000000005,-0.21,98130,N/A
2008,1,13,0,30,N/A,103.10000000000001,7.16,0.41000000000000003,98090,N/A
2008,1,13,1,30,N/A,109.06,6.79,-0.11,98040,N/A
2008,1,13,2,30,N/A,109.92,6.44,-0.02,97990,N/A
2008,1,13,3,30,N/A,106.35000000000001,6.7700000000000005,0.16,97960,N/A
2008,1,13,4,30,N/A,106.94,6.74,0.19,97930,N/A
2008,1,13,5,30,N/A,119.76,5.69,0.22,97890,N/A
2008,1,13,6,30,N/A,131.18,4.32,0.25,97850,N/A
2008,1,13,7,30,N/A,140.76,2.99,0.17,97840,N/A
2008,1,13,8,30,N/A,165.9,1.44,-0.02,97810,N/A
2008,1,13,9,30,N/A,219.71,0.72,-0.14,97790,N/A
2008,1,13,10,30,N/A,282.12,1.36,-0.02,97760,N/A
2008,1,13,11,30,N/A,303.62,2.7800000000000002,0.53,97760,N/A
2008,1,13,12,30,N/A,314.08,4.07,0.63,97740,N/A
2008,1,13,13,30,N/A,306.44,4.64,0.5700000000000001,97730,N/A
2008,1,13,14,30,N/A,300.99,5.39,0.41000000000000003,97730,N/A
2008,1,13,15,30,N/A,293.40000000000003,5.87,0.29,97750,N/A
2008,1,13,16,30,N/A,297.1,7.83,-0.14,97770,N/A
2008,1,13,17,30,N/A,290.67,8.120000000000001,-0.24,97770,N/A
2008,1,13,18,30,N/A,293.55,9.59,-0.5,97780,N/A
2008,1,13,19,30,N/A,296.82,9.34,-0.75,97800,N/A
2008,1,13,20,30,N/A,299.75,9.76,-1.22,97800,N/A
2008,1,13,21,30,N/A,299.38,9.52,-1.61,97780,N/A
2008,1,13,22,30,N/A,299.77,9.61,-1.96,97760,N/A
2008,1,13,23,30,N/A,298.06,10.34,-2.35,97740,N/A
2008,1,14,0,30,N/A,297.3,11.26,-2.79,97740,N/A
2008,1,14,1,30,N/A,297.96,11.53,-3.17,97760,N/A
2008,1,14,2,30,N/A,298.94,11.76,-3.63,97790,N/A
2008,1,14,3,30,N/A,299.78000000000003,11.67,-3.73,97800,N/A
2008,1,14,4,30,N/A,300.72,11.66,-3.9,97840,N/A
2008,1,14,5,30,N/A,301.76,11.65,-4.07,97860,N/A
2008,1,14,6,30,N/A,301.95,12.030000000000001,-4.32,97890,N/A
2008,1,14,7,30,N/A,301.44,11.66,-4.55,97930,N/A
2008,1,14,8,30,N/A,304.53000000000003,12.120000000000001,-4.59,97960,N/A
2008,1,14,9,30,N/A,306.26,11.17,-4.32,97980,N/A
2008,1,14,10,30,N/A,306.51,11.290000000000001,-4.05,97990,N/A
2008,1,14,11,30,N/A,308.21,10.93,-3.75,98020,N/A
2008,1,14,12,30,N/A,309.91,10.88,-3.49,98050,N/A
2008,1,14,13,30,N/A,308.2,10.73,-3.5300000000000002,98080,N/A
2008,1,14,14,30,N/A,309.31,10.69,-3.42,98110,N/A
2008,1,14,15,30,N/A,311.3,10.17,-3.5300000000000002,98150,N/A
2008,1,14,16,30,N/A,308.34000000000003,10.26,-3.86,98180,N/A
2008,1,14,17,30,N/A,308.77,10.82,-3.94,98210,N/A
2008,1,14,18,30,N/A,313.43,10.59,-4.19,98240,N/A
2008,1,14,19,30,N/A,315.09000000000003,11.47,-4.7,98280,N/A
2008,1,14,20,30,N/A,322.87,11.14,-5.21,98300,N/A
2008,1,14,21,30,N/A,326.25,10.07,-5.7,98300,N/A
2008,1,14,22,30,N/A,326.18,10.3,-6.140000000000001,98300,N/A
2008,1,14,23,30,N/A,324.64,9.68,-6.62,98320,N/A
2008,1,15,0,30,N/A,322.82,9.67,-7.04,98340,N/A
2008,1,15,1,30,N/A,322.87,10.16,-7.3100000000000005,98350,N/A
2008,1,15,2,30,N/A,324.06,9.8,-7.53,98370,N/A
2008,1,15,3,30,N/A,323.06,9.17,-7.79,98390,N/A
2008,1,15,4,30,N/A,324.15000000000003,8.84,-7.99,98420,N/A
2008,1,15,5,30,N/A,324.71,8.65,-8.07,98440,N/A
2008,1,15,6,30,N/A,324.08,8.52,-8.26,98460,N/A
2008,1,15,7,30,N/A,324.1,8.56,-8.34,98490,N/A
2008,1,15,8,30,N/A,324.40000000000003,7.33,-8.27,98510,N/A
2008,1,15,9,30,N/A,321.99,5.82,-7.49,98510,N/A
2008,1,15,10,30,N/A,325.82,4.6000000000000005,-6.5600000000000005,98520,N/A
2008,1,15,11,30,N/A,325.69,3.7800000000000002,-5.87,98530,N/A
2008,1,15,12,30,N/A,318.77,3.13,-5.45,98530,N/A
2008,1,15,13,30,N/A,305.04,2.86,-5.18,98520,N/A
2008,1,15,14,30,N/A,299.21,2.65,-5.04,98520,N/A
2008,1,15,15,30,N/A,279.90000000000003,2.05,-4.98,98520,N/A
2008,1,15,16,30,N/A,256.74,3,-5.28,98540,N/A
2008,1,15,17,30,N/A,236,2.59,-5.48,98560,N/A
2008,1,15,18,30,N/A,209.85,2.67,-5.3100000000000005,98590,N/A
2008,1,15,19,30,N/A,190.96,3.27,-5.24,98610,N/A
2008,1,15,20,30,N/A,191.63,4.47,-5.36,98610,N/A
2008,1,15,21,30,N/A,191.77,5.88,-5.29,98610,N/A
2008,1,15,22,30,N/A,186.15,6.48,-5.59,98570,N/A
2008,1,15,23,30,N/A,187.29,7.61,-6.05,98600,N/A
2008,1,16,0,30,N/A,187.3,7.96,-6.18,98600,N/A
2008,1,16,1,30,N/A,189.61,8.73,-6.51,98620,N/A
2008,1,16,2,30,N/A,185.84,9.14,-6.67,98610,N/A
2008,1,16,3,30,N/A,182.8,8.77,-6.92,98590,N/A
2008,1,16,4,30,N/A,182.01,9.42,-7.0600000000000005,98590,N/A
2008,1,16,5,30,N/A,179.37,9.02,-6.98,98570,N/A
2008,1,16,6,30,N/A,179.89000000000001,9.34,-6.99,98560,N/A
2008,1,16,7,30,N/A,180.24,9.49,-6.69,98560,N/A
2008,1,16,8,30,N/A,181.98,9.85,-6.15,98540,N/A
2008,1,16,9,30,N/A,180.07,8.290000000000001,-5.9,98510,N/A
2008,1,16,10,30,N/A,178.4,8.28,-4.8100000000000005,98460,N/A
2008,1,16,11,30,N/A,177.44,8.35,-4.11,98400,N/A
2008,1,16,12,30,N/A,178.19,8.56,-3.13,98390,N/A
2008,1,16,13,30,N/A,180.26,9.53,-1.77,98370,N/A
2008,1,16,14,30,N/A,183.09,9.14,-1.11,98350,N/A
2008,1,16,15,30,N/A,183.41,9.450000000000001,-0.76,98330,N/A
2008,1,16,16,30,N/A,184.86,10.49,-0.5,98350,N/A
2008,1,16,17,30,N/A,185.74,11,-0.08,98360,N/A
2008,1,16,18,30,N/A,191.37,12.46,0.31,98370,N/A
2008,1,16,19,30,N/A,193.29,13.05,-0.13,98380,N/A
2008,1,16,20,30,N/A,194.12,12.18,-0.55,98350,N/A
2008,1,16,21,30,N/A,197.97,10.56,-0.91,98310,N/A
